         8410704 function calls (8377510 primitive calls) in 27.432 seconds

   Ordered by: cumulative time
   List reduced from 701 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1037654    0.141    0.000    0.141    0.000 {method 'append' of 'list' objects}
     1429    0.020    0.000    0.140    0.000 workspace.py:149(_connect)
     4273    0.137    0.000    0.137    0.000 {method 'tolist' of 'torch._C.TensorBase' objects}
     2135    0.005    0.000    0.136    0.000 _ops.py:981(__call__)
     1429    0.008    0.000    0.136    0.000 driver.py:598(_read_session_config)
     2858    0.011    0.000    0.135    0.000 __init__.py:232(_pack_struct)
      710    0.003    0.000    0.134    0.000 _compile.py:41(inner)
  1000573    0.134    0.000    0.134    0.000 Neo4jFS.py:197(<genexpr>)
     1428    0.037    0.000    0.133    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_861x8xfb.py:34(collect)
     1429    0.004    0.000    0.131    0.000 _bolt6.py:590(handler)
      710    0.006    0.000    0.130    0.000 eval_frame.py:829(_fn)
3718/3715    0.004    0.000    0.128    0.000 _common.py:681(open_binary)
     5716    0.004    0.000    0.120    0.000 __init__.py:69(_pack)
  1999718    0.120    0.000    0.120    0.000 Neo4jNoCacheFS.py:28(_update_cached_value)
    13860    0.025    0.000    0.119    0.000 _common.py:185(__getattr__)
      710    0.029    0.000    0.117    0.000 optimizer.py:931(zero_grad)
  1999718    0.115    0.000    0.115    0.000 Neo4jNoCacheFS.py:23(_get_cached_value)
2340/1452    0.002    0.000    0.114    0.000 _pslinux.py:1589(wrapper)
     5716    0.109    0.000    0.113    0.000 {built-in method neo4j._rust.codec.packstream.v1.pack}
     1429    0.006    0.000    0.113    0.000 result.py:262(on_success)
        1    0.001    0.001    0.112    0.112 Neo4jAbstractGS.py:88(get_split)
    18009    0.024    0.000    0.112    0.000 Measurer.py:217(log_event)
     1429    0.007    0.000    0.100    0.000 result.py:239(_pull)
     2135    0.013    0.000    0.100    0.000 profiler.py:770(__enter__)
     1429    0.007    0.000    0.099    0.000 _conf.py:326(__init__)
     1818    0.096    0.000    0.096    0.000 {method 'join' of 'str' objects}
     1429    0.003    0.000    0.094    0.000 _bolt.py:825(send_all)
     1429    0.004    0.000    0.090    0.000 _bolt.py:821(_send_all)
     2135    0.008    0.000    0.090    0.000 _ops.py:1035(_must_dispatch_in_python)
     2135    0.003    0.000    0.087    0.000 _ops.py:1147(__call__)
    92420    0.047    0.000    0.085    0.000 {built-in method builtins.getattr}
     1429    0.004    0.000    0.085    0.000 _common.py:149(flush)
     1428    0.005    0.000    0.085    0.000 message_passing.py:263(_index_select)
     1428    0.004    0.000    0.085    0.000 feature_store.py:73(is_fully_specified)
     2135    0.083    0.000    0.083    0.000 {built-in method torch._ops.profiler._record_function_enter_new}
     9573    0.010    0.000    0.083    0.000 inspect.py:427(iscoroutinefunction)
    18009    0.082    0.000    0.082    0.000 {method 'writerow' of '_csv.writer' objects}
     2135    0.006    0.000    0.082    0.000 _pytree.py:1410(tree_any)
     4287    0.023    0.000    0.082    0.000 _conf.py:278(__update)
     4284    0.080    0.000    0.080    0.000 feature_store.py:68(is_set)
     3564    0.006    0.000    0.080    0.000 {built-in method builtins.any}
     1429    0.006    0.000    0.079    0.000 _pool.py:657(acquire)
     1429    0.004    0.000    0.079    0.000 _bolt_socket.py:463(sendall)
      714    0.003    0.000    0.079    0.000 data.py:358(to)
       97    0.001    0.000    0.077    0.001 _pslinux.py:1827(cpu_times)
     1428    0.002    0.000    0.077    0.000 message_passing.py:269(_index_select_safe)
      714    0.003    0.000    0.076    0.000 data.py:338(apply)
     1428    0.074    0.000    0.074    0.000 {method 'index_select' of 'torch._C.TensorBase' objects}
3700/3695    0.026    0.000    0.074    0.000 {method 'read' of '_io.BufferedReader' objects}
      714    0.010    0.000    0.073    0.000 storage.py:196(apply)
     1429    0.004    0.000    0.073    0.000 _bolt_socket.py:399(_wait_for_write)
     1429    0.009    0.000    0.072    0.000 _bolt6.py:370(pull)
     1428    0.058    0.000    0.069    0.000 gcn_conv.py:270(message)
     1429    0.009    0.000    0.068    0.000 _pool.py:316(_acquire)
    13566    0.013    0.000    0.067    0.000 storage.py:120(__setitem__)
184581/184559    0.047    0.000    0.066    0.000 {built-in method builtins.isinstance}
     7140    0.008    0.000    0.064    0.000 data.py:564(__setattr__)
14945/4270    0.022    0.000    0.063    0.000 _pytree.py:1071(tree_iter)
     2428    0.005    0.000    0.063    0.000 _common.py:241(on_records)
      714    0.029    0.000    0.062    0.000 base.py:90(__getitem__)
      714    0.002    0.000    0.062    0.000 linear.py:124(forward)
      888    0.003    0.000    0.060    0.000 _pslinux.py:1672(_parse_stat_file)
     1429    0.060    0.000    0.060    0.000 {method 'sendall' of '_socket.socket' objects}
       83    0.000    0.000    0.058    0.001 __init__.py:1118(cpu_times)


