         93555 function calls (89845 primitive calls) in 2.033 seconds

   Ordered by: cumulative time
   List reduced from 480 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    2.033    2.033 threading.py:1117(join)
        2    1.780    0.890    1.780    0.890 {built-in method time.sleep}
        1    0.000    0.000    1.028    1.028 threading.py:1155(_wait_for_tstate_lock)
      8/6    0.000    0.000    1.028    0.171 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    1.027    1.027 threading.py:1018(_bootstrap)
        1    0.000    0.000    1.027    1.027 threading.py:1058(_bootstrap_inner)
        2    0.000    0.000    1.005    0.503 __init__.py:1025(cpu_percent)
        1    0.000    0.000    0.775    0.775 threading.py:1001(run)
        1    0.000    0.000    0.775    0.775 CPU_utilization_logger.py:15(monitor)
        1    0.001    0.001    0.252    0.252 Training.py:215(_start_training)
       20    0.000    0.000    0.131    0.007 Training.py:150(_run_epoch)
       20    0.003    0.000    0.120    0.006 evaluate.py:9(evaluate)
  540/120    0.001    0.000    0.104    0.001 module.py:1747(_wrapped_call_impl)
  540/120    0.001    0.000    0.103    0.001 module.py:1755(_call_impl)
       60    0.000    0.000    0.099    0.002 GCN.py:11(forward)
       20    0.001    0.000    0.094    0.005 Training.py:138(_run_batch)
      120    0.007    0.000    0.091    0.001 gcn_conv.py:227(forward)
       80    0.000    0.000    0.044    0.001 dataloader.py:728(__next__)
       20    0.000    0.000    0.041    0.002 _tensor.py:592(backward)
       20    0.000    0.000    0.041    0.002 __init__.py:243(backward)
       80    0.000    0.000    0.041    0.001 dataloader.py:787(_next_data)
       20    0.000    0.000    0.041    0.002 graph.py:815(_engine_run_backward)
       20    0.041    0.002    0.041    0.002 {method 'run_backward' of 'torch._C._EngineBase' objects}
       60    0.001    0.000    0.040    0.001 fetch.py:47(fetch)
       60    0.000    0.000    0.039    0.001 node_loader.py:143(collate_fn)
      120    0.002    0.000    0.035    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_wv7kjsm7.py:116(propagate)
       60    0.003    0.000    0.030    0.001 node_loader.py:154(filter_fn)
      120    0.013    0.000    0.030    0.000 gcn_conv.py:45(gcn_norm)
       60    0.000    0.000    0.025    0.000 utils.py:159(filter_data)
       40    0.000    0.000    0.023    0.001 dataloader.py:480(__iter__)
       40    0.000    0.000    0.023    0.001 node_loader.py:265(_get_iterator)
  160/100    0.000    0.000    0.023    0.000 {built-in method builtins.iter}
       60    0.001    0.000    0.023    0.000 utils.py:85(filter_node_store_)
       40    0.000    0.000    0.023    0.001 dataloader.py:419(_get_iterator)
      180    0.020    0.000    0.020    0.000 {built-in method torch._C._nn.linear}
      300    0.000    0.000    0.020    0.000 utils.py:32(index_select)
      300    0.000    0.000    0.019    0.000 hash_tensor.py:668(_new_index_select)
      120    0.000    0.000    0.019    0.000 linear.py:121(forward)
      300    0.019    0.000    0.019    0.000 {built-in method torch.index_select}
      240    0.001    0.000    0.018    0.000 _scatter.py:14(scatter)
 1824/912    0.001    0.000    0.018    0.000 _psosx.py:343(wrapper)
      120    0.000    0.000    0.018    0.000 message_passing.py:577(aggregate)
      120    0.000    0.000    0.017    0.000 experimental.py:114(wrapper)
       40    0.000    0.000    0.017    0.000 dataloader.py:766(__init__)
       40    0.000    0.000    0.017    0.000 dataloader.py:634(__init__)
      120    0.000    0.000    0.017    0.000 base.py:101(__call__)
      904    0.000    0.000    0.017    0.000 _psosx.py:411(ppid)
  913/912    0.001    0.000    0.016    0.000 _common.py:367(wrapper)
      120    0.000    0.000    0.016    0.000 basic.py:19(forward)
        1    0.000    0.000    0.016    0.016 __init__.py:951(children)
      120    0.000    0.000    0.016    0.000 base.py:173(reduce)
        1    0.001    0.001    0.015    0.015 __init__.py:251(_ppid_map)
      908    0.001    0.000    0.015    0.000 _psosx.py:370(_get_kinfo_proc)
      908    0.014    0.000    0.014    0.000 {built-in method psutil._psutil_osx.proc_kinfo_oneshot}
  120/100    0.000    0.000    0.014    0.000 {built-in method builtins.next}
       20    0.000    0.000    0.013    0.001 optimizer.py:465(wrapper)
      120    0.009    0.000    0.013    0.000 loop.py:585(add_remaining_self_loops)
       20    0.000    0.000    0.012    0.001 optimizer.py:60(_use_grad)
       20    0.000    0.000    0.012    0.001 adam.py:212(step)
       20    0.000    0.000    0.011    0.001 optimizer.py:130(maybe_fallback)
       20    0.000    0.000    0.011    0.001 adam.py:865(adam)
       20    0.002    0.000    0.010    0.001 adam.py:344(_single_tensor_adam)
      240    0.010    0.000    0.010    0.000 {method 'scatter_add_' of 'torch._C.TensorBase' objects}
      200    0.000    0.000    0.008    0.000 _ops.py:1147(__call__)
      120    0.001    0.000    0.007    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_wv7kjsm7.py:34(collect)
       60    0.000    0.000    0.007    0.000 neighbor_sampler.py:399(sample_from_nodes)
       60    0.000    0.000    0.007    0.000 neighbor_sampler.py:798(node_sample)
       60    0.001    0.000    0.007    0.000 neighbor_sampler.py:429(_sample)
      120    0.000    0.000    0.006    0.000 message_passing.py:263(_index_select)
       60    0.006    0.000    0.006    0.000 {built-in method torch._ops.pyg.neighbor_sample}
      120    0.000    0.000    0.006    0.000 message_passing.py:269(_index_select_safe)
      120    0.006    0.000    0.006    0.000 gcn_conv.py:270(message)
      120    0.006    0.000    0.006    0.000 {method 'index_select' of 'torch._C.TensorBase' objects}
       20    0.000    0.000    0.006    0.000 neighbor_loader.py:203(__init__)
       60    0.006    0.000    0.006    0.000 {built-in method torch.isin}
      240    0.006    0.000    0.006    0.000 {method 'new_zeros' of 'torch._C.TensorBase' objects}
      120    0.005    0.000    0.005    0.000 {method 'relu_' of 'torch._C.TensorBase' objects}
       20    0.000    0.000    0.004    0.000 neighbor_sampler.py:44(__init__)
       60    0.000    0.000    0.004    0.000 loss.py:1296(forward)
       60    0.000    0.000    0.004    0.000 data.py:358(to)
       60    0.000    0.000    0.004    0.000 data.py:338(apply)
       60    0.000    0.000    0.004    0.000 functional.py:3404(cross_entropy)
       60    0.000    0.000    0.004    0.000 storage.py:196(apply)
       20    0.000    0.000    0.004    0.000 utils.py:46(to_csc)
       60    0.004    0.000    0.004    0.000 {built-in method torch._C._nn.cross_entropy_loss}
        1    0.000    0.000    0.003    0.003 __init__.py:1482(pids)
        1    0.000    0.000    0.003    0.003 _psosx.py:319(pids)
