         152709177 function calls (152645744 primitive calls) in 115.785 seconds

   Ordered by: cumulative time
   List reduced from 633 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  2479995    0.512    0.000    0.512    0.000 {method '__exit__' of 'memoryview' objects}
      649    0.013    0.000    0.495    0.001 optimizer.py:60(_use_grad)
      649    0.011    0.000    0.473    0.001 adam.py:212(step)
  2566817    0.425    0.000    0.456    0.000 {built-in method builtins.getattr}
     1533    0.016    0.000    0.426    0.000 _bolt6.py:276(run)
     1532    0.273    0.000    0.424    0.000 loop.py:585(add_remaining_self_loops)
  1244277    0.290    0.000    0.418    0.000 inspect.py:378(isfunction)
     3837    0.415    0.000    0.415    0.000 {built-in method torch.tensor}
      649    0.004    0.000    0.414    0.001 optimizer.py:130(maybe_fallback)
      649    0.009    0.000    0.410    0.001 adam.py:865(adam)
  2149237    0.387    0.000    0.395    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.394    0.394 threading.py:1001(run)
        1    0.000    0.000    0.394    0.394 CPU_utilization_logger.py:17(monitor)
      649    0.144    0.000    0.374    0.001 adam.py:344(_single_tensor_adam)
     3064    0.034    0.000    0.371    0.000 _scatter.py:14(scatter)
     1532    0.010    0.000    0.369    0.000 message_passing.py:577(aggregate)
  1236066    0.363    0.000    0.363    0.000 {built-in method __new__ of type object at 0x140e4b0}
     1532    0.014    0.000    0.358    0.000 QueryProfileAccumulator.py:133(add)
     1532    0.009    0.000    0.355    0.000 experimental.py:114(wrapper)
     3875    0.011    0.000    0.355    0.000 _bolt.py:802(_append)
     1532    0.011    0.000    0.331    0.000 base.py:101(__call__)
     3875    0.019    0.000    0.324    0.000 _common.py:144(append_message)
  1238060    0.309    0.000    0.309    0.000 __init__.py:499(read_u8)
  1262689    0.307    0.000    0.307    0.000 {built-in method time.monotonic}
  2499288    0.305    0.000    0.305    0.000 {built-in method builtins.callable}
     1532    0.004    0.000    0.298    0.000 basic.py:19(forward)
     1532    0.004    0.000    0.294    0.000 base.py:173(reduce)
  1238060    0.269    0.000    0.269    0.000 {method 'tobytes' of 'memoryview' objects}
      766    0.251    0.000    0.251    0.000 {built-in method torch.isin}
  1244277    0.245    0.000    0.245    0.000 _common.py:190(outer)
  1238060    0.239    0.000    0.239    0.000 __init__.py:488(reset)
  1255733    0.239    0.000    0.239    0.000 __init__.py:1790(isEnabledFor)
     1532    0.015    0.000    0.234    0.000 QueryProfileAccumulator.py:44(extract_query_metrics)
      117    0.002    0.000    0.229    0.002 __init__.py:1690(cpu_times)
  1238060    0.215    0.000    0.215    0.000 {method 'popleft' of 'collections.deque' objects}
     3064    0.215    0.000    0.215    0.000 {method 'scatter_add_' of 'torch._C.TensorBase' objects}
31406/1532    0.124    0.000    0.215    0.000 QueryProfileAccumulator.py:12(flatten_profile)
     2298    0.215    0.000    0.215    0.000 {built-in method torch._C._nn.linear}
     2342    0.011    0.000    0.210    0.000 result.py:239(_pull)
     3875    0.012    0.000    0.208    0.000 __init__.py:225(pack_struct)
      233    0.012    0.000    0.203    0.001 _common.py:681(open_binary)
     3875    0.009    0.000    0.191    0.000 _common.py:246(on_success)
  1243162    0.185    0.000    0.186    0.000 {built-in method builtins.hasattr}
     3875    0.016    0.000    0.177    0.000 __init__.py:232(_pack_struct)
     1533    0.007    0.000    0.174    0.000 driver.py:561(session)
     2342    0.016    0.000    0.164    0.000 _bolt6.py:370(pull)
     1532    0.006    0.000    0.163    0.000 linear.py:121(forward)
     2342    0.005    0.000    0.162    0.000 _bolt6.py:590(handler)
     6941    0.005    0.000    0.155    0.000 __init__.py:69(_pack)
     1533    0.154    0.000    0.154    0.000 {method 'join' of 'str' objects}
     1533    0.006    0.000    0.150    0.000 session.py:122(_connect)
     6941    0.140    0.000    0.147    0.000 {built-in method neo4j._rust.codec.packstream.v1.pack}
     1533    0.022    0.000    0.144    0.000 workspace.py:149(_connect)
     2065    0.025    0.000    0.143    0.000 profiler.py:776(__exit__)
  2407240    0.141    0.000    0.141    0.000 Neo4jNoCacheFS.py:23(_get_cached_value)
     1533    0.009    0.000    0.139    0.000 driver.py:598(_read_session_config)
  2407240    0.138    0.000    0.138    0.000 Neo4jNoCacheFS.py:28(_update_cached_value)
      116    0.002    0.000    0.135    0.001 _common.py:367(wrapper)
     1532    0.037    0.000    0.132    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_a99qws3t.py:34(collect)
     2342    0.007    0.000    0.128    0.000 result.py:262(on_success)
     2342    0.005    0.000    0.124    0.000 _bolt.py:825(send_all)
     2342    0.005    0.000    0.118    0.000 _bolt.py:821(_send_all)
     2065    0.005    0.000    0.117    0.000 _ops.py:981(__call__)
     2342    0.005    0.000    0.112    0.000 _common.py:149(flush)
     1532    0.075    0.000    0.110    0.000 QueryProfileAccumulator.py:298(_accumulate_operators)
      117    0.020    0.000    0.105    0.001 _pslinux.py:501(cpu_times)


