         33171016 function calls (32541893 primitive calls) in 16.914 seconds

   Ordered by: cumulative time
   List reduced from 686 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   198423    0.056    0.000    0.056    0.000 {built-in method numpy.frombuffer}
      990    0.001    0.000    0.055    0.000 _bolt_socket.py:463(sendall)
   415746    0.040    0.000    0.055    0.000 result.py:244(<genexpr>)
      900    0.005    0.000    0.055    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_xot95z2u.py:34(collect)
     1980    0.002    0.000    0.054    0.000 _bolt.py:802(_append)
   841392    0.053    0.000    0.053    0.000 _bolt_socket.py:371(_socket)
   209853    0.034    0.000    0.050    0.000 __init__.py:278(reset)
     1980    0.003    0.000    0.049    0.000 _common.py:144(append_message)
   472207    0.041    0.000    0.049    0.000 {built-in method builtins.getattr}
     1350    0.048    0.000    0.049    0.000 {built-in method torch._C._nn.linear}
      900    0.001    0.000    0.048    0.000 message_passing.py:263(_index_select)
      900    0.000    0.000    0.047    0.000 message_passing.py:269(_index_select_safe)
      900    0.009    0.000    0.046    0.000 {method 'index_select' of 'torch._C.TensorBase' objects}
      990    0.001    0.000    0.046    0.000 _bolt_socket.py:399(_wait_for_write)
      900    0.001    0.000    0.045    0.000 linear.py:121(forward)
   209853    0.044    0.000    0.044    0.000 __init__.py:492(read)
   421686    0.043    0.000    0.043    0.000 {method '__exit__' of 'memoryview' objects}
   606069    0.043    0.000    0.043    0.000 {method 'index' of 'tuple' objects}
     2160    0.005    0.000    0.042    0.000 {method 'add_' of 'torch._C.TensorBase' objects}
      450    0.001    0.000    0.041    0.000 loss.py:1296(forward)
      900    0.021    0.000    0.041    0.000 loop.py:585(add_remaining_self_loops)
      450    0.001    0.000    0.040    0.000 functional.py:3404(cross_entropy)
      450    0.032    0.000    0.039    0.000 {built-in method torch._C._nn.cross_entropy_loss}
     1321    0.000    0.000    0.038    0.000 __init__.py:313(__init__)
     1980    0.002    0.000    0.038    0.000 _common.py:246(on_success)
     1321    0.002    0.000    0.038    0.000 __init__.py:316(_init)
      990    0.001    0.000    0.037    0.000 driver.py:561(session)
      900    0.000    0.000    0.037    0.000 base.py:173(reduce)
      990    0.011    0.000    0.036    0.000 {method 'sendall' of '_socket.socket' objects}
     1321    0.001    0.000    0.035    0.000 __init__.py:363(_get_ident)
     1896    0.034    0.000    0.034    0.000 {built-in method torch.tensor}
   212823    0.023    0.000    0.034    0.000 inspect.py:378(isfunction)
      540    0.000    0.000    0.033    0.000 dataloader.py:722(_next_index)
     1048    0.002    0.000    0.032    0.000 __init__.py:1025(cpu_percent)
      990    0.001    0.000    0.031    0.000 _bolt6.py:590(handler)
      990    0.002    0.000    0.031    0.000 driver.py:598(_read_session_config)
      990    0.001    0.000    0.030    0.000 session.py:122(_connect)
      900    0.019    0.000    0.029    0.000 QueryProfileAccumulator.py:328(_accumulate_operators)


