Event,Time,Value
program_start,147939.928486,1
nbr_training_datapoints,147939.935852208,140
epoch_start,147941.439313583,1
cpu_utilization_percentage,147941.458110291,100.5
ram_usage_mb,147941.458115333,531.046875
start_batch_fetch,147941.458169625,1
end_batch_fetch,147941.50883625,1
batch_nbr_nodes_total,147941.508847291,355
batch_nbr_edges_total,147941.508852416,554
batch_nbr_seed_nodes,147941.508858458,30
start_batch_processing,147941.508860416,1
batch_train_loss,147941.509969958,1.9489634037017822
end_batch_processing,147941.510769125,1
start_batch_fetch,147941.510772333,1
end_batch_fetch,147941.553160583,1
batch_nbr_nodes_total,147941.553168541,429
batch_nbr_edges_total,147941.553172166,697
batch_nbr_seed_nodes,147941.553177083,30
start_batch_processing,147941.553178666,1
batch_train_loss,147941.554051125,1.9242606163024902
end_batch_processing,147941.554701,1
start_batch_fetch,147941.554703458,1
end_batch_fetch,147941.589303125,1
batch_nbr_nodes_total,147941.589311791,362
batch_nbr_edges_total,147941.589315375,565
batch_nbr_seed_nodes,147941.589319833,30
start_batch_processing,147941.589321541,1
batch_train_loss,147941.590137583,1.965256929397583
end_batch_processing,147941.590794583,1
start_batch_fetch,147941.590798291,1
end_batch_fetch,147941.620195916,1
batch_nbr_nodes_total,147941.620205458,333
batch_nbr_edges_total,147941.620209083,529
batch_nbr_seed_nodes,147941.620213291,30
start_batch_processing,147941.620214791,1
batch_train_loss,147941.62110825,1.9448115825653076
end_batch_processing,147941.621766125,1
epoch_end,147941.621776,1
start_validation_accuracy,147941.621778041,1
validation_accuracy,147941.949372416,0.14400000459148135
validation_loss,147941.949378458,1.94765043258667
end_validation_accuracy,147941.949381333,1
start_saving_weights,147941.949383666,1
end_saving_weights,147941.949386291,1
epoch_start,147941.949390791,1
start_batch_fetch,147941.94943175,1
end_batch_fetch,147941.984980291,1
batch_nbr_nodes_total,147941.984991083,352
batch_nbr_edges_total,147941.984994541,554
batch_nbr_seed_nodes,147941.984999958,30
start_batch_processing,147941.985001416,1
batch_train_loss,147941.985943875,1.923744559288025
end_batch_processing,147941.986702541,1
start_batch_fetch,147941.986706875,1
end_batch_fetch,147942.025473166,1
batch_nbr_nodes_total,147942.025487,423
batch_nbr_edges_total,147942.025490916,692
batch_nbr_seed_nodes,147942.025496208,30
start_batch_processing,147942.025497666,1
batch_train_loss,147942.026529583,1.8911445140838623
end_batch_processing,147942.027320625,1
start_batch_fetch,147942.027324333,1
end_batch_fetch,147942.060268833,1
batch_nbr_nodes_total,147942.060281583,357
batch_nbr_edges_total,147942.060285166,566
batch_nbr_seed_nodes,147942.060289791,30
start_batch_processing,147942.060291166,1
batch_train_loss,147942.061170375,1.9480310678482056
end_batch_processing,147942.062069541,1
start_batch_fetch,147942.062077833,1
end_batch_fetch,147942.08890625,1
batch_nbr_nodes_total,147942.088919291,329
batch_nbr_edges_total,147942.088922458,525
batch_nbr_seed_nodes,147942.088927,30
start_batch_processing,147942.088928333,1
batch_train_loss,147942.089877291,1.9292640686035156
end_batch_processing,147942.090491958,1
epoch_end,147942.090502166,1
start_validation_accuracy,147942.090503625,1
validation_accuracy,147942.40603625,0.17000000539128898
validation_loss,147942.406041916,1.939502239227295
end_validation_accuracy,147942.406044708,1
start_saving_weights,147942.406047291,1
end_saving_weights,147942.406049666,1
epoch_start,147942.406053791,1
start_batch_fetch,147942.406094083,1
end_batch_fetch,147942.434724,1
batch_nbr_nodes_total,147942.434732416,347
batch_nbr_edges_total,147942.434736,554
batch_nbr_seed_nodes,147942.434740541,30
start_batch_processing,147942.434741916,1
batch_train_loss,147942.435568041,1.90951669216156
end_batch_processing,147942.436225625,1
start_batch_fetch,147942.436228041,1
cpu_utilization_percentage,147942.471696416,56.0
ram_usage_mb,147942.4717,564.859375
end_batch_fetch,147942.480781,1
batch_nbr_nodes_total,147942.480785916,430
batch_nbr_edges_total,147942.480789041,691
batch_nbr_seed_nodes,147942.480793291,30
start_batch_processing,147942.480794666,1
batch_train_loss,147942.481474083,1.8607215881347656
end_batch_processing,147942.48210875,1
start_batch_fetch,147942.482111,1
end_batch_fetch,147942.511551125,1
batch_nbr_nodes_total,147942.511557291,354
batch_nbr_edges_total,147942.5115605,561
batch_nbr_seed_nodes,147942.511564625,30
start_batch_processing,147942.511566416,1
batch_train_loss,147942.512211958,1.9305176734924316
end_batch_processing,147942.512819291,1
start_batch_fetch,147942.51282175,1
end_batch_fetch,147942.540391333,1
batch_nbr_nodes_total,147942.540396833,331
batch_nbr_edges_total,147942.540399708,523
batch_nbr_seed_nodes,147942.540403708,30
start_batch_processing,147942.540405125,1
batch_train_loss,147942.540997375,1.9042097330093384
end_batch_processing,147942.541530416,1
epoch_end,147942.541538166,1
start_validation_accuracy,147942.541539625,1
validation_accuracy,147942.877790583,0.20400000642603416
validation_loss,147942.877794916,1.9291473627090454
end_validation_accuracy,147942.877796833,1
start_saving_weights,147942.877798666,1
end_saving_weights,147942.877800708,1
epoch_start,147942.877803708,1
start_batch_fetch,147942.877842916,1
end_batch_fetch,147942.90542375,1
batch_nbr_nodes_total,147942.905431458,342
batch_nbr_edges_total,147942.905434541,554
