Event,Time,Value
program_start,208655.286840041,1
nbr_training_datapoints,208655.293565458,140
cpu_utilization_percentage,208655.294043833,13.6
ram_usage_mb,208655.294047833,518.921875
epoch_start,208655.294061583,1
start_batch_fetch,208655.294108875,1
topo_query_sent_ms,208655.669683416,345.9395000245422
topo_first_record_ms,208655.669689166,14.965666981879622
topo_transfer_ms,208655.669691375,14.541292010108009
topo_etl_ms,208655.66991475,0.2329580020159483
cache_hit,208655.670241333,0
cache_miss,208655.670244125,359
remote_feature_fetch,208655.670245708,1
remote_feature_recieved,208655.681050208,1
feat_fetch_ms,208655.681056291,10.748166008852422
feat_x_etl_ms,208655.682339166,1.2767499720212072
cache_hit,208655.682824333,0
cache_miss,208655.682827291,359
remote_feature_fetch,208655.682828958,1
remote_feature_recieved,208655.692176416,1
feat_fetch_ms,208655.692180125,9.281000006012619
feat_y_etl_ms,208655.692962958,0.7795419951435179
end_batch_fetch,208655.693205625,1
batch_nbr_nodes_total,208655.6932115,359
batch_nbr_edges_total,208655.693214958,582
batch_nbr_seed_nodes,208655.693219458,30
start_batch_processing,208655.693220833,1
batch_train_loss,208655.694155625,1.9445573091506958
end_batch_processing,208655.694952041,1
start_batch_fetch,208655.6949565,1
topo_query_sent_ms,208655.714007416,0.9093330008909106
topo_first_record_ms,208655.714013375,7.189791998825967
topo_transfer_ms,208655.714015666,10.845583019545302
topo_etl_ms,208655.714180291,0.1746250200085342
cache_hit,208655.714442958,0
cache_miss,208655.714445625,296
remote_feature_fetch,208655.714447166,1
remote_feature_recieved,208655.722351166,1
feat_fetch_ms,208655.722354333,7.854916999349371
feat_x_etl_ms,208655.723370666,1.0137500066775829
cache_hit,208655.723721791,0
cache_miss,208655.723723958,296
remote_feature_fetch,208655.723725333,1
remote_feature_recieved,208655.731068291,1
feat_fetch_ms,208655.731073541,7.298417011043057
feat_y_etl_ms,208655.731739291,0.663458020426333
end_batch_fetch,208655.731928875,1
batch_nbr_nodes_total,208655.731934166,296
batch_nbr_edges_total,208655.731937041,452
batch_nbr_seed_nodes,208655.731941333,30
start_batch_processing,208655.731942833,1
batch_train_loss,208655.732722208,1.9470248222351074
end_batch_processing,208655.733381958,1
start_batch_fetch,208655.73338575,1
topo_query_sent_ms,208655.752776416,0.5297090101521462
topo_first_record_ms,208655.752781458,4.568832984659821
topo_transfer_ms,208655.752783666,14.20254202093929
topo_etl_ms,208655.753003708,0.22841698955744505
cache_hit,208655.75331,0
cache_miss,208655.753312458,378
remote_feature_fetch,208655.753314,1
remote_feature_recieved,208655.763292625,1
feat_fetch_ms,208655.763295958,9.924832993419841
feat_x_etl_ms,208655.7646125,1.313540997216478
cache_hit,208655.76520475,0
cache_miss,208655.765207041,378
remote_feature_fetch,208655.765208541,1
remote_feature_recieved,208655.774455416,1
feat_fetch_ms,208655.774459708,9.201208013109863
feat_y_etl_ms,208655.775326041,0.8632079989183694
end_batch_fetch,208655.775569625,1
batch_nbr_nodes_total,208655.775575708,378
batch_nbr_edges_total,208655.775578791,586
batch_nbr_seed_nodes,208655.775583375,30
start_batch_processing,208655.775584958,1
batch_train_loss,208655.776530791,1.9450690746307373
end_batch_processing,208655.777258,1
start_batch_fetch,208655.777261208,1
topo_query_sent_ms,208655.798473916,0.6477499846369028
topo_first_record_ms,208655.798479458,4.7373340057674795
topo_transfer_ms,208655.798481625,15.741750015877187
topo_etl_ms,208655.798669916,0.19729099585674703
cache_hit,208655.798953458,0
cache_miss,208655.798956,421
remote_feature_fetch,208655.798957583,1
remote_feature_recieved,208655.810036375,1
feat_fetch_ms,208655.810040541,11.030249996110797
feat_x_etl_ms,208655.811495166,1.4516249939333647
cache_hit,208655.812001375,0
cache_miss,208655.812004041,421
remote_feature_fetch,208655.812005541,1
remote_feature_recieved,208655.822415958,1
feat_fetch_ms,208655.822420041,10.344040987547487
feat_y_etl_ms,208655.823355541,0.9330000029876828
end_batch_fetch,208655.823612791,1
batch_nbr_nodes_total,208655.8236185,421
batch_nbr_edges_total,208655.823621416,668
batch_nbr_seed_nodes,208655.823630166,30
start_batch_processing,208655.823631666,1
batch_train_loss,208655.824557291,1.932299256324768
end_batch_processing,208655.825386833,1
epoch_end,208655.825404041,1
start_validation_accuracy,208655.825405541,1
