         11718795 function calls (11687309 primitive calls) in 31.249 seconds

   Ordered by: cumulative time
   List reduced from 679 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1080    0.008    0.000    0.228    0.000 message_passing.py:577(aggregate)
     2160    0.028    0.000    0.225    0.000 _scatter.py:14(scatter)
      360    0.085    0.000    0.223    0.001 adam.py:344(_single_tensor_adam)
     1080    0.007    0.000    0.218    0.000 experimental.py:114(wrapper)
     1620    0.007    0.000    0.211    0.000 linear.py:121(forward)
      540    0.091    0.000    0.205    0.000 hybrid_model.py:76(_fix_targets)
     1080    0.009    0.000    0.200    0.000 base.py:101(__call__)
  834/642    0.003    0.000    0.183    0.000 _common.py:367(wrapper)
     1080    0.003    0.000    0.168    0.000 basic.py:19(forward)
     1080    0.003    0.000    0.163    0.000 base.py:173(reduce)
    51930    0.081    0.000    0.159    0.000 inspect.py:391(_has_code_flag)
    46080    0.088    0.000    0.158    0.000 _data.py:59(__new__)
    48420    0.034    0.000    0.158    0.000 __init__.py:456(unpack_structure_header)
      540    0.154    0.000    0.154    0.000 {method 'abs' of 'torch._C.TensorBase' objects}
    48780    0.046    0.000    0.153    0.000 _data.py:124(__getitem__)
     1170    0.006    0.000    0.146    0.000 driver.py:561(session)
894928/891868    0.125    0.000    0.144    0.000 {built-in method builtins.isinstance}
        7    0.000    0.000    0.143    0.020 CPU_utilization_logger.py:39(_sample_process_cpu)
        7    0.002    0.000    0.138    0.020 __init__.py:951(children)
      552    0.138    0.000    0.138    0.000 {built-in method torch.zeros_like}
     2340    0.007    0.000    0.136    0.000 _common.py:246(on_success)
        7    0.003    0.000    0.134    0.019 _pslinux.py:1562(ppid_map)
     1170    0.005    0.000    0.129    0.000 session.py:122(_connect)
     2160    0.126    0.000    0.126    0.000 {method 'scatter_add_' of 'torch._C.TensorBase' objects}
     1170    0.017    0.000    0.124    0.000 workspace.py:149(_connect)
      540    0.124    0.000    0.124    0.000 {built-in method torch.isin}
   303110    0.076    0.000    0.121    0.000 <frozen _collections_abc>:811(__contains__)
   303110    0.080    0.000    0.120    0.000 data.py:577(__getitem__)
     1170    0.007    0.000    0.119    0.000 driver.py:598(_read_session_config)
     1350    0.020    0.000    0.115    0.000 profiler.py:776(__exit__)
    51930    0.056    0.000    0.115    0.000 inspect.py:412(_has_coroutine_mark)
     1170    0.003    0.000    0.114    0.000 _bolt6.py:590(handler)
     1170    0.006    0.000    0.107    0.000 result.py:239(_pull)
   129046    0.104    0.000    0.104    0.000 {method 'settimeout' of '_socket.socket' objects}
