         36602621 function calls (36590035 primitive calls) in 11.163 seconds

   Ordered by: cumulative time
   List reduced from 641 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000   11.163   11.163 threading.py:1117(join)
        1    0.000    0.000   10.158   10.158 threading.py:1155(_wait_for_tstate_lock)
      8/6    0.000    0.000   10.158    1.693 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000   10.157   10.157 threading.py:1018(_bootstrap)
        1    0.000    0.000   10.157   10.157 threading.py:1058(_bootstrap_inner)
        1    0.001    0.001   10.124   10.124 Training.py:215(_start_training)
       80    0.000    0.000    9.636    0.120 dataloader.py:728(__next__)
       80    0.000    0.000    9.632    0.120 dataloader.py:787(_next_data)
       60    0.001    0.000    9.631    0.161 fetch.py:47(fetch)
       60    0.000    0.000    9.630    0.161 node_loader.py:143(collate_fn)
   346554    0.187    0.000    8.498    0.000 result.py:392(__iter__)
   348134    0.079    0.000    7.449    0.000 _common.py:191(inner)
       20    0.002    0.000    7.381    0.369 evaluate.py:9(evaluate)
   347014    0.175    0.000    7.332    0.000 _bolt.py:849(fetch_message)
   347014    0.218    0.000    5.435    0.000 _common.py:76(pop)
       60    0.000    0.000    4.904    0.082 node_loader.py:154(filter_fn)
       60    0.001    0.000    4.902    0.082 utils.py:209(filter_custom_store)
       60    0.000    0.000    4.899    0.082 feature_store.py:344(multi_get_tensor)
       60    0.007    0.000    4.895    0.082 feature_store.py:337(_multi_get_tensor)
      120    0.109    0.001    4.888    0.041 NoCacheFeatureStore.py:34(_get_tensor)
       60    0.004    0.000    4.724    0.079 NeighborSampler.py:164(sample_from_nodes)
       60    0.056    0.001    4.720    0.079 BaseLineGS.py:58(sample_from_nodes)
   347014    0.206    0.000    4.526    0.000 _common.py:47(_buffer_one_chunk)
   694028    0.412    0.000    4.199    0.000 _common.py:334(receive_into_buffer)
   694028    0.204    0.000    3.651    0.000 _bolt_socket.py:460(recv_into)
   694028    0.215    0.000    3.404    0.000 _bolt_socket.py:389(_wait_for_read)
   694488    0.233    0.000    3.193    0.000 _bolt_socket.py:409(_wait_for_io)
       20    0.000    0.000    2.741    0.137 Training.py:150(_run_epoch)
1440/1020    0.000    0.000    2.630    0.003 {built-in method builtins.next}
   694028    2.595    0.000    2.596    0.000 {method 'recv_into' of '_socket.socket' objects}
   347014    0.188    0.000    1.693    0.000 _bolt6.py:504(_process_message)
   346354    0.112    0.000    1.368    0.000 _common.py:241(on_records)
348274/347614    0.094    0.000    1.231    0.000 util.py:102(callback)
   346354    0.108    0.000    1.110    0.000 result.py:240(on_records)
   348994    0.195    0.000    1.083    0.000 _common.py:185(__getattr__)
       11    1.044    0.095    1.044    0.095 {built-in method time.sleep}
       11    0.000    0.000    1.006    0.091 __init__.py:1025(cpu_percent)
   346354    0.086    0.000    1.001    0.000 {method 'extend' of 'collections.deque' objects}
   692708    0.226    0.000    0.916    0.000 result.py:250(<genexpr>)
   682708    0.240    0.000    0.818    0.000 _data.py:124(__getitem__)
   348134    0.090    0.000    0.812    0.000 inspect.py:427(iscoroutinefunction)
   346354    0.323    0.000    0.603    0.000 _data.py:59(__new__)
   347014    0.099    0.000    0.456    0.000 __init__.py:456(unpack_structure_header)
   348134    0.202    0.000    0.408    0.000 inspect.py:391(_has_code_flag)
   682708    0.196    0.000    0.328    0.000 _data.py:158(index)
   348134    0.150    0.000    0.315    0.000 inspect.py:412(_has_coroutine_mark)
       20    0.003    0.000    0.283    0.014 BaseLineGS.py:24(get_split)
   694488    0.273    0.000    0.273    0.000 {method 'settimeout' of '_socket.socket' objects}
5611388/5610948    0.270    0.000    0.271    0.000 {built-in method builtins.isinstance}
   347014    0.105    0.000    0.264    0.000 __init__.py:463(_unpack_structure_header)
      200    0.001    0.000    0.260    0.001 session.py:254(run)
      200    0.001    0.000    0.251    0.001 result.py:180(_run)
      200    0.000    0.000    0.219    0.001 result.py:434(_attach)
   682708    0.178    0.000    0.211    0.000 _data.py:74(_super_getitem_single)
  1392536    0.140    0.000    0.200    0.000 inspect.py:306(ismethod)
   347014    0.053    0.000    0.160    0.000 __init__.py:289(unpack)
  1031862    0.118    0.000    0.144    0.000 _conf.py:33(iter_items)
   347014    0.056    0.000    0.125    0.000 __init__.py:281(read)
  540/120    0.001    0.000    0.114    0.001 module.py:1747(_wrapped_call_impl)
  540/120    0.001    0.000    0.114    0.001 module.py:1755(_call_impl)
       60    0.000    0.000    0.109    0.002 GCN.py:11(forward)
   347014    0.106    0.000    0.106    0.000 {built-in method neo4j._rust.codec.packstream.v1.unpack}
      120    0.007    0.000    0.101    0.001 gcn_conv.py:227(forward)
