Event,Time,Value
program_start,83858.496011166,1
nbr_training_datapoints,83858.520433041,140
epoch_start,83859.532448,1
cpu_utilization_percentage,83859.550715833,100.8
ram_usage_mb,83859.550724625,424.859375
start_batch_fetch,83859.550804333,1
cache_hit,83859.636513666,0
cache_miss,83859.636516541,1174
remote_feature_fetch,83859.636518166,1
remote_feature_recieved,83859.675254083,1
cache_hit,83859.676304666,0
cache_miss,83859.676306958,1174
remote_feature_fetch,83859.676308291,1
remote_feature_recieved,83859.706222875,1
end_batch_fetch,83859.706454833,1
batch_nbr_nodes_total,83859.706460916,1174
batch_nbr_edges_total,83859.706464375,2152
batch_nbr_seed_nodes,83859.70646875,140
start_batch_processing,83859.706470041,1
batch_train_loss,83859.70914275,1.9541926383972168
end_batch_processing,83859.724111583,1
epoch_end,83859.724139791,1
start_validation_accuracy,83859.724141416,1
cache_hit,83859.821078708,0
cache_miss,83859.821083791,1537
remote_feature_fetch,83859.821085375,1
remote_feature_recieved,83859.866173041,1
cache_hit,83859.8674655,0
cache_miss,83859.867467875,1537
remote_feature_fetch,83859.867469416,1
remote_feature_recieved,83859.907790541,1
cache_hit,83859.998250125,0
cache_miss,83859.998253916,1615
remote_feature_fetch,83859.998255416,1
remote_feature_recieved,83860.045005416,1
cache_hit,83860.046462666,0
cache_miss,83860.046465041,1615
remote_feature_fetch,83860.04646625,1
remote_feature_recieved,83860.088041458,1
validation_accuracy,83860.090165041,0.3218623483589424
validation_loss,83860.090169416,1.9179043769836426
end_validation_accuracy,83860.090171791,1
start_saving_weights,83860.090174125,1
end_saving_weights,83860.090177583,1
epoch_start,83860.090189625,1
start_batch_fetch,83860.090226833,1
cache_hit,83860.153101083,0
cache_miss,83860.153104958,1164
remote_feature_fetch,83860.153106416,1
remote_feature_recieved,83860.187823416,1
cache_hit,83860.188522416,0
cache_miss,83860.188524666,1164
remote_feature_fetch,83860.188525875,1
remote_feature_recieved,83860.218746041,1
end_batch_fetch,83860.218910458,1
batch_nbr_nodes_total,83860.218916041,1164
batch_nbr_edges_total,83860.218919166,2156
batch_nbr_seed_nodes,83860.2189235,140
start_batch_processing,83860.218925,1
batch_train_loss,83860.22081375,1.8657134771347046
end_batch_processing,83860.222838125,1
epoch_end,83860.222863416,1
start_validation_accuracy,83860.222865166,1
cache_hit,83860.321462541,0
cache_miss,83860.321465916,1528
remote_feature_fetch,83860.321467333,1
remote_feature_recieved,83860.365700166,1
cache_hit,83860.366610041,0
cache_miss,83860.366612166,1528
remote_feature_fetch,83860.3666135,1
remote_feature_recieved,83860.406772583,1
cache_hit,83860.498054333,0
cache_miss,83860.498058,1611
remote_feature_fetch,83860.498059333,1
remote_feature_recieved,83860.544312166,1
cache_hit,83860.545243958,0
cache_miss,83860.545246,1611
remote_feature_fetch,83860.545247291,1
cpu_utilization_percentage,83860.564971458,83.6
ram_usage_mb,83860.564973916,469.640625
remote_feature_recieved,83860.595023208,1
validation_accuracy,83860.59730575,0.32591093128279985
validation_loss,83860.597309833,1.897853136062622
end_validation_accuracy,83860.597312541,1
start_saving_weights,83860.597314791,1
end_saving_weights,83860.597317875,1
epoch_start,83860.597323041,1
start_batch_fetch,83860.597361916,1
cache_hit,83860.660351833,0
cache_miss,83860.660356041,1172
remote_feature_fetch,83860.660357875,1
remote_feature_recieved,83860.69547375,1
cache_hit,83860.696177625,0
cache_miss,83860.696179625,1172
remote_feature_fetch,83860.696181416,1
remote_feature_recieved,83860.727267291,1
end_batch_fetch,83860.727414791,1
batch_nbr_nodes_total,83860.727419958,1172
batch_nbr_edges_total,83860.72742275,2139
batch_nbr_seed_nodes,83860.727427083,140
start_batch_processing,83860.727428416,1
batch_train_loss,83860.729201916,1.7655214071273804
end_batch_processing,83860.730791416,1
epoch_end,83860.730803833,1
start_validation_accuracy,83860.730805333,1
cache_hit,83860.833189708,0
cache_miss,83860.833192541,1529
remote_feature_fetch,83860.833194166,1
remote_feature_recieved,83860.878076041,1
cache_hit,83860.87895525,0
cache_miss,83860.878957875,1529
remote_feature_fetch,83860.878959125,1
remote_feature_recieved,83860.918251041,1
cache_hit,83861.010061541,0
cache_miss,83861.010066625,1608
remote_feature_fetch,83861.010068083,1
remote_feature_recieved,83861.056603125,1
cache_hit,83861.057551083,0
cache_miss,83861.057553291,1608
remote_feature_fetch,83861.057554625,1
remote_feature_recieved,83861.098741916,1
validation_accuracy,83861.100952916,0.37044534407868995
validation_loss,83861.100955791,1.8677146434783936
end_validation_accuracy,83861.100957583,1
start_saving_weights,83861.100959166,1
end_saving_weights,83861.100960916,1
epoch_start,83861.100964166,1
start_batch_fetch,83861.100996458,1
cache_hit,83861.163263125,0
cache_miss,83861.163266958,1175
remote_feature_fetch,83861.163268916,1
remote_feature_recieved,83861.198740958,1
cache_hit,83861.199430333,0
cache_miss,83861.199432541,1175
remote_feature_fetch,83861.199433958,1
remote_feature_recieved,83861.229516625,1
end_batch_fetch,83861.229664125,1
batch_nbr_nodes_total,83861.229669125,1175
batch_nbr_edges_total,83861.229671833,2141
batch_nbr_seed_nodes,83861.229675666,140
start_batch_processing,83861.229677,1
batch_train_loss,83861.231525083,1.6251496076583862
end_batch_processing,83861.233155791,1
epoch_end,83861.233166375,1
start_validation_accuracy,83861.23316775,1
cache_hit,83861.329553458,0
cache_miss,83861.329555791,1536
remote_feature_fetch,83861.329557041,1
remote_feature_recieved,83861.374309583,1
cache_hit,83861.375243708,0
cache_miss,83861.375246458,1536
remote_feature_fetch,83861.375247791,1
remote_feature_recieved,83861.413634833,1
cache_hit,83861.504268833,0
cache_miss,83861.504272,1616
remote_feature_fetch,83861.504273541,1
remote_feature_recieved,83861.552445041,1
cache_hit,83861.553562375,0
cache_miss,83861.553564833,1616
remote_feature_fetch,83861.553566208,1
cpu_utilization_percentage,83861.580794541,84.6
ram_usage_mb,83861.580799208,469.78125
remote_feature_recieved,83861.609893458,1
validation_accuracy,83861.612300833,0.3724696357517712
validation_loss,83861.612305375,1.827754020690918
end_validation_accuracy,83861.612307958,1
start_saving_weights,83861.612310208,1
end_saving_weights,83861.612312458,1
epoch_start,83861.612316166,1
start_batch_fetch,83861.612355958,1
cache_hit,83861.674591625,0
cache_miss,83861.674595541,1147
remote_feature_fetch,83861.67459725,1
remote_feature_recieved,83861.709049416,1
cache_hit,83861.709750333,0
cache_miss,83861.709752958,1147
remote_feature_fetch,83861.709754333,1
remote_feature_recieved,83861.73933725,1
end_batch_fetch,83861.739491208,1
batch_nbr_nodes_total,83861.739496416,1147
batch_nbr_edges_total,83861.739499083,2125
batch_nbr_seed_nodes,83861.739503166,140
start_batch_processing,83861.7395045,1
batch_train_loss,83861.74125,1.4460610151290894
end_batch_processing,83861.743233666,1
epoch_end,83861.743252666,1
start_validation_accuracy,83861.743254333,1
cache_hit,83861.840080041,0
cache_miss,83861.840084125,1534
remote_feature_fetch,83861.84008575,1
remote_feature_recieved,83861.885473333,1
cache_hit,83861.886484416,0
cache_miss,83861.886487166,1534
remote_feature_fetch,83861.886488541,1
remote_feature_recieved,83861.928003916,1
cache_hit,83862.019210708,0
cache_miss,83862.01921475,1609
remote_feature_fetch,83862.01921625,1
remote_feature_recieved,83862.065514958,1
cache_hit,83862.06647975,0
cache_miss,83862.066482166,1609
remote_feature_fetch,83862.066483666,1
remote_feature_recieved,83862.108806666,1
validation_accuracy,83862.111364708,0.3846153848048805
validation_loss,83862.111369458,1.779187798500061
end_validation_accuracy,83862.111372041,1
start_saving_weights,83862.111374333,1
end_saving_weights,83862.111376625,1
epoch_start,83862.111379791,1
start_batch_fetch,83862.111416375,1
cache_hit,83862.175591958,0
cache_miss,83862.175596583,1161
remote_feature_fetch,83862.175598041,1
remote_feature_recieved,83862.210645791,1
cache_hit,83862.211434416,0
cache_miss,83862.211504333,1161
remote_feature_fetch,83862.211506708,1
remote_feature_recieved,83862.244318125,1
end_batch_fetch,83862.244528125,1
batch_nbr_nodes_total,83862.244534208,1161
batch_nbr_edges_total,83862.244537333,2145
batch_nbr_seed_nodes,83862.244541833,140
start_batch_processing,83862.244543166,1
batch_train_loss,83862.246779416,1.2346116304397583
end_batch_processing,83862.24858675,1
epoch_end,83862.248609291,1
start_validation_accuracy,83862.248610791,1
cache_hit,83862.347691166,0
cache_miss,83862.347695458,1549
remote_feature_fetch,83862.347696958,1
remote_feature_recieved,83862.394332833,1
cache_hit,83862.395261416,0
cache_miss,83862.395263916,1549
remote_feature_fetch,83862.39526525,1
remote_feature_recieved,83862.434622708,1
cache_hit,83862.527499416,0
cache_miss,83862.527504416,1628
remote_feature_fetch,83862.527506041,1
remote_feature_recieved,83862.574347291,1
cache_hit,83862.575761791,0
cache_miss,83862.575764208,1628
remote_feature_fetch,83862.575765416,1
cpu_utilization_percentage,83862.594784,84.9
ram_usage_mb,83862.594786208,478.8125
remote_feature_recieved,83862.627107125,1
validation_accuracy,83862.629339333,0.4109311743026435
validation_loss,83862.629344041,1.7214808464050293
end_validation_accuracy,83862.629346541,1
start_saving_weights,83862.629348916,1
end_saving_weights,83862.629351041,1
epoch_start,83862.629355208,1
start_batch_fetch,83862.629395958,1
cache_hit,83862.691855541,0
cache_miss,83862.691859875,1172
remote_feature_fetch,83862.6918615,1
remote_feature_recieved,83862.726830791,1
cache_hit,83862.727531208,0
cache_miss,83862.7275335,1172
remote_feature_fetch,83862.727534875,1
remote_feature_recieved,83862.757668125,1
end_batch_fetch,83862.757821541,1
batch_nbr_nodes_total,83862.757826458,1172
batch_nbr_edges_total,83862.757829208,2141
batch_nbr_seed_nodes,83862.75783325,140
start_batch_processing,83862.757834583,1
batch_train_loss,83862.759691708,1.0049422979354858
end_batch_processing,83862.761488583,1
epoch_end,83862.761505041,1
start_validation_accuracy,83862.761506791,1
cache_hit,83862.860229416,0
cache_miss,83862.860231708,1552
remote_feature_fetch,83862.860233083,1
remote_feature_recieved,83862.904925333,1
cache_hit,83862.905844458,0
cache_miss,83862.905846291,1552
remote_feature_fetch,83862.905847458,1
remote_feature_recieved,83862.946047666,1
cache_hit,83863.037082458,0
cache_miss,83863.037086125,1609
remote_feature_fetch,83863.037087708,1
remote_feature_recieved,83863.084151291,1
cache_hit,83863.085112458,0
cache_miss,83863.085114416,1609
remote_feature_fetch,83863.085115666,1
remote_feature_recieved,83863.125283791,1
validation_accuracy,83863.127322125,0.42712550634999435
validation_loss,83863.127325666,1.6559391021728516
end_validation_accuracy,83863.127328,1
start_saving_weights,83863.12733,1
end_saving_weights,83863.127332458,1
epoch_start,83863.127336291,1
start_batch_fetch,83863.127373916,1
cache_hit,83863.194968208,0
cache_miss,83863.194973291,1161
remote_feature_fetch,83863.194974916,1
remote_feature_recieved,83863.230246875,1
cache_hit,83863.230950208,0
cache_miss,83863.230952625,1161
remote_feature_fetch,83863.230954,1
remote_feature_recieved,83863.261607208,1
end_batch_fetch,83863.261760166,1
batch_nbr_nodes_total,83863.261765666,1161
batch_nbr_edges_total,83863.2617685,2124
batch_nbr_seed_nodes,83863.261773083,140
start_batch_processing,83863.261774416,1
batch_train_loss,83863.263585958,0.7751447558403015
end_batch_processing,83863.265230083,1
epoch_end,83863.26524625,1
start_validation_accuracy,83863.265248166,1
cache_hit,83863.363706333,0
cache_miss,83863.363709166,1542
remote_feature_fetch,83863.363710625,1
remote_feature_recieved,83863.412998458,1
cache_hit,83863.413920458,0
cache_miss,83863.413922458,1542
remote_feature_fetch,83863.413923791,1
remote_feature_recieved,83863.453185416,1
cache_hit,83863.544264958,0
cache_miss,83863.544268041,1636
remote_feature_fetch,83863.5442695,1
remote_feature_recieved,83863.591892541,1
cache_hit,83863.593360333,0
cache_miss,83863.593362708,1636
remote_feature_fetch,83863.593363958,1
cpu_utilization_percentage,83863.608863833,84.2
ram_usage_mb,83863.608866125,487.875
remote_feature_recieved,83863.644568583,1
validation_accuracy,83863.646801,0.45748987870123076
validation_loss,83863.646804083,1.590130090713501
end_validation_accuracy,83863.646805916,1
start_saving_weights,83863.646807541,1
end_saving_weights,83863.646809416,1
epoch_start,83863.646812041,1
start_batch_fetch,83863.646843416,1
cache_hit,83863.70911,0
cache_miss,83863.709113541,1162
remote_feature_fetch,83863.709115166,1
remote_feature_recieved,83863.744410166,1
cache_hit,83863.745127041,0
cache_miss,83863.745129125,1162
remote_feature_fetch,83863.745130625,1
remote_feature_recieved,83863.775511625,1
end_batch_fetch,83863.775654833,1
batch_nbr_nodes_total,83863.775659708,1162
batch_nbr_edges_total,83863.775663041,2151
batch_nbr_seed_nodes,83863.775666875,140
start_batch_processing,83863.775668333,1
batch_train_loss,83863.777397166,0.5639230012893677
end_batch_processing,83863.779121916,1
epoch_end,83863.779152333,1
start_validation_accuracy,83863.779153958,1
cache_hit,83863.877765666,0
cache_miss,83863.877768625,1527
remote_feature_fetch,83863.877769958,1
remote_feature_recieved,83863.922943833,1
cache_hit,83863.923866166,0
cache_miss,83863.92386825,1527
remote_feature_fetch,83863.923869625,1
remote_feature_recieved,83863.963081916,1
cache_hit,83864.053693083,0
cache_miss,83864.053697583,1620
remote_feature_fetch,83864.053699291,1
remote_feature_recieved,83864.100741583,1
cache_hit,83864.101717708,0
cache_miss,83864.101720583,1620
remote_feature_fetch,83864.101721916,1
remote_feature_recieved,83864.143589541,1
validation_accuracy,83864.145688791,0.45141700438582866
validation_loss,83864.145692708,1.5354177951812744
end_validation_accuracy,83864.145695166,1
start_saving_weights,83864.145697416,1
end_saving_weights,83864.145699708,1
epoch_start,83864.145703208,1
start_batch_fetch,83864.145741458,1
cache_hit,83864.208538208,0
cache_miss,83864.208542625,1156
remote_feature_fetch,83864.208544,1
remote_feature_recieved,83864.2436235,1
cache_hit,83864.244329291,0
cache_miss,83864.244331416,1156
remote_feature_fetch,83864.244332625,1
remote_feature_recieved,83864.274309,1
end_batch_fetch,83864.274452708,1
batch_nbr_nodes_total,83864.274457541,1156
batch_nbr_edges_total,83864.274460208,2141
batch_nbr_seed_nodes,83864.274464041,140
start_batch_processing,83864.2744655,1
batch_train_loss,83864.276209958,0.3896436095237732
end_batch_processing,83864.277926916,1
epoch_end,83864.27794225,1
start_validation_accuracy,83864.277943791,1
cache_hit,83864.376770083,0
cache_miss,83864.376772708,1541
remote_feature_fetch,83864.376774083,1
remote_feature_recieved,83864.421611583,1
cache_hit,83864.422526041,0
cache_miss,83864.422528041,1541
remote_feature_fetch,83864.422529291,1
remote_feature_recieved,83864.462402541,1
cache_hit,83864.55386575,0
cache_miss,83864.553869791,1615
remote_feature_fetch,83864.55387125,1
remote_feature_recieved,83864.601065666,1
cache_hit,83864.602058541,0
cache_miss,83864.602060791,1615
remote_feature_fetch,83864.602062041,1
cpu_utilization_percentage,83864.6227535,84.6
ram_usage_mb,83864.622756125,487.96875
remote_feature_recieved,83864.652574583,1
validation_accuracy,83864.654743041,0.46558704497125075
validation_loss,83864.654747083,1.500178575515747
end_validation_accuracy,83864.654749375,1
start_saving_weights,83864.654751416,1
end_saving_weights,83864.654753708,1
epoch_start,83864.654757875,1
start_batch_fetch,83864.654799291,1
cache_hit,83864.717210833,0
cache_miss,83864.717214541,1148
remote_feature_fetch,83864.717216083,1
remote_feature_recieved,83864.751831083,1
cache_hit,83864.752519875,0
cache_miss,83864.752522,1148
remote_feature_fetch,83864.752523333,1
remote_feature_recieved,83864.781733,1
end_batch_fetch,83864.781881083,1
batch_nbr_nodes_total,83864.7818865,1148
batch_nbr_edges_total,83864.781889791,2125
batch_nbr_seed_nodes,83864.781894166,140
start_batch_processing,83864.781958916,1
batch_train_loss,83864.783721208,0.26063835620880127
end_batch_processing,83864.785429,1
epoch_end,83864.78544325,1
start_validation_accuracy,83864.785444583,1
cache_hit,83864.883565333,0
cache_miss,83864.883567541,1574
remote_feature_fetch,83864.883568791,1
remote_feature_recieved,83864.93004075,1
cache_hit,83864.930960125,0
cache_miss,83864.930962041,1574
remote_feature_fetch,83864.930963375,1
remote_feature_recieved,83864.972142625,1
cache_hit,83865.062998208,0
cache_miss,83865.063002416,1604
remote_feature_fetch,83865.063003958,1
remote_feature_recieved,83865.109824958,1
cache_hit,83865.110773666,0
cache_miss,83865.110775875,1604
remote_feature_fetch,83865.110777291,1
remote_feature_recieved,83865.150831625,1
validation_accuracy,83865.152948833,0.4838056684101462
validation_loss,83865.152953208,1.486433506011963
end_validation_accuracy,83865.152955708,1
start_saving_weights,83865.152957958,1
end_saving_weights,83865.152960333,1
epoch_start,83865.152963958,1
start_batch_fetch,83865.15300375,1
cache_hit,83865.215612458,0
cache_miss,83865.215616125,1160
remote_feature_fetch,83865.21561775,1
remote_feature_recieved,83865.250233666,1
cache_hit,83865.250950458,0
cache_miss,83865.250952416,1160
remote_feature_fetch,83865.250953833,1
remote_feature_recieved,83865.281370458,1
end_batch_fetch,83865.281516833,1
batch_nbr_nodes_total,83865.281522291,1160
batch_nbr_edges_total,83865.281525083,2142
batch_nbr_seed_nodes,83865.281529375,140
start_batch_processing,83865.281530666,1
batch_train_loss,83865.283223583,0.17434252798557281
end_batch_processing,83865.285014416,1
epoch_end,83865.285030291,1
start_validation_accuracy,83865.285031708,1
cache_hit,83865.383950833,0
cache_miss,83865.383953166,1528
remote_feature_fetch,83865.383954583,1
remote_feature_recieved,83865.428932416,1
cache_hit,83865.429846541,0
cache_miss,83865.429848541,1528
remote_feature_fetch,83865.429849875,1
remote_feature_recieved,83865.468728583,1
cache_hit,83865.558345916,0
cache_miss,83865.558349,1618
remote_feature_fetch,83865.55835025,1
remote_feature_recieved,83865.605308291,1
cache_hit,83865.606270375,0
cache_miss,83865.606272708,1618
remote_feature_fetch,83865.606273958,1
cpu_utilization_percentage,83865.636573416,84.8
ram_usage_mb,83865.636575791,487.96875
remote_feature_recieved,83865.656640125,1
validation_accuracy,83865.658779458,0.4898785428663167
validation_loss,83865.6587835,1.490083932876587
end_validation_accuracy,83865.658786166,1
epoch_start,83865.65879125,1
start_batch_fetch,83865.658831791,1
cache_hit,83865.721078833,0
cache_miss,83865.721083041,1178
remote_feature_fetch,83865.7210845,1
remote_feature_recieved,83865.75608225,1
cache_hit,83865.7567865,0
cache_miss,83865.756789083,1178
remote_feature_fetch,83865.7567905,1
remote_feature_recieved,83865.791125,1
end_batch_fetch,83865.791324666,1
batch_nbr_nodes_total,83865.791332,1178
batch_nbr_edges_total,83865.791334833,2149
batch_nbr_seed_nodes,83865.791339708,140
start_batch_processing,83865.791341125,1
batch_train_loss,83865.793634375,0.11865299940109253
end_batch_processing,83865.796025666,1
epoch_end,83865.796042416,1
start_validation_accuracy,83865.796043833,1
cache_hit,83865.888066666,0
cache_miss,83865.888070375,1528
remote_feature_fetch,83865.888072083,1
remote_feature_recieved,83865.9295995,1
cache_hit,83865.930667541,0
cache_miss,83865.930670291,1528
remote_feature_fetch,83865.930671583,1
remote_feature_recieved,83865.967028958,1
cache_hit,83866.053614708,0
cache_miss,83866.053619041,1611
remote_feature_fetch,83866.053620708,1
remote_feature_recieved,83866.100551083,1
cache_hit,83866.101516416,0
cache_miss,83866.101518625,1611
remote_feature_fetch,83866.10152,1
remote_feature_recieved,83866.1435385,1
validation_accuracy,83866.146301041,0.49595141711133456
validation_loss,83866.146305833,1.5102059841156006
end_validation_accuracy,83866.146308291,1
epoch_start,83866.14631875,1
start_batch_fetch,83866.146371333,1
cache_hit,83866.209927791,0
cache_miss,83866.209931916,1185
remote_feature_fetch,83866.209933375,1
remote_feature_recieved,83866.245031875,1
cache_hit,83866.245815875,0
cache_miss,83866.24581825,1185
remote_feature_fetch,83866.245819666,1
remote_feature_recieved,83866.276512791,1
end_batch_fetch,83866.276675041,1
batch_nbr_nodes_total,83866.276680541,1185
batch_nbr_edges_total,83866.276683291,2173
batch_nbr_seed_nodes,83866.276687291,140
start_batch_processing,83866.2766885,1
batch_train_loss,83866.278648625,0.08263701945543289
end_batch_processing,83866.280315833,1
epoch_end,83866.280331166,1
start_validation_accuracy,83866.280332666,1
cache_hit,83866.377766458,0
cache_miss,83866.37776975,1546
remote_feature_fetch,83866.37777125,1
remote_feature_recieved,83866.423091208,1
cache_hit,83866.424124875,0
cache_miss,83866.424127208,1546
remote_feature_fetch,83866.42413275,1
remote_feature_recieved,83866.462941708,1
cache_hit,83866.552643041,0
cache_miss,83866.55264725,1593
remote_feature_fetch,83866.552648833,1
remote_feature_recieved,83866.599187166,1
cache_hit,83866.600196708,0
cache_miss,83866.60019925,1593
remote_feature_fetch,83866.600200541,1
remote_feature_recieved,83866.641367666,1
cpu_utilization_percentage,83866.650488583,86.2
ram_usage_mb,83866.650490875,488.421875
validation_accuracy,83866.6526645,0.49595141711133456
validation_loss,83866.652669041,1.5478935241699219
end_validation_accuracy,83866.652671666,1
epoch_start,83866.652677041,1
start_batch_fetch,83866.652726083,1
cache_hit,83866.715929,0
cache_miss,83866.7159335,1166
remote_feature_fetch,83866.715935083,1
remote_feature_recieved,83866.75071925,1
cache_hit,83866.751431958,0
cache_miss,83866.751434125,1166
remote_feature_fetch,83866.7514355,1
remote_feature_recieved,83866.782767583,1
end_batch_fetch,83866.782923,1
batch_nbr_nodes_total,83866.782927958,1166
batch_nbr_edges_total,83866.782930916,2151
batch_nbr_seed_nodes,83866.782935041,140
start_batch_processing,83866.782936333,1
batch_train_loss,83866.784802,0.05856304243206978
end_batch_processing,83866.786389416,1
epoch_end,83866.786409583,1
start_validation_accuracy,83866.786411291,1
cache_hit,83866.884599583,0
cache_miss,83866.884605083,1538
remote_feature_fetch,83866.884606416,1
remote_feature_recieved,83866.929378875,1
cache_hit,83866.930411208,0
cache_miss,83866.930413916,1538
remote_feature_fetch,83866.930415166,1
remote_feature_recieved,83866.972121416,1
cache_hit,83867.061983708,0
cache_miss,83867.06198725,1612
remote_feature_fetch,83867.061989541,1
remote_feature_recieved,83867.108803541,1
cache_hit,83867.109780291,0
cache_miss,83867.109782541,1612
remote_feature_fetch,83867.109784,1
remote_feature_recieved,83867.149734583,1
validation_accuracy,83867.151882291,0.4898785427255483
validation_loss,83867.15188525,1.6042791604995728
end_validation_accuracy,83867.151886916,1
epoch_start,83867.15189075,1
start_batch_fetch,83867.151923625,1
cache_hit,83867.213633833,0
cache_miss,83867.213639166,1167
remote_feature_fetch,83867.213640625,1
remote_feature_recieved,83867.248147791,1
cache_hit,83867.248877166,0
cache_miss,83867.248879541,1167
remote_feature_fetch,83867.248880916,1
remote_feature_recieved,83867.279006333,1
end_batch_fetch,83867.279177,1
batch_nbr_nodes_total,83867.279182208,1167
batch_nbr_edges_total,83867.279185375,2146
batch_nbr_seed_nodes,83867.27918975,140
start_batch_processing,83867.279191083,1
batch_train_loss,83867.281251,0.041848644614219666
end_batch_processing,83867.282911791,1
epoch_end,83867.282931333,1
start_validation_accuracy,83867.282932625,1
cache_hit,83867.381991666,0
cache_miss,83867.381995875,1525
remote_feature_fetch,83867.381997458,1
remote_feature_recieved,83867.427321541,1
cache_hit,83867.428244416,0
cache_miss,83867.428246416,1525
remote_feature_fetch,83867.42824775,1
remote_feature_recieved,83867.466760875,1
cache_hit,83867.557572833,0
cache_miss,83867.557580958,1610
remote_feature_fetch,83867.557582416,1
remote_feature_recieved,83867.60400625,1
cache_hit,83867.605101166,0
cache_miss,83867.605103,1610
remote_feature_fetch,83867.605159541,1
remote_feature_recieved,83867.647321416,1
validation_accuracy,83867.649420583,0.487854251404388
validation_loss,83867.649423166,1.6794699430465698
end_validation_accuracy,83867.649425,1
epoch_start,83867.649428333,1
start_batch_fetch,83867.649453416,1
cpu_utilization_percentage,83867.664997916,84.1
ram_usage_mb,83867.665006375,488.515625
cache_hit,83867.71606525,0
cache_miss,83867.716068625,1160
remote_feature_fetch,83867.716070166,1
remote_feature_recieved,83867.750504625,1
cache_hit,83867.751299416,0
cache_miss,83867.751301458,1160
remote_feature_fetch,83867.751302708,1
remote_feature_recieved,83867.781623916,1
end_batch_fetch,83867.7817915,1
batch_nbr_nodes_total,83867.781796708,1160
batch_nbr_edges_total,83867.781799791,2158
batch_nbr_seed_nodes,83867.781809041,140
start_batch_processing,83867.781810375,1
batch_train_loss,83867.783779083,0.02986965887248516
end_batch_processing,83867.785337083,1
epoch_end,83867.785352,1
start_validation_accuracy,83867.785353541,1
cache_hit,83867.883130375,0
cache_miss,83867.883132916,1547
remote_feature_fetch,83867.883134375,1
remote_feature_recieved,83867.928022458,1
cache_hit,83867.928960833,0
cache_miss,83867.928962708,1547
remote_feature_fetch,83867.928963958,1
remote_feature_recieved,83867.969680583,1
cache_hit,83868.057330583,0
cache_miss,83868.057335833,1616
remote_feature_fetch,83868.057337416,1
remote_feature_recieved,83868.100383958,1
cache_hit,83868.101418708,0
cache_miss,83868.101421458,1616
remote_feature_fetch,83868.101423125,1
remote_feature_recieved,83868.142691208,1
validation_accuracy,83868.144935166,0.4858299598016908
validation_loss,83868.144939875,1.7722256183624268
end_validation_accuracy,83868.144942166,1
epoch_start,83868.144949791,1
start_batch_fetch,83868.144990708,1
cache_hit,83868.210279166,0
cache_miss,83868.210283916,1171
remote_feature_fetch,83868.210285416,1
remote_feature_recieved,83868.245650291,1
