Event,Time,Value
program_start,208159.936441791,1
nbr_training_datapoints,208159.943196833,140
cpu_utilization_percentage,208159.943674208,13.1
ram_usage_mb,208159.943678083,603.6875
epoch_start,208159.943693583,1
start_batch_fetch,208159.943744,1
topo_fetch_ms,208159.960275875,16.39341699774377
topo_etl_ms,208159.960453916,0.17208297504112124
cache_hit,208159.96074225,0
cache_miss,208159.96074475,387
remote_feature_fetch,208159.960746291,1
remote_feature_recieved,208159.969813458,1
feat_fetch_ms,208159.969816625,9.021083009429276
feat_x_etl_ms,208159.971051208,1.23141601216048
cache_hit,208159.971501875,0
cache_miss,208159.971504041,387
remote_feature_fetch,208159.971505458,1
remote_feature_recieved,208159.979943333,1
feat_fetch_ms,208159.979945791,8.39341600658372
feat_y_etl_ms,208159.980746916,0.7986249984242022
end_batch_fetch,208159.980972791,1
batch_nbr_nodes_total,208159.980979041,387
batch_nbr_edges_total,208159.980982541,548
batch_nbr_seed_nodes,208159.980986916,30
start_batch_processing,208159.980988458,1
batch_train_loss,208159.98189175,1.9496973752975464
end_batch_processing,208159.982647,1
start_batch_fetch,208159.982649791,1
topo_fetch_ms,208159.997060916,14.33279100456275
topo_etl_ms,208159.997256916,0.19129199790768325
cache_hit,208159.9975425,0
cache_miss,208159.997544916,541
remote_feature_fetch,208159.997546541,1
remote_feature_recieved,208160.008670541,1
feat_fetch_ms,208160.00867375,11.081374977948144
feat_x_etl_ms,208160.010176083,1.4989160117693245
cache_hit,208160.010899833,0
cache_miss,208160.010901916,541
remote_feature_fetch,208160.0109035,1
remote_feature_recieved,208160.021062666,1
feat_fetch_ms,208160.021064791,10.117792000528425
feat_y_etl_ms,208160.022029666,0.9623749938327819
end_batch_fetch,208160.022241708,1
batch_nbr_nodes_total,208160.022246375,541
batch_nbr_edges_total,208160.022249375,769
batch_nbr_seed_nodes,208160.022253125,30
start_batch_processing,208160.022254583,1
batch_train_loss,208160.023102875,1.9390082359313965
end_batch_processing,208160.023794875,1
start_batch_fetch,208160.023796958,1
topo_fetch_ms,208160.033185958,9.320291981566697
topo_etl_ms,208160.033375958,0.1860830234363675
cache_hit,208160.033645833,0
cache_miss,208160.033648166,445
remote_feature_fetch,208160.033649625,1
remote_feature_recieved,208160.043515291,1
feat_fetch_ms,208160.043517541,9.815208002692088
feat_x_etl_ms,208160.044877291,1.3569169968832284
cache_hit,208160.045342333,0
cache_miss,208160.045344083,445
remote_feature_fetch,208160.045345416,1
remote_feature_recieved,208160.055125583,1
feat_fetch_ms,208160.055128791,9.740167006384581
feat_y_etl_ms,208160.056014916,0.8830839942675084
end_batch_fetch,208160.056219583,1
batch_nbr_nodes_total,208160.056224708,445
batch_nbr_edges_total,208160.056227458,630
batch_nbr_seed_nodes,208160.056231291,30
start_batch_processing,208160.056232666,1
batch_train_loss,208160.057047416,1.9527705907821655
end_batch_processing,208160.057667041,1
start_batch_fetch,208160.057669375,1
topo_fetch_ms,208160.0657815,8.0454160051886
topo_etl_ms,208160.065922791,0.13729202328249812
cache_hit,208160.06615475,0
cache_miss,208160.066156916,351
remote_feature_fetch,208160.06615875,1
remote_feature_recieved,208160.073818666,1
feat_fetch_ms,208160.073820958,7.6213749998714775
feat_x_etl_ms,208160.074853291,1.0296659893356264
cache_hit,208160.07522275,0
