         11718574 function calls (11687091 primitive calls) in 31.173 seconds

   Ordered by: cumulative time
   List reduced from 678 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000   31.442   10.481 threading.py:1117(join)
        3    0.000    0.000   31.399   10.466 threading.py:1155(_wait_for_tstate_lock)
   816/71    0.102    0.000   31.215    0.440 {method 'acquire' of '_thread.lock' objects}
      3/1    0.000    0.000   31.139   31.139 threading.py:1018(_bootstrap)
      3/1    0.000    0.000   31.139   31.139 threading.py:1058(_bootstrap_inner)
      3/1    0.000    0.000   31.139   31.139 threading.py:1001(run)
        1    0.000    0.000   31.139   31.139 CPU_utilization_logger.py:88(monitor)
        1    0.010    0.010   31.139   31.139 Training.py:354(_start_training)
      630    0.013    0.000   21.859    0.035 dataloader.py:728(__next__)
      630    0.004    0.000   21.746    0.035 dataloader.py:787(_next_data)
      540    0.011    0.000   21.723    0.040 fetch.py:47(fetch)
      540    0.014    0.000   21.710    0.040 node_loader.py:143(collate_fn)
       90    0.024    0.000   20.218    0.225 Training.py:166(_evaluate_split)
       90    0.204    0.002   20.194    0.224 evaluate.py:36(evaluate)
    51930    0.042    0.000   19.295    0.000 _common.py:191(inner)
      540    0.013    0.000   18.498    0.034 node_loader.py:154(filter_fn)
    48420    0.072    0.000   18.339    0.000 _bolt.py:849(fetch_message)
      540    0.013    0.000   18.316    0.034 utils.py:209(filter_custom_store)
      540    0.020    0.000   18.116    0.034 feature_store.py:344(multi_get_tensor)
      540    1.222    0.002   18.000    0.033 Neo4jFS.py:136(_multi_get_tensor)
    48420    0.089    0.000   17.516    0.000 _common.py:76(pop)
    47250    0.071    0.000   17.143    0.000 result.py:392(__iter__)
      540    0.955    0.002   16.468    0.030 Neo4jPreAggFeatureStore.py:112(_get_both_from_db)
    48420    0.101    0.000   15.964    0.000 _common.py:47(_buffer_one_chunk)
   127628    0.193    0.000   15.837    0.000 _common.py:334(receive_into_buffer)
   127812    0.094    0.000   15.588    0.000 _bolt_socket.py:460(recv_into)
      540    0.322    0.001   15.435    0.029 Neo4jPreAggFeatureStore.py:215(_fetch_sampled_gcnnorm_bundle)
   127812    0.115    0.000   15.362    0.000 _bolt_socket.py:389(_wait_for_read)
   128982    0.105    0.000   15.302    0.000 _bolt_socket.py:409(_wait_for_io)
   127812   15.016    0.000   15.016    0.000 {method 'recv_into' of '_socket.socket' objects}
