Event,Time,Value
program_start,148647.848847208,1
sampling_backend,148647.850321916,pyg-lib
nbr_training_datapoints,148647.85066025,140
epoch_start,148649.398637666,1
cpu_utilization_percentage,148649.405735708,100.1
ram_usage_mb,148649.4057445,589.5625
start_batch_fetch,148649.405809708,1
end_batch_fetch,148649.407005333,1
batch_nbr_nodes_total,148649.40702325,303
batch_nbr_edges_total,148649.407031625,469
batch_nbr_seed_nodes,148649.407041375,30
start_batch_processing,148649.407044791,1
batch_train_loss,148649.408789458,1.9730600118637085
end_batch_processing,148649.410112916,1
start_batch_fetch,148649.410116583,1
end_batch_fetch,148649.410499208,1
batch_nbr_nodes_total,148649.410505541,401
batch_nbr_edges_total,148649.410508625,611
batch_nbr_seed_nodes,148649.410512541,30
start_batch_processing,148649.410514083,1
batch_train_loss,148649.411194541,1.9452617168426514
end_batch_processing,148649.412109083,1
start_batch_fetch,148649.412112041,1
end_batch_fetch,148649.412790333,1
batch_nbr_nodes_total,148649.412802541,347
batch_nbr_edges_total,148649.412809,572
batch_nbr_seed_nodes,148649.412816833,30
start_batch_processing,148649.412819625,1
batch_train_loss,148649.414321083,1.925348162651062
end_batch_processing,148649.4155605,1
start_batch_fetch,148649.415564583,1
end_batch_fetch,148649.416295333,1
batch_nbr_nodes_total,148649.416309625,385
batch_nbr_edges_total,148649.416315583,625
batch_nbr_seed_nodes,148649.416323833,30
start_batch_processing,148649.416326625,1
batch_train_loss,148649.417641458,1.9477170705795288
end_batch_processing,148649.418381083,1
epoch_end,148649.418390958,1
start_validation_accuracy,148649.418392916,1
validation_accuracy,148649.425726708,0.1640000052513463
validation_loss,148649.425731875,1.9437036514282227
end_validation_accuracy,148649.425734875,1
start_saving_weights,148649.425737666,1
end_saving_weights,148649.425740833,1
epoch_start,148649.425746083,1
start_batch_fetch,148649.425790208,1
end_batch_fetch,148649.426197625,1
batch_nbr_nodes_total,148649.426205291,298
batch_nbr_edges_total,148649.426209958,469
batch_nbr_seed_nodes,148649.42621575,30
start_batch_processing,148649.426217958,1
batch_train_loss,148649.426777875,1.9390054941177368
end_batch_processing,148649.42745875,1
start_batch_fetch,148649.427462416,1
end_batch_fetch,148649.427899125,1
batch_nbr_nodes_total,148649.427905125,388
batch_nbr_edges_total,148649.427909416,608
batch_nbr_seed_nodes,148649.427914833,30
start_batch_processing,148649.427917041,1
batch_train_loss,148649.428637625,1.9228415489196777
end_batch_processing,148649.429436041,1
start_batch_fetch,148649.429443625,1
end_batch_fetch,148649.43007925,1
batch_nbr_nodes_total,148649.430091458,355
batch_nbr_edges_total,148649.430096166,570
batch_nbr_seed_nodes,148649.430107208,30
start_batch_processing,148649.430109125,1
batch_train_loss,148649.431079666,1.8986152410507202
end_batch_processing,148649.432119625,1
start_batch_fetch,148649.432127458,1
end_batch_fetch,148649.432624916,1
batch_nbr_nodes_total,148649.432630541,376
batch_nbr_edges_total,148649.432634708,623
batch_nbr_seed_nodes,148649.432640083,30
start_batch_processing,148649.432641875,1
batch_train_loss,148649.433469166,1.9305611848831177
end_batch_processing,148649.4341915,1
epoch_end,148649.434200666,1
start_validation_accuracy,148649.434202708,1
validation_accuracy,148649.440531291,0.1860000057886431
validation_loss,148649.440536291,1.9350574016571045
end_validation_accuracy,148649.440538791,1
start_saving_weights,148649.440541125,1
end_saving_weights,148649.440543291,1
epoch_start,148649.440546916,1
start_batch_fetch,148649.440578708,1
end_batch_fetch,148649.441009708,1
batch_nbr_nodes_total,148649.441016583,298
batch_nbr_edges_total,148649.441020333,469
batch_nbr_seed_nodes,148649.44102525,30
start_batch_processing,148649.441026916,1
batch_train_loss,148649.441705333,1.9162243604660034
end_batch_processing,148649.442292041,1
start_batch_fetch,148649.4422955,1
end_batch_fetch,148649.442638541,1
batch_nbr_nodes_total,148649.442643583,386
batch_nbr_edges_total,148649.442647291,608
batch_nbr_seed_nodes,148649.442652208,30
start_batch_processing,148649.442654083,1
batch_train_loss,148649.443333083,1.89854097366333
end_batch_processing,148649.443887041,1
start_batch_fetch,148649.443889833,1
end_batch_fetch,148649.44422325,1
batch_nbr_nodes_total,148649.444228958,350
batch_nbr_edges_total,148649.444232833,576
batch_nbr_seed_nodes,148649.444237916,30
start_batch_processing,148649.444239708,1
batch_train_loss,148649.445041666,1.8712729215621948
end_batch_processing,148649.446100583,1
start_batch_fetch,148649.446105208,1
end_batch_fetch,148649.446493458,1
batch_nbr_nodes_total,148649.446498125,367
batch_nbr_edges_total,148649.446501333,615
batch_nbr_seed_nodes,148649.446506166,30
start_batch_processing,148649.446507791,1
batch_train_loss,148649.447231916,1.9170359373092651
end_batch_processing,148649.448094791,1
epoch_end,148649.4481115,1
start_validation_accuracy,148649.448113166,1
validation_accuracy,148649.453636791,0.20400000635351312
validation_loss,148649.453641458,1.9249470233917236
end_validation_accuracy,148649.453643791,1
start_saving_weights,148649.45364575,1
end_saving_weights,148649.453647958,1
epoch_start,148649.453651416,1
start_batch_fetch,148649.453682833,1
end_batch_fetch,148649.454132208,1
batch_nbr_nodes_total,148649.454143708,295
batch_nbr_edges_total,148649.454147166,469
batch_nbr_seed_nodes,148649.454151458,30
start_batch_processing,148649.454152958,1
batch_train_loss,148649.454859375,1.8974480628967285
end_batch_processing,148649.455522875,1
start_batch_fetch,148649.455525958,1
end_batch_fetch,148649.455988958,1
batch_nbr_nodes_total,148649.456000125,383
batch_nbr_edges_total,148649.456003833,607
batch_nbr_seed_nodes,148649.456008208,30
start_batch_processing,148649.456009625,1
batch_train_loss,148649.456947333,1.8763667345046997
end_batch_processing,148649.457421041,1
start_batch_fetch,148649.457423,1
end_batch_fetch,148649.457683125,1
batch_nbr_nodes_total,148649.457687166,343
batch_nbr_edges_total,148649.457689916,586
batch_nbr_seed_nodes,148649.457693916,30
start_batch_processing,148649.457695333,1
batch_train_loss,148649.458231916,1.8376078605651855
end_batch_processing,148649.458664125,1
start_batch_fetch,148649.458665958,1
end_batch_fetch,148649.458949,1
batch_nbr_nodes_total,148649.458953125,374
batch_nbr_edges_total,148649.458955916,620
batch_nbr_seed_nodes,148649.45895975,30
start_batch_processing,148649.458961166,1
batch_train_loss,148649.459568916,1.8980056047439575
end_batch_processing,148649.460388958,1
epoch_end,148649.460396458,1
start_validation_accuracy,148649.460397791,1
validation_accuracy,148649.465215333,0.2400000074107322
validation_loss,148649.465219333,1.9133588075637817
end_validation_accuracy,148649.465221666,1
start_saving_weights,148649.465223916,1
end_saving_weights,148649.46522625,1
epoch_start,148649.465229708,1
start_batch_fetch,148649.465261833,1
end_batch_fetch,148649.465522791,1
batch_nbr_nodes_total,148649.465526666,290
batch_nbr_edges_total,148649.46552925,469
batch_nbr_seed_nodes,148649.465532666,30
start_batch_processing,148649.465533916,1
batch_train_loss,148649.466013833,1.877074122428894
end_batch_processing,148649.466486791,1
start_batch_fetch,148649.46648875,1
end_batch_fetch,148649.466739791,1
batch_nbr_nodes_total,148649.466743041,392
batch_nbr_edges_total,148649.466745458,611
batch_nbr_seed_nodes,148649.466748625,30
start_batch_processing,148649.466749875,1
batch_train_loss,148649.467309125,1.8586657047271729
end_batch_processing,148649.467928916,1
start_batch_fetch,148649.467930708,1
end_batch_fetch,148649.468378833,1
