         15467646 function calls (15430594 primitive calls) in 34.049 seconds

   Ordered by: cumulative time
   List reduced from 711 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     5286    0.028    0.000    0.299    0.000 _bolt6.py:504(_process_message)
     1428    0.003    0.000    0.280    0.000 basic.py:19(forward)
     1428    0.003    0.000    0.276    0.000 base.py:173(reduce)
   659444    0.164    0.000    0.241    0.000 data.py:577(__getitem__)
   659444    0.155    0.000    0.241    0.000 <frozen _collections_abc>:811(__contains__)
      714    0.122    0.000    0.231    0.000 {built-in method numpy.fromiter}
     2142    0.224    0.000    0.224    0.000 {built-in method torch._C._nn.linear}
     2856    0.210    0.000    0.210    0.000 {method 'scatter_add_' of 'torch._C.TensorBase' objects}
12431/9573    0.018    0.000    0.209    0.000 util.py:102(callback)
      714    0.208    0.000    0.208    0.000 {built-in method torch.isin}
     4987    0.183    0.000    0.183    0.000 {method 'tolist' of 'torch._C.TensorBase' objects}
     1428    0.007    0.000    0.175    0.000 linear.py:121(forward)
  1339570    0.174    0.000    0.174    0.000 storage.py:117(__getitem__)
     2135    0.030    0.000    0.174    0.000 profiler.py:776(__exit__)
     1429    0.008    0.000    0.173    0.000 driver.py:561(session)
     2858    0.008    0.000    0.155    0.000 _common.py:246(on_success)
     1429    0.005    0.000    0.144    0.000 session.py:122(_connect)
4151/4146    0.005    0.000    0.144    0.000 _common.py:681(open_binary)
     2135    0.006    0.000    0.142    0.000 _ops.py:981(__call__)
  1996838    0.142    0.000    0.142    0.000 Neo4jFS.py:503(_update_cached_value)
     1429    0.009    0.000    0.139    0.000 driver.py:598(_read_session_config)
     1429    0.020    0.000    0.139    0.000 workspace.py:149(_connect)
      710    0.003    0.000    0.138    0.000 _compile.py:41(inner)
  1040892    0.138    0.000    0.138    0.000 {method 'append' of 'list' objects}
      710    0.007    0.000    0.135    0.000 eval_frame.py:829(_fn)
  1996838    0.133    0.000    0.133    0.000 Neo4jFS.py:429(_get_cached_value)
     1428    0.036    0.000    0.130    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_4r5oypnm.py:34(collect)
    20930    0.027    0.000    0.129    0.000 Measurer.py:217(log_event)
     1429    0.004    0.000    0.128    0.000 _bolt6.py:590(handler)
2416/1489    0.002    0.000    0.124    0.000 _pslinux.py:1589(wrapper)
      710    0.028    0.000    0.121    0.000 optimizer.py:931(zero_grad)
    13860    0.026    0.000    0.121    0.000 _common.py:185(__getattr__)
612298/612264    0.096    0.000    0.117    0.000 {built-in method builtins.isinstance}
     2135    0.014    0.000    0.114    0.000 profiler.py:770(__enter__)
     1429    0.006    0.000    0.112    0.000 result.py:262(on_success)
 1052/936    0.002    0.000    0.111    0.000 _common.py:367(wrapper)
   999133    0.110    0.000    0.110    0.000 Neo4jFS.py:197(<genexpr>)
     1429    0.007    0.000    0.108    0.000 result.py:239(_pull)
      726    0.104    0.000    0.104    0.000 {built-in method torch.zeros_like}
     1429    0.008    0.000    0.103    0.000 _conf.py:326(__init__)
      714    0.101    0.000    0.101    0.000 Neo4jFS.py:73(set_sampled_subgraph_context)
     2135    0.003    0.000    0.099    0.000 _ops.py:1147(__call__)
        1    0.001    0.001    0.097    0.097 Neo4jAbstractGS.py:88(get_split)
     1429    0.003    0.000    0.097    0.000 _bolt.py:825(send_all)
    20930    0.096    0.000    0.096    0.000 {method 'writerow' of '_csv.writer' objects}
     2135    0.095    0.000    0.095    0.000 {built-in method torch._ops.profiler._record_function_enter_new}
     2135    0.009    0.000    0.094    0.000 _ops.py:1035(_must_dispatch_in_python)
     1429    0.003    0.000    0.093    0.000 _bolt.py:821(_send_all)
     1429    0.004    0.000    0.089    0.000 _common.py:149(flush)
  130/129    0.001    0.000    0.085    0.001 _pslinux.py:1827(cpu_times)
     2135    0.008    0.000    0.085    0.000 _pytree.py:1410(tree_any)
     4287    0.023    0.000    0.084    0.000 _conf.py:278(__update)
4131/4123    0.035    0.000    0.084    0.000 {method 'read' of '_io.BufferedReader' objects}
      114    0.000    0.000    0.084    0.001 __init__.py:1118(cpu_times)
     9573    0.010    0.000    0.083    0.000 inspect.py:427(iscoroutinefunction)
     1429    0.004    0.000    0.083    0.000 _bolt_socket.py:463(sendall)
     1428    0.003    0.000    0.083    0.000 feature_store.py:73(is_fully_specified)
    97421    0.048    0.000    0.082    0.000 {built-in method builtins.getattr}
     1428    0.005    0.000    0.081    0.000 message_passing.py:263(_index_select)
     3564    0.006    0.000    0.081    0.000 {built-in method builtins.any}
     4284    0.078    0.000    0.079    0.000 feature_store.py:68(is_set)
     1429    0.006    0.000    0.078    0.000 _pool.py:657(acquire)
      714    0.003    0.000    0.078    0.000 data.py:358(to)
     1429    0.004    0.000    0.078    0.000 _bolt_socket.py:399(_wait_for_write)
     1429    0.009    0.000    0.077    0.000 _bolt6.py:370(pull)


