Event,Time,Value
program_start,148233.9897275,1
nbr_training_datapoints,148233.99829025,140
epoch_start,148235.436347833,1
cpu_utilization_percentage,148235.456955625,100.4
ram_usage_mb,148235.456963958,572.25
start_batch_fetch,148235.457017291,1
end_batch_fetch,148235.520848541,1
batch_nbr_nodes_total,148235.520859708,423
batch_nbr_edges_total,148235.520864416,651
batch_nbr_seed_nodes,148235.520870833,30
start_batch_processing,148235.520872875,1
batch_train_loss,148235.522060166,1.9351884126663208
end_batch_processing,148235.522955,1
start_batch_fetch,148235.522959583,1
end_batch_fetch,148235.558517041,1
batch_nbr_nodes_total,148235.558525041,329
batch_nbr_edges_total,148235.558528625,488
batch_nbr_seed_nodes,148235.558533833,30
start_batch_processing,148235.558535458,1
batch_train_loss,148235.559379041,1.9535021781921387
end_batch_processing,148235.560058625,1
start_batch_fetch,148235.560061416,1
end_batch_fetch,148235.597929958,1
batch_nbr_nodes_total,148235.597938666,418
batch_nbr_edges_total,148235.597942041,672
batch_nbr_seed_nodes,148235.597946541,30
start_batch_processing,148235.597948041,1
batch_train_loss,148235.598821625,1.9419924020767212
end_batch_processing,148235.599508416,1
start_batch_fetch,148235.599512375,1
end_batch_fetch,148235.628770875,1
batch_nbr_nodes_total,148235.628781875,310
batch_nbr_edges_total,148235.628786416,479
batch_nbr_seed_nodes,148235.628792208,30
start_batch_processing,148235.62879375,1
batch_train_loss,148235.629677583,1.9301058053970337
end_batch_processing,148235.630432583,1
epoch_end,148235.630447125,1
start_validation_accuracy,148235.630448958,1
validation_accuracy,148235.95403,0.14400000459148135
validation_loss,148235.954034958,1.9487519264221191
end_validation_accuracy,148235.954036916,1
start_saving_weights,148235.954038833,1
end_saving_weights,148235.954041083,1
epoch_start,148235.954044208,1
start_batch_fetch,148235.954081583,1
end_batch_fetch,148235.990774166,1
batch_nbr_nodes_total,148235.99078375,411
batch_nbr_edges_total,148235.990787291,649
batch_nbr_seed_nodes,148235.990791541,30
start_batch_processing,148235.990792958,1
batch_train_loss,148235.991619708,1.9124436378479004
end_batch_processing,148235.992279666,1
start_batch_fetch,148235.992282541,1
end_batch_fetch,148236.023925416,1
batch_nbr_nodes_total,148236.023935416,323
batch_nbr_edges_total,148236.02393925,488
batch_nbr_seed_nodes,148236.023944,30
start_batch_processing,148236.023945375,1
batch_train_loss,148236.0248305,1.9283065795898438
end_batch_processing,148236.025567583,1
start_batch_fetch,148236.025570666,1
end_batch_fetch,148236.061773791,1
batch_nbr_nodes_total,148236.061783291,431
batch_nbr_edges_total,148236.061787166,683
batch_nbr_seed_nodes,148236.061791458,30
start_batch_processing,148236.061792916,1
batch_train_loss,148236.062679166,1.9196029901504517
end_batch_processing,148236.063367333,1
start_batch_fetch,148236.063370041,1
end_batch_fetch,148236.089954208,1
batch_nbr_nodes_total,148236.089967166,306
batch_nbr_edges_total,148236.089970583,486
batch_nbr_seed_nodes,148236.089974833,30
start_batch_processing,148236.089976333,1
batch_train_loss,148236.0908575,1.9001044034957886
end_batch_processing,148236.091482166,1
epoch_end,148236.09149175,1
start_validation_accuracy,148236.091493291,1
validation_accuracy,148236.41125875,0.18000000564870042
validation_loss,148236.411263625,1.939438819885254
end_validation_accuracy,148236.411265458,1
start_saving_weights,148236.411267291,1
end_saving_weights,148236.411269166,1
epoch_start,148236.411272375,1
start_batch_fetch,148236.411310875,1
end_batch_fetch,148236.443853166,1
batch_nbr_nodes_total,148236.443862208,417
batch_nbr_edges_total,148236.443865625,651
batch_nbr_seed_nodes,148236.443869916,30
start_batch_processing,148236.443871416,1
batch_train_loss,148236.44472575,1.8906828165054321
end_batch_processing,148236.445406833,1
start_batch_fetch,148236.445409583,1
cpu_utilization_percentage,148236.473255041,56.0
ram_usage_mb,148236.473258708,577.359375
