Event,Time,Value
program_start,148136.531802458,1
nbr_training_datapoints,148136.538899375,140
epoch_start,148138.070133041,1
cpu_utilization_percentage,148138.0825355,98.4
ram_usage_mb,148138.082543208,561.828125
start_batch_fetch,148138.082598083,1
end_batch_fetch,148138.119703,1
batch_nbr_nodes_total,148138.119715666,322
batch_nbr_edges_total,148138.119719791,491
batch_nbr_seed_nodes,148138.119725208,30
start_batch_processing,148138.119727041,1
batch_train_loss,148138.120748833,1.955742597579956
end_batch_processing,148138.121543666,1
start_batch_fetch,148138.1215465,1
end_batch_fetch,148138.157657666,1
batch_nbr_nodes_total,148138.157668583,361
batch_nbr_edges_total,148138.157672625,564
batch_nbr_seed_nodes,148138.157677291,30
start_batch_processing,148138.157678791,1
batch_train_loss,148138.158684083,1.9506525993347168
end_batch_processing,148138.159606958,1
start_batch_fetch,148138.159611333,1
end_batch_fetch,148138.193183041,1
batch_nbr_nodes_total,148138.193198208,379
batch_nbr_edges_total,148138.193201666,598
batch_nbr_seed_nodes,148138.193206666,30
start_batch_processing,148138.193208125,1
batch_train_loss,148138.194172166,1.9331836700439453
end_batch_processing,148138.194874333,1
start_batch_fetch,148138.194878333,1
end_batch_fetch,148138.223622958,1
batch_nbr_nodes_total,148138.223633333,309
batch_nbr_edges_total,148138.223638625,520
batch_nbr_seed_nodes,148138.223644208,30
start_batch_processing,148138.22364575,1
batch_train_loss,148138.224779083,1.9319204092025757
end_batch_processing,148138.225514958,1
epoch_end,148138.22553125,1
start_validation_accuracy,148138.225533875,1
validation_accuracy,148138.547215666,0.15000000473142402
validation_loss,148138.547220958,1.9475631713867188
end_validation_accuracy,148138.547223791,1
start_saving_weights,148138.547226083,1
end_saving_weights,148138.547228791,1
epoch_start,148138.547233041,1
start_batch_fetch,148138.5472685,1
end_batch_fetch,148138.57515925,1
batch_nbr_nodes_total,148138.575168541,324
batch_nbr_edges_total,148138.575172125,491
batch_nbr_seed_nodes,148138.575176791,30
start_batch_processing,148138.575178125,1
batch_train_loss,148138.575986958,1.9303041696548462
end_batch_processing,148138.576637083,1
start_batch_fetch,148138.576640583,1
end_batch_fetch,148138.606218083,1
batch_nbr_nodes_total,148138.606225291,369
batch_nbr_edges_total,148138.606228416,563
batch_nbr_seed_nodes,148138.60623275,30
start_batch_processing,148138.606234041,1
batch_train_loss,148138.606972916,1.9301859140396118
end_batch_processing,148138.6076125,1
start_batch_fetch,148138.607615,1
end_batch_fetch,148138.636423541,1
batch_nbr_nodes_total,148138.636430583,356
batch_nbr_edges_total,148138.636434,591
batch_nbr_seed_nodes,148138.636438083,30
start_batch_processing,148138.636439583,1
batch_train_loss,148138.637192291,1.913378119468689
end_batch_processing,148138.637814166,1
start_batch_fetch,148138.637816666,1
end_batch_fetch,148138.664026666,1
batch_nbr_nodes_total,148138.664032541,303
batch_nbr_edges_total,148138.664035458,523
batch_nbr_seed_nodes,148138.664039458,30
start_batch_processing,148138.664040791,1
batch_train_loss,148138.664653791,1.91106116771698
end_batch_processing,148138.665203791,1
epoch_end,148138.665211458,1
start_validation_accuracy,148138.665213,1
validation_accuracy,148139.014555416,0.15800000511140364
validation_loss,148139.014561458,1.9408293962478638
end_validation_accuracy,148139.014564041,1
start_saving_weights,148139.014570708,1
end_saving_weights,148139.014572833,1
epoch_start,148139.014576208,1
start_batch_fetch,148139.014621041,1
end_batch_fetch,148139.0410185,1
batch_nbr_nodes_total,148139.041027333,315
batch_nbr_edges_total,148139.041031333,488
batch_nbr_seed_nodes,148139.041036125,30
start_batch_processing,148139.041037458,1
batch_train_loss,148139.041782083,1.9120335578918457
end_batch_processing,148139.04245775,1
start_batch_fetch,148139.042461166,1
end_batch_fetch,148139.070734291,1
batch_nbr_nodes_total,148139.070740916,358
batch_nbr_edges_total,148139.070743958,554
batch_nbr_seed_nodes,148139.070747666,30
start_batch_processing,148139.070749041,1
batch_train_loss,148139.071414875,1.9117029905319214
end_batch_processing,148139.071954791,1
start_batch_fetch,148139.071957041,1
cpu_utilization_percentage,148139.101449833,55.4
ram_usage_mb,148139.101453458,561.828125
end_batch_fetch,148139.114962416,1
batch_nbr_nodes_total,148139.114967541,369
batch_nbr_edges_total,148139.114970416,600
batch_nbr_seed_nodes,148139.114974416,30
start_batch_processing,148139.114976208,1
batch_train_loss,148139.115629708,1.8931751251220703
end_batch_processing,148139.116204166,1
start_batch_fetch,148139.116206416,1
end_batch_fetch,148139.141521291,1
batch_nbr_nodes_total,148139.141527291,312
batch_nbr_edges_total,148139.141530208,527
batch_nbr_seed_nodes,148139.141534416,30
start_batch_processing,148139.141535833,1
batch_train_loss,148139.142172083,1.8864892721176147
end_batch_processing,148139.142777166,1
epoch_end,148139.142786083,1
start_validation_accuracy,148139.142787541,1
validation_accuracy,148139.47181025,0.18800000581111698
validation_loss,148139.471815166,1.934774398803711
end_validation_accuracy,148139.471817791,1
start_saving_weights,148139.471820041,1
end_saving_weights,148139.471822541,1
epoch_start,148139.471826,1
