Event,Time,Value
program_start,180699.195402083,1
network_baseline_ms,180699.208790125,1.3169542013201863
nbr_training_datapoints,180699.27955025,140
cpu_utilization_percentage,180699.280128208,0.0
ram_usage_mb,180699.280131916,416.109375
epoch_start,180699.280143,1
start_batch_fetch,180699.280213541,1
topo_query_sent_ms,180699.302932958,0.9779160027392209
topo_first_record_ms,180699.302937208,21.394916984718293
topo_transfer_ms,180699.30293925,0.10325000039301813
topo_etl_ms,180699.303105583,0.16312499064952135
cache_hit,180699.303457291,0
cache_miss,180699.303459583,373
remote_feature_fetch,180699.303461208,1
remote_feature_recieved,180699.313392583,1
feat_x_query_sent_ms,180699.313396833,0.6157079769764096
feat_x_first_record_ms,180699.313399375,0.11529200128279626
feat_x_transfer_ms,180699.313401375,9.151708014542237
feat_x_etl_ms,180699.314775791,1.3836669968441129
cache_hit,180699.315391833,0
cache_miss,180699.315394166,373
remote_feature_fetch,180699.315395666,1
remote_feature_recieved,180699.324490833,1
feat_y_query_sent_ms,180699.32449325,0.6028749921824783
feat_y_first_record_ms,180699.324495583,0.9356249938718975
feat_y_transfer_ms,180699.324497416,7.515500008594245
feat_y_etl_ms,180699.325300708,0.8099999977275729
end_batch_fetch,180699.325561416,1
batch_nbr_nodes_total,180699.325570541,373
batch_nbr_edges_total,180699.325574083,584
batch_nbr_seed_nodes,180699.3255785,30
start_batch_processing,180699.325579958,1
batch_train_loss,180699.327278291,1.9616379737854004
end_batch_processing,180699.340538083,1
start_batch_fetch,180699.340543375,1
topo_query_sent_ms,180699.35402525,1.0849999962374568
topo_first_record_ms,180699.354031,12.173499999335036
topo_transfer_ms,180699.354032791,0.09475002298131585
topo_etl_ms,180699.354226833,0.19099999917671084
cache_hit,180699.354486708,0
cache_miss,180699.354488958,347
remote_feature_fetch,180699.354490375,1
remote_feature_recieved,180699.363302791,1
feat_x_query_sent_ms,180699.363310666,0.5165830079931766
feat_x_first_record_ms,180699.363312833,0.07458400796167552
feat_x_transfer_ms,180699.36331475,8.170624991180375
feat_x_etl_ms,180699.364489791,1.1871670139953494
cache_hit,180699.364918958,0
cache_miss,180699.364923041,347
remote_feature_fetch,180699.364924625,1
remote_feature_recieved,180699.372956791,1
feat_y_query_sent_ms,180699.372958791,0.5269159737508744
feat_y_first_record_ms,180699.372960625,0.6409590132534504
feat_y_transfer_ms,180699.372962416,6.8225410068407655
feat_y_etl_ms,180699.373708708,0.7519579958170652
end_batch_fetch,180699.373916375,1
batch_nbr_nodes_total,180699.373920916,347
batch_nbr_edges_total,180699.373923666,563
batch_nbr_seed_nodes,180699.373927416,30
start_batch_processing,180699.37392875,1
batch_train_loss,180699.37487075,1.9774235486984253
end_batch_processing,180699.375786458,1
start_batch_fetch,180699.3757905,1
topo_query_sent_ms,180699.387172291,0.646040978608653
topo_first_record_ms,180699.387175333,10.547167010372505
topo_transfer_ms,180699.387177166,0.0959169992711395
topo_etl_ms,180699.387355333,0.17091701738536358
cache_hit,180699.387591541,0
cache_miss,180699.387593666,367
remote_feature_fetch,180699.387595083,1
remote_feature_recieved,180699.397061916,1
feat_x_query_sent_ms,180699.397067958,0.4560000088531524
feat_x_first_record_ms,180699.397070291,0.06737498915754259
feat_x_transfer_ms,180699.397072208,8.890333003364503
feat_x_etl_ms,180699.398334291,1.2728750007227063
cache_hit,180699.398746625,0
cache_miss,180699.398748916,367
remote_feature_fetch,180699.398750416,1
remote_feature_recieved,180699.407273541,1
feat_y_query_sent_ms,180699.407275666,0.48233300913125277
feat_y_first_record_ms,180699.407277541,0.6259999936446548
feat_y_transfer_ms,180699.40727925,7.375792018137872
feat_y_etl_ms,180699.408049666,0.7764170004520565
end_batch_fetch,180699.408233458,1
batch_nbr_nodes_total,180699.408238041,367
batch_nbr_edges_total,180699.408240916,617
batch_nbr_seed_nodes,180699.408244541,30
start_batch_processing,180699.408245833,1
batch_train_loss,180699.409041625,1.9079281091690063
end_batch_processing,180699.409782291,1
start_batch_fetch,180699.40978575,1
topo_query_sent_ms,180699.422687875,0.6690000009257346
topo_first_record_ms,180699.422691416,12.07783300196752
topo_transfer_ms,180699.422693208,0.06991700502112508
topo_etl_ms,180699.422840416,0.13604099513031542
cache_hit,180699.423060041,0
cache_miss,180699.423062166,319
remote_feature_fetch,180699.423063666,1
remote_feature_recieved,180699.431190833,1
feat_x_query_sent_ms,180699.431193666,0.44791598338633776
feat_x_first_record_ms,180699.431195666,0.0629170099273324
feat_x_transfer_ms,180699.431197375,7.571791997179389
feat_x_etl_ms,180699.432287125,1.0967919952236116
cache_hit,180699.432665208,0
cache_miss,180699.432667125,319
remote_feature_fetch,180699.432668541,1
remote_feature_recieved,180699.440256083,1
feat_y_query_sent_ms,180699.440258583,0.46270800521597266
feat_y_first_record_ms,180699.440261166,0.6020840082783252
feat_y_transfer_ms,180699.44026325,6.483207980636507
feat_y_etl_ms,180699.440948291,0.6925410125404596
end_batch_fetch,180699.441102416,1
batch_nbr_nodes_total,180699.441106791,319
batch_nbr_edges_total,180699.4411095,514
batch_nbr_seed_nodes,180699.44111325,30
start_batch_processing,180699.441114791,1
batch_train_loss,180699.441856041,1.9376626014709473
end_batch_processing,180699.442682291,1
epoch_end,180699.442692208,1
start_validation_accuracy,180699.44269375,1
topo_query_sent_ms,180699.536911541,0.42799999937415123
topo_first_record_ms,180699.536916541,81.87516700127162
topo_transfer_ms,180699.53691925,0.09099999442696571
topo_etl_ms,180699.537725541,0.8022089896257967
cache_hit,180699.538288875,0
cache_miss,180699.538290875,1477
remote_feature_fetch,180699.538292291,1
remote_feature_recieved,180699.576867541,1
feat_x_query_sent_ms,180699.576872208,0.6349169998429716
feat_x_first_record_ms,180699.576874791,0.12762501137331128
feat_x_transfer_ms,180699.5768775,37.77737499331124
feat_x_etl_ms,180699.582327416,5.460667016450316
cache_hit,180699.584470166,0
cache_miss,180699.58447325,1477
remote_feature_fetch,180699.584475,1
remote_feature_recieved,180699.62070125,1
