         32367575 function calls (31801965 primitive calls) in 15.980 seconds

   Ordered by: cumulative time
   List reduced from 642 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000   22.398    7.466 threading.py:1117(join)
        3    0.000    0.000   22.355    7.452 threading.py:1155(_wait_for_tstate_lock)
   210165    0.122    0.000   21.027    0.000 result.py:392(__iter__)
  1992/23    0.006    0.000   15.939    0.693 {method 'acquire' of '_thread.lock' objects}
      3/1    0.000    0.000   15.939   15.939 threading.py:1018(_bootstrap)
      3/1    0.000    0.000   15.939   15.939 threading.py:1058(_bootstrap_inner)
      3/1    0.000    0.000   15.939   15.939 threading.py:1001(run)
        1    0.000    0.000   15.939   15.939 CPU_utilization_logger.py:65(monitor)
        1    0.003    0.003   15.939   15.939 Training.py:335(_start_training)
   214125    0.052    0.000   15.303    0.000 _common.py:191(inner)
   211155    0.117    0.000   14.778    0.000 _bolt.py:849(fetch_message)
1074497/536848    0.186    0.000   13.347    0.000 _psosx.py:343(wrapper)
   211155    0.144    0.000   13.211    0.000 _common.py:76(pop)
       90    0.044    0.000   12.437    0.138 Training.py:247(_run_epoch)
   211155    0.203    0.000   12.270    0.000 _common.py:47(_buffer_one_chunk)
533227/532160    0.085    0.000   11.506    0.000 _psosx.py:411(ppid)
7592/3632    0.002    0.000   10.748    0.003 {built-in method builtins.next}
536575/535493    0.183    0.000   10.615    0.000 _common.py:367(wrapper)
      540    0.003    0.000    9.120    0.017 dataloader.py:728(__next__)
      540    0.001    0.000    9.077    0.017 dataloader.py:787(_next_data)
      450    0.003    0.000    8.506    0.019 fetch.py:47(fetch)
      450    0.010    0.000    8.461    0.019 node_loader.py:143(collate_fn)
  492/490    0.005    0.000    8.410    0.017 CPU_utilization_logger.py:21(_sample_process_cpu)
  492/490    0.052    0.000    7.542    0.015 __init__.py:251(_ppid_map)
  492/490    0.043    0.000    7.257    0.015 __init__.py:951(children)
535577/534504    0.115    0.000    6.814    0.000 _psosx.py:370(_get_kinfo_proc)
   422310    0.275    0.000    6.492    0.000 _common.py:334(receive_into_buffer)
      450    0.003    0.000    6.123    0.014 node_loader.py:154(filter_fn)
      450    0.003    0.000    6.100    0.014 utils.py:209(filter_custom_store)
      450    0.004    0.000    6.080    0.014 feature_store.py:344(multi_get_tensor)
