         13250252 function calls (12954830 primitive calls) in 9.279 seconds

   Ordered by: cumulative time
   List reduced from 1170 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.137    0.069 CPU_utilization_logger.py:118(burst)
      270    0.000    0.000    0.126    0.000 result.py:434(_attach)
      360    0.003    0.000    0.118    0.000 __init__.py:243(backward)
      900    0.004    0.000    0.117    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_i7lc7jz9.py:34(collect)
    80681    0.024    0.000    0.112    0.000 __init__.py:456(unpack_structure_header)
      360    0.001    0.000    0.110    0.000 graph.py:815(_engine_run_backward)
      360    0.109    0.000    0.109    0.000 {method 'run_backward' of 'torch._C._EngineBase' objects}
    81489    0.050    0.000    0.105    0.000 inspect.py:391(_has_code_flag)
    80681    0.022    0.000    0.100    0.000 __init__.py:289(unpack)
      360    0.002    0.000    0.089    0.000 adam.py:865(adam)
     1350    0.088    0.000    0.088    0.000 {built-in method torch._C._nn.linear}
      900    0.001    0.000    0.085    0.000 linear.py:121(forward)
1597968/1595988    0.079    0.000    0.084    0.000 {built-in method builtins.isinstance}
   222327    0.048    0.000    0.081    0.000 _data.py:158(index)
    81489    0.035    0.000    0.079    0.000 inspect.py:412(_has_coroutine_mark)
    80681    0.078    0.000    0.078    0.000 {built-in method neo4j._rust.codec.packstream.v1.unpack}
      900    0.017    0.000    0.076    0.000 gcn_conv.py:45(gcn_norm)
   161647    0.075    0.000    0.075    0.000 {method 'settimeout' of '_socket.socket' objects}
     4818    0.002    0.000    0.072    0.000 _psosx.py:474(create_time)
      360    0.023    0.000    0.071    0.000 adam.py:344(_single_tensor_adam)
    80681    0.027    0.000    0.066    0.000 __init__.py:463(_unpack_structure_header)
   222507    0.049    0.000    0.058    0.000 _data.py:74(_super_getitem_single)
   865632    0.058    0.000    0.058    0.000 {method 'append' of 'list' objects}
      900    0.002    0.000    0.058    0.000 message_passing.py:577(aggregate)
      180    0.000    0.000    0.058    0.000 dataloader.py:480(__iter__)
  811/540    0.000    0.000    0.056    0.000 {built-in method builtins.iter}
    91/90    0.002    0.000    0.055    0.001 dataloader.py:1229(_reset)
   325956    0.035    0.000    0.053    0.000 inspect.py:306(ismethod)
     2873    0.001    0.000    0.053    0.000 __init__.py:313(__init__)
     2873    0.003    0.000    0.052    0.000 __init__.py:316(_init)
      900    0.001    0.000    0.051    0.000 experimental.py:114(wrapper)
     1800    0.003    0.000    0.049    0.000 reductions.py:553(rebuild_storage_filename)
   306521    0.040    0.000    0.048    0.000 _conf.py:33(iter_items)
      900    0.002    0.000    0.048    0.000 base.py:101(__call__)
     2873    0.001    0.000    0.047    0.000 __init__.py:363(_get_ident)
889108/888838    0.047    0.000    0.047    0.000 {built-in method builtins.len}
     2195    0.002    0.000    0.044    0.000 __init__.py:1025(cpu_percent)
        1    0.000    0.000    0.043    0.043 CPU_utilization_logger.py:5(find_neo4j_process)
      682    0.002    0.000    0.042    0.000 __init__.py:1512(process_iter)
       90    0.037    0.000    0.040    0.000 shape_base.py:372(stack)
      900    0.020    0.000    0.038    0.000 loop.py:585(add_remaining_self_loops)
     1800    0.038    0.000    0.038    0.000 {built-in method _new_shared_filename_cpu}
     1800    0.005    0.000    0.035    0.000 _scatter.py:14(scatter)
     1800    0.002    0.000    0.034    0.000 reductions.py:110(rebuild_tensor)
     1800    0.001    0.000    0.032    0.000 _utils.py:185(_rebuild_tensor)
      900    0.000    0.000    0.031    0.000 basic.py:19(forward)
      450    0.001    0.000    0.031    0.000 loss.py:1296(forward)
    80681    0.014    0.000    0.031    0.000 __init__.py:281(read)
      450    0.001    0.000    0.030    0.000 functional.py:3404(cross_entropy)
      681    0.001    0.000    0.030    0.000 __init__.py:545(as_dict)
      450    0.029    0.000    0.029    0.000 {built-in method torch._C._nn.cross_entropy_loss}
     1945    0.000    0.000    0.028    0.000 __init__.py:775(create_time)
       90    0.014    0.000    0.027    0.000 Neo4jAbstractGS.py:162(build_topo_etl)
   162978    0.018    0.000    0.026    0.000 functools.py:424(_unwrap_partial)
     1260    0.004    0.000    0.025    0.000 profiler.py:776(__exit__)
        6    0.000    0.000    0.025    0.004 util.py:450(spawnv_passfds)
      720    0.000    0.000    0.025    0.000 __init__.py:669(update)
      450    0.024    0.000    0.024    0.000 {built-in method torch.isin}
        6    0.024    0.004    0.024    0.004 {built-in method _posixsubprocess.fork_exec}
   161362    0.024    0.000    0.024    0.000 __init__.py:507(pop_u16)
      900    0.000    0.000    0.024    0.000 base.py:173(reduce)
    83756    0.014    0.000    0.023    0.000 __init__.py:1517(debug)
    80681    0.014    0.000    0.023    0.000 __init__.py:284(read_u8)
      720    0.023    0.000    0.023    0.000 {built-in method _collections._count_elements}
      270    0.001    0.000    0.022    0.000 _bolt6.py:276(run)


