         235864258 function calls (235589326 primitive calls) in 876.842 seconds

   Ordered by: cumulative time
   List reduced from 701 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 2056/727    6.660    0.003 1055.213    1.451 {method 'acquire' of '_thread.lock' objects}
  512/182    5.392    0.011  947.915    5.208 threading.py:637(wait)
        2    0.000    0.000  877.397  438.699 threading.py:1117(join)
        2    0.000    0.000  877.349  438.674 threading.py:1155(_wait_for_tstate_lock)
      2/1    0.000    0.000  876.860  876.860 threading.py:1018(_bootstrap)
      2/1    0.000    0.000  876.860  876.860 threading.py:1058(_bootstrap_inner)
      2/1    0.000    0.000  876.860  876.860 threading.py:1001(run)
74531/6947    0.081    0.000  747.496    0.108 {built-in method builtins.next}
     6146    0.131    0.000  747.393    0.122 dataloader.py:728(__next__)
     6146    0.065    0.000  746.508    0.121 dataloader.py:787(_next_data)
     6145    0.116    0.000  745.868    0.121 fetch.py:47(fetch)
     6145    0.448    0.000  745.129    0.121 node_loader.py:143(collate_fn)
    73746    0.160    0.000  608.503    0.008 _common.py:191(inner)
    36873    0.188    0.000  599.530    0.016 _bolt.py:849(fetch_message)
    36873    0.200    0.000  596.571    0.016 _common.py:76(pop)
    24582    0.107    0.000  580.920    0.024 result.py:392(__iter__)
    36873    0.301    0.000  549.626    0.015 _common.py:47(_buffer_one_chunk)
   298360    0.644    0.000  549.423    0.002 _common.py:334(receive_into_buffer)
   298606    0.296    0.000  548.066    0.002 _bolt_socket.py:460(recv_into)
   310897    0.334    0.000  544.773    0.002 _bolt_socket.py:409(_wait_for_io)
   298606    0.421    0.000  544.618    0.002 _bolt_socket.py:389(_wait_for_read)
   298606  543.393    0.002  543.393    0.002 {method 'recv_into' of '_socket.socket' objects}
     6145    0.126    0.000  458.132    0.075 node_loader.py:154(filter_fn)
     6145    0.182    0.000  456.397    0.074 utils.py:209(filter_custom_store)
     6145    1.790    0.000  454.031    0.074 feature_store.py:344(multi_get_tensor)
     6145   57.491    0.009  451.158    0.073 Neo4jFS.py:136(_multi_get_tensor)
  512/182    4.875    0.010  430.651    2.366 threading.py:323(wait)
      352    0.004    0.000  382.667    1.087 __init__.py:1025(cpu_percent)
     6145    0.221    0.000  368.925    0.060 Neo4jFS.py:247(_get_both_from_db)
     6145    9.314    0.002  368.558    0.060 Neo4jFS.py:254(_get_both_from_db_java)
        1    0.000    0.000  360.167  360.167 CPU_utilization_logger.py:88(monitor)
     6145    6.402    0.001  287.399    0.047 Neo4jJavaNeighborSampler.py:53(sample_from_nodes)
4556/2731    5.490    0.001  257.442    0.094 _pslinux.py:1589(wrapper)
     6145    0.223    0.000  253.922    0.041 Neo4jAbstractGS.py:113(sample_from_nodes)
    12288    0.067    0.000   58.332    0.005 __init__.py:669(update)
    12288   58.318    0.005   58.318    0.005 {built-in method _collections._count_elements}
    36873   27.250    0.001   46.507    0.001 __init__.py:289(unpack)
     6144    0.815    0.000   44.943    0.007 Training.py:235(_run_batch)
        1    0.001    0.001   43.495   43.495 Training.py:339(_start_training)
        1    0.935    0.935   42.753   42.753 Training.py:247(_run_epoch)
     6144    0.046    0.000   38.278    0.006 Measurer.py:196(log_edge_visits)
    12291    0.219    0.000   31.240    0.003 session.py:254(run)
    12291    0.162    0.000   29.185    0.002 result.py:180(_run)
     6145   17.479    0.003   26.844    0.004 Neo4jAbstractGS.py:154(build_topo_etl)
55305/12290    0.282    0.000   22.334    0.002 module.py:1747(_wrapped_call_impl)
55305/12290    0.428    0.000   22.259    0.002 module.py:1755(_call_impl)
     6145    0.105    0.000   21.645    0.004 GCN.py:17(forward)
     6144    0.026    0.000   20.174    0.003 Measurer.py:193(log_node_visits)
    12290    1.034    0.000   19.762    0.002 gcn_conv.py:227(forward)
    12291    0.034    0.000   19.651    0.002 result.py:434(_attach)
    36873   19.258    0.001   19.258    0.001 {built-in method neo4j._rust.codec.packstream.v1.unpack}
     6144    0.074    0.000   11.716    0.002 _tensor.py:592(backward)
     6144    0.157    0.000   11.626    0.002 __init__.py:243(backward)
     6144    0.077    0.000   11.064    0.002 graph.py:815(_engine_run_backward)
     6144   10.934    0.002   10.934    0.002 {method 'run_backward' of 'torch._C._EngineBase' objects}
     6145    4.394    0.001   10.516    0.002 {built-in method numpy.fromiter}
    12290    2.353    0.000    8.483    0.001 gcn_conv.py:45(gcn_norm)
