Event,Time,Value
program_start,147989.144340916,1
nbr_training_datapoints,147989.151503208,140
epoch_start,147990.582213083,1
cpu_utilization_percentage,147990.588779875,100.2
ram_usage_mb,147990.5887835,524.859375
start_batch_fetch,147990.588821291,1
end_batch_fetch,147990.638828166,1
batch_nbr_nodes_total,147990.638844416,370
batch_nbr_edges_total,147990.638848666,600
batch_nbr_seed_nodes,147990.63885375,30
start_batch_processing,147990.638855416,1
batch_train_loss,147990.640320916,1.959328055381775
end_batch_processing,147990.641180791,1
start_batch_fetch,147990.641183833,1
end_batch_fetch,147990.674384583,1
batch_nbr_nodes_total,147990.674394041,305
batch_nbr_edges_total,147990.674398416,483
batch_nbr_seed_nodes,147990.674403625,30
start_batch_processing,147990.67440525,1
batch_train_loss,147990.675313333,1.9449207782745361
end_batch_processing,147990.67591575,1
start_batch_fetch,147990.675918125,1
end_batch_fetch,147990.70522425,1
batch_nbr_nodes_total,147990.7052315,313
batch_nbr_edges_total,147990.70523525,498
batch_nbr_seed_nodes,147990.705240041,30
start_batch_processing,147990.705241541,1
batch_train_loss,147990.705993125,1.9460417032241821
end_batch_processing,147990.706582666,1
start_batch_fetch,147990.706585041,1
end_batch_fetch,147990.739519166,1
batch_nbr_nodes_total,147990.739528583,373
batch_nbr_edges_total,147990.739532083,601
batch_nbr_seed_nodes,147990.739536291,30
start_batch_processing,147990.739537833,1
batch_train_loss,147990.740356916,1.937025785446167
end_batch_processing,147990.741000166,1
epoch_end,147990.741011833,1
start_validation_accuracy,147990.741013833,1
validation_accuracy,147991.066317833,0.1480000045639081
validation_loss,147991.066323416,1.9462999105453491
end_validation_accuracy,147991.066326041,1
start_saving_weights,147991.066328416,1
end_saving_weights,147991.066331166,1
epoch_start,147991.066335458,1
start_batch_fetch,147991.066370333,1
end_batch_fetch,147991.101156416,1
batch_nbr_nodes_total,147991.101165916,377
batch_nbr_edges_total,147991.101169583,602
batch_nbr_seed_nodes,147991.101173791,30
start_batch_processing,147991.101175291,1
batch_train_loss,147991.102024833,1.9296320676803589
end_batch_processing,147991.102741416,1
start_batch_fetch,147991.102744666,1
end_batch_fetch,147991.136095458,1
batch_nbr_nodes_total,147991.136106416,307
batch_nbr_edges_total,147991.13610975,484
batch_nbr_seed_nodes,147991.136117541,30
start_batch_processing,147991.136119041,1
batch_train_loss,147991.13704875,1.9255027770996094
end_batch_processing,147991.137756916,1
start_batch_fetch,147991.137759708,1
end_batch_fetch,147991.166324583,1
batch_nbr_nodes_total,147991.166333583,311
batch_nbr_edges_total,147991.166336958,501
batch_nbr_seed_nodes,147991.166341166,30
start_batch_processing,147991.166342458,1
batch_train_loss,147991.167126583,1.9301046133041382
end_batch_processing,147991.1677305,1
start_batch_fetch,147991.167733041,1
end_batch_fetch,147991.196895,1
batch_nbr_nodes_total,147991.196902541,368
batch_nbr_edges_total,147991.196905291,601
batch_nbr_seed_nodes,147991.196909208,30
start_batch_processing,147991.196910541,1
batch_train_loss,147991.19763725,1.9208253622055054
end_batch_processing,147991.198594625,1
epoch_end,147991.198612458,1
start_validation_accuracy,147991.198614291,1
cpu_utilization_percentage,147991.60515075,57.0
ram_usage_mb,147991.605156291,561.0
validation_accuracy,147991.617658708,0.17800000555370551
validation_loss,147991.617662416,1.9382810592651367
end_validation_accuracy,147991.617664291,1
start_saving_weights,147991.617666125,1
end_saving_weights,147991.617667916,1
epoch_start,147991.617670958,1
start_batch_fetch,147991.617704333,1
end_batch_fetch,147991.650287041,1
batch_nbr_nodes_total,147991.650295041,368
batch_nbr_edges_total,147991.650297875,598
batch_nbr_seed_nodes,147991.650302041,30
start_batch_processing,147991.650304041,1
batch_train_loss,147991.651111666,1.9087250232696533
end_batch_processing,147991.651761291,1
start_batch_fetch,147991.65176475,1
end_batch_fetch,147991.678967666,1
batch_nbr_nodes_total,147991.678974166,309
batch_nbr_edges_total,147991.678977291,484
batch_nbr_seed_nodes,147991.678981458,30
start_batch_processing,147991.678982916,1
batch_train_loss,147991.679630291,1.9043008089065552
end_batch_processing,147991.680166041,1
start_batch_fetch,147991.680168208,1
end_batch_fetch,147991.706774791,1
batch_nbr_nodes_total,147991.706781,315
batch_nbr_edges_total,147991.706784041,502
batch_nbr_seed_nodes,147991.706788041,30
start_batch_processing,147991.706789791,1
batch_train_loss,147991.707405208,1.9118632078170776
end_batch_processing,147991.707938125,1
start_batch_fetch,147991.707940416,1
end_batch_fetch,147991.738590083,1
batch_nbr_nodes_total,147991.738595916,375
batch_nbr_edges_total,147991.738598916,603
batch_nbr_seed_nodes,147991.738602791,30
start_batch_processing,147991.738604208,1
batch_train_loss,147991.739209666,1.9007996320724487
end_batch_processing,147991.739754083,1
epoch_end,147991.739762125,1
start_validation_accuracy,147991.739763583,1
validation_accuracy,147992.079091375,0.1840000057661692
validation_loss,147992.07909525,1.9299659729003906
end_validation_accuracy,147992.079097291,1
start_saving_weights,147992.079099083,1
end_saving_weights,147992.079100833,1
epoch_start,147992.079103791,1
start_batch_fetch,147992.079139208,1
end_batch_fetch,147992.1129015,1
batch_nbr_nodes_total,147992.112911916,379
batch_nbr_edges_total,147992.112915291,610
batch_nbr_seed_nodes,147992.112919583,30
start_batch_processing,147992.112921083,1
batch_train_loss,147992.11377125,1.888063907623291
end_batch_processing,147992.114413833,1
start_batch_fetch,147992.114416333,1
end_batch_fetch,147992.141466458,1
batch_nbr_nodes_total,147992.141475666,306
batch_nbr_edges_total,147992.141478791,484
batch_nbr_seed_nodes,147992.141483416,30
start_batch_processing,147992.14148475,1
batch_train_loss,147992.142327125,1.8855985403060913
end_batch_processing,147992.143041,1
start_batch_fetch,147992.143043791,1
end_batch_fetch,147992.168773166,1
batch_nbr_nodes_total,147992.1687815,309
batch_nbr_edges_total,147992.168784791,501
batch_nbr_seed_nodes,147992.168789208,30
start_batch_processing,147992.168791083,1
batch_train_loss,147992.169558583,1.887912631034851
end_batch_processing,147992.1701485,1
start_batch_fetch,147992.170151458,1
end_batch_fetch,147992.199330666,1
batch_nbr_nodes_total,147992.199342291,380
batch_nbr_edges_total,147992.199346708,602
batch_nbr_seed_nodes,147992.199352791,30
start_batch_processing,147992.199354666,1
batch_train_loss,147992.200304166,1.8786429166793823
end_batch_processing,147992.200996875,1
epoch_end,147992.201008708,1
start_validation_accuracy,147992.201010541,1
validation_accuracy,147992.519267125,0.22000000682338827
validation_loss,147992.519272541,1.918330192565918
end_validation_accuracy,147992.519275166,1
start_saving_weights,147992.519277541,1
end_saving_weights,147992.519280083,1
epoch_start,147992.519283875,1
start_batch_fetch,147992.519322291,1
end_batch_fetch,147992.551982791,1
batch_nbr_nodes_total,147992.551990833,367
batch_nbr_edges_total,147992.551993916,607
batch_nbr_seed_nodes,147992.551998208,30
start_batch_processing,147992.552000083,1
batch_train_loss,147992.552764791,1.8700826168060303
end_batch_processing,147992.553367083,1
start_batch_fetch,147992.553369416,1
end_batch_fetch,147992.583433916,1
batch_nbr_nodes_total,147992.583441083,314
batch_nbr_edges_total,147992.583444333,488
batch_nbr_seed_nodes,147992.583448291,30
start_batch_processing,147992.583449666,1
batch_train_loss,147992.584103458,1.8663768768310547
end_batch_processing,147992.584707083,1
start_batch_fetch,147992.584709416,1
cpu_utilization_percentage,147992.621805541,56.2
ram_usage_mb,147992.621809125,561.0
end_batch_fetch,147992.623305625,1
batch_nbr_nodes_total,147992.623310666,310
batch_nbr_edges_total,147992.623313666,501
batch_nbr_seed_nodes,147992.623317458,30
start_batch_processing,147992.623318875,1
batch_train_loss,147992.623944458,1.8652540445327759
end_batch_processing,147992.624491916,1
start_batch_fetch,147992.624566833,1
end_batch_fetch,147992.655615625,1
batch_nbr_nodes_total,147992.655621833,380
batch_nbr_edges_total,147992.65562525,602
batch_nbr_seed_nodes,147992.655629458,30
start_batch_processing,147992.655630916,1
batch_train_loss,147992.656266875,1.851232886314392
end_batch_processing,147992.656827041,1
epoch_end,147992.656834875,1
start_validation_accuracy,147992.656836291,1
validation_accuracy,147992.997724,0.22800000713084687
validation_loss,147992.997728291,1.9043059349060059
end_validation_accuracy,147992.997730375,1
start_saving_weights,147992.997732208,1
end_saving_weights,147992.997734083,1
epoch_start,147992.997737166,1
start_batch_fetch,147992.997770708,1
end_batch_fetch,147993.031039166,1
batch_nbr_nodes_total,147993.031046875,378
batch_nbr_edges_total,147993.031049708,603
batch_nbr_seed_nodes,147993.031054041,30
start_batch_processing,147993.031055416,1
batch_train_loss,147993.031827416,1.8341878652572632
end_batch_processing,147993.03244875,1
start_batch_fetch,147993.032452,1
end_batch_fetch,147993.060473875,1
batch_nbr_nodes_total,147993.060480416,311
batch_nbr_edges_total,147993.060483625,484
batch_nbr_seed_nodes,147993.060487791,30
start_batch_processing,147993.060489041,1
batch_train_loss,147993.061125041,1.8332858085632324
end_batch_processing,147993.061718208,1
start_batch_fetch,147993.061720791,1
end_batch_fetch,147993.088160666,1
batch_nbr_nodes_total,147993.08816625,307
batch_nbr_edges_total,147993.08816925,501
batch_nbr_seed_nodes,147993.088173041,30
start_batch_processing,147993.088174333,1
batch_train_loss,147993.0887465,1.8350181579589844
end_batch_processing,147993.089318916,1
start_batch_fetch,147993.089321166,1
end_batch_fetch,147993.120017708,1
batch_nbr_nodes_total,147993.120023416,378
batch_nbr_edges_total,147993.120026416,604
batch_nbr_seed_nodes,147993.120030083,30
start_batch_processing,147993.120031375,1
batch_train_loss,147993.120676583,1.8210505247116089
end_batch_processing,147993.121239041,1
epoch_end,147993.121247,1
