Event,Time,Value
end_validation_accuracy,148629.160025458,1
start_saving_weights,148629.160027208,1
end_saving_weights,148629.160029208,1
epoch_start,148629.160031791,1
start_batch_fetch,148629.160059541,1
end_batch_fetch,148629.16043875,1
batch_nbr_nodes_total,148629.160446958,295
batch_nbr_edges_total,148629.160449625,469
batch_nbr_seed_nodes,148629.160452875,30
start_batch_processing,148629.160454125,1
batch_train_loss,148629.161233958,1.8749464750289917
end_batch_processing,148629.161951458,1
start_batch_fetch,148629.161958791,1
end_batch_fetch,148629.162334125,1
batch_nbr_nodes_total,148629.16233875,395
batch_nbr_edges_total,148629.162341125,609
batch_nbr_seed_nodes,148629.162344375,30
start_batch_processing,148629.162345416,1
batch_train_loss,148629.16287,1.858205795288086
end_batch_processing,148629.163340333,1
start_batch_fetch,148629.163342208,1
end_batch_fetch,148629.163610208,1
batch_nbr_nodes_total,148629.16361375,348
batch_nbr_edges_total,148629.163616125,578
batch_nbr_seed_nodes,148629.163619458,30
start_batch_processing,148629.163620625,1
batch_train_loss,148629.164125708,1.8020122051239014
end_batch_processing,148629.164598333,1
start_batch_fetch,148629.164600416,1
end_batch_fetch,148629.164886416,1
batch_nbr_nodes_total,148629.164889666,362
batch_nbr_edges_total,148629.164988666,621
batch_nbr_seed_nodes,148629.164992416,30
start_batch_processing,148629.164993666,1
batch_train_loss,148629.165577791,1.8798190355300903
end_batch_processing,148629.166492875,1
epoch_end,148629.166508583,1
start_validation_accuracy,148629.166510333,1
validation_accuracy,148629.171152583,0.2580000080481233
validation_loss,148629.171156041,1.898382544517517
end_validation_accuracy,148629.171158416,1
start_saving_weights,148629.171160333,1
end_saving_weights,148629.171162625,1
epoch_start,148629.171166166,1
start_batch_fetch,148629.171196958,1
end_batch_fetch,148629.171466,1
batch_nbr_nodes_total,148629.171470125,301
batch_nbr_edges_total,148629.171472791,469
batch_nbr_seed_nodes,148629.171476,30
start_batch_processing,148629.171477166,1
batch_train_loss,148629.17195125,1.8467477560043335
end_batch_processing,148629.172652916,1
start_batch_fetch,148629.172665333,1
end_batch_fetch,148629.173226208,1
batch_nbr_nodes_total,148629.173237166,395
batch_nbr_edges_total,148629.173240166,610
batch_nbr_seed_nodes,148629.173243625,30
start_batch_processing,148629.173245083,1
batch_train_loss,148629.174165833,1.8255714178085327
end_batch_processing,148629.174867958,1
start_batch_fetch,148629.174874958,1
end_batch_fetch,148629.175280708,1
batch_nbr_nodes_total,148629.175285666,343
batch_nbr_edges_total,148629.175288375,582
batch_nbr_seed_nodes,148629.175293625,30
start_batch_processing,148629.175294916,1
batch_train_loss,148629.176029333,1.7549113035202026
end_batch_processing,148629.176683541,1
start_batch_fetch,148629.176685291,1
end_batch_fetch,148629.177005958,1
batch_nbr_nodes_total,148629.177009583,374
batch_nbr_edges_total,148629.177015375,627
batch_nbr_seed_nodes,148629.177018791,30
start_batch_processing,148629.177019958,1
batch_train_loss,148629.177704625,1.854472041130066
end_batch_processing,148629.178274041,1
epoch_end,148629.17828025,1
start_validation_accuracy,148629.1782815,1
validation_accuracy,148629.183584333,0.2660000082105398
validation_loss,148629.183587875,1.882100224494934
end_validation_accuracy,148629.183590041,1
start_saving_weights,148629.18359225,1
end_saving_weights,148629.183595083,1
epoch_start,148629.183598875,1
start_batch_fetch,148629.183634208,1
end_batch_fetch,148629.184018791,1
batch_nbr_nodes_total,148629.184033583,293
batch_nbr_edges_total,148629.184036708,469
batch_nbr_seed_nodes,148629.184044625,30
start_batch_processing,148629.184045916,1
batch_train_loss,148629.18489425,1.819657564163208
end_batch_processing,148629.185520083,1
start_batch_fetch,148629.185521791,1
end_batch_fetch,148629.185881666,1
batch_nbr_nodes_total,148629.185885541,397
batch_nbr_edges_total,148629.185887958,613
batch_nbr_seed_nodes,148629.18589125,30
start_batch_processing,148629.1858925,1
batch_train_loss,148629.186434791,1.7946280241012573
end_batch_processing,148629.186902666,1
start_batch_fetch,148629.1869045,1
end_batch_fetch,148629.18716625,1
batch_nbr_nodes_total,148629.187169791,342
batch_nbr_edges_total,148629.187172291,580
batch_nbr_seed_nodes,148629.187175541,30
start_batch_processing,148629.187176916,1
batch_train_loss,148629.187692,1.7018413543701172
end_batch_processing,148629.188118875,1
start_batch_fetch,148629.1881215,1
end_batch_fetch,148629.188391291,1
batch_nbr_nodes_total,148629.188394416,390
batch_nbr_edges_total,148629.188396791,635
batch_nbr_seed_nodes,148629.188399875,30
start_batch_processing,148629.188401083,1
batch_train_loss,148629.188944958,1.831423282623291
end_batch_processing,148629.189590166,1
epoch_end,148629.189599791,1
start_validation_accuracy,148629.189600958,1
validation_accuracy,148629.194436833,0.282000008825457
validation_loss,148629.194439708,1.8637961149215698
end_validation_accuracy,148629.1944415,1
start_saving_weights,148629.194443125,1
end_saving_weights,148629.194445041,1
epoch_start,148629.194448083,1
start_batch_fetch,148629.194477791,1
end_batch_fetch,148629.194745666,1
batch_nbr_nodes_total,148629.194750333,296
batch_nbr_edges_total,148629.194753166,469
batch_nbr_seed_nodes,148629.194756708,30
start_batch_processing,148629.194758041,1
batch_train_loss,148629.195259708,1.792576551437378
end_batch_processing,148629.195753416,1
start_batch_fetch,148629.195755,1
end_batch_fetch,148629.196016541,1
batch_nbr_nodes_total,148629.196019958,398
batch_nbr_edges_total,148629.196022291,608
batch_nbr_seed_nodes,148629.196025458,30
start_batch_processing,148629.196026708,1
batch_train_loss,148629.196526,1.7569047212600708
end_batch_processing,148629.197072666,1
start_batch_fetch,148629.19707475,1
end_batch_fetch,148629.197511708,1
batch_nbr_nodes_total,148629.197523333,358
batch_nbr_edges_total,148629.197526166,576
batch_nbr_seed_nodes,148629.197529875,30
start_batch_processing,148629.197531125,1
batch_train_loss,148629.198444916,1.6542394161224365
end_batch_processing,148629.199158833,1
start_batch_fetch,148629.199161833,1
end_batch_fetch,148629.199542541,1
