         8270806 function calls (8235378 primitive calls) in 28.892 seconds

   Ordered by: cumulative time
   List reduced from 697 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2131    0.022    0.000    0.144    0.000 profiler.py:776(__exit__)
     1420    0.035    0.000    0.136    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_yssyt6yw.py:34(collect)
   991274    0.132    0.000    0.132    0.000 Neo4jFS.py:197(<genexpr>)
     5684    0.004    0.000    0.130    0.000 __init__.py:69(_pack)
     1421    0.005    0.000    0.130    0.000 session.py:122(_connect)
  1981128    0.129    0.000    0.129    0.000 Neo4jNoCacheFS.py:28(_update_cached_value)
     2842    0.007    0.000    0.129    0.000 _common.py:246(on_success)
  1981128    0.127    0.000    0.127    0.000 Neo4jNoCacheFS.py:23(_get_cached_value)
     1421    0.007    0.000    0.126    0.000 driver.py:598(_read_session_config)
     1421    0.019    0.000    0.124    0.000 workspace.py:149(_connect)
     5684    0.120    0.000    0.124    0.000 {built-in method neo4j._rust.codec.packstream.v1.pack}
     4261    0.124    0.000    0.124    0.000 {method 'tolist' of 'torch._C.TensorBase' objects}
     2131    0.005    0.000    0.119    0.000 _ops.py:981(__call__)
    18499    0.024    0.000    0.118    0.000 Measurer.py:217(log_event)
      710    0.002    0.000    0.113    0.000 _compile.py:41(inner)
    12788    0.023    0.000    0.109    0.000 _common.py:185(__getattr__)
      710    0.006    0.000    0.109    0.000 eval_frame.py:829(_fn)
     1421    0.006    0.000    0.107    0.000 result.py:239(_pull)
     1421    0.003    0.000    0.106    0.000 _bolt6.py:590(handler)
     1853    0.103    0.000    0.103    0.000 {method 'join' of 'str' objects}
      710    0.024    0.000    0.096    0.000 optimizer.py:931(zero_grad)
     1421    0.006    0.000    0.095    0.000 _conf.py:326(__init__)
     1421    0.005    0.000    0.092    0.000 result.py:262(on_success)
     1420    0.004    0.000    0.089    0.000 message_passing.py:263(_index_select)
    18499    0.088    0.000    0.088    0.000 {method 'writerow' of '_csv.writer' objects}
4371/4366    0.002    0.000    0.086    0.000 _common.py:681(open_binary)
     2131    0.011    0.000    0.083    0.000 profiler.py:770(__enter__)
     1420    0.002    0.000    0.082    0.000 message_passing.py:269(_index_select_safe)
     2131    0.006    0.000    0.081    0.000 _ops.py:1035(_must_dispatch_in_python)
     1420    0.080    0.000    0.080    0.000 {method 'index_select' of 'torch._C.TensorBase' objects}
     1420    0.003    0.000    0.079    0.000 feature_store.py:73(is_fully_specified)
     4263    0.022    0.000    0.079    0.000 _conf.py:278(__update)
     1421    0.009    0.000    0.078    0.000 _bolt6.py:370(pull)
4347/4340    0.032    0.000    0.077    0.000 {method 'read' of '_io.BufferedReader' objects}
     8525    0.009    0.000    0.076    0.000 inspect.py:427(iscoroutinefunction)
     4260    0.075    0.000    0.075    0.000 feature_store.py:68(is_set)
     1421    0.003    0.000    0.075    0.000 _bolt.py:825(send_all)
      710    0.003    0.000    0.075    0.000 data.py:358(to)
     2131    0.005    0.000    0.075    0.000 _pytree.py:1410(tree_any)
     3552    0.006    0.000    0.074    0.000 {built-in method builtins.any}
    88665    0.040    0.000    0.074    0.000 {built-in method builtins.getattr}
      710    0.002    0.000    0.073    0.000 data.py:338(apply)
     1421    0.003    0.000    0.072    0.000 _bolt.py:821(_send_all)
     2131    0.003    0.000    0.072    0.000 _ops.py:1147(__call__)
      710    0.009    0.000    0.070    0.000 storage.py:196(apply)
     1421    0.005    0.000    0.069    0.000 _pool.py:657(acquire)
     1421    0.003    0.000    0.069    0.000 _common.py:149(flush)
     2131    0.068    0.000    0.068    0.000 {built-in method torch._ops.profiler._record_function_enter_new}
        1    0.000    0.000    0.067    0.067 Training.py:172(_evaluate_split)
        1    0.000    0.000    0.067    0.067 evaluate.py:39(evaluate)
     1420    0.055    0.000    0.067    0.000 gcn_conv.py:270(message)
      710    0.003    0.000    0.067    0.000 linear.py:124(forward)
        1    0.000    0.000    0.066    0.066 Neo4jAbstractGS.py:88(get_split)
1253/1252    0.004    0.000    0.066    0.000 _pslinux.py:1672(_parse_stat_file)
171765/171743    0.048    0.000    0.066    0.000 {built-in method builtins.isinstance}
    13490    0.013    0.000    0.066    0.000 storage.py:120(__setitem__)
1757/1756    0.001    0.000    0.064    0.000 _common.py:728(bcat)
     1421    0.003    0.000    0.063    0.000 _bolt_socket.py:463(sendall)
1757/1756    0.002    0.000    0.062    0.000 _common.py:711(cat)
      710    0.029    0.000    0.061    0.000 base.py:90(__getitem__)
     7100    0.008    0.000    0.060    0.000 data.py:564(__setattr__)
14917/4262    0.022    0.000    0.060    0.000 _pytree.py:1071(tree_iter)
     1421    0.008    0.000    0.059    0.000 _pool.py:316(_acquire)
     1421    0.004    0.000    0.059    0.000 _bolt_socket.py:399(_wait_for_write)
     2840    0.056    0.000    0.056    0.000 {method 'new_zeros' of 'torch._C.TensorBase' objects}


