         11714939 function calls (11683683 primitive calls) in 33.404 seconds

   Ordered by: cumulative time
   List reduced from 679 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000   33.653   11.218 threading.py:1117(join)
        3    0.000    0.000   33.615   11.205 threading.py:1155(_wait_for_tstate_lock)
   696/67    0.086    0.000   33.401    0.499 {method 'acquire' of '_thread.lock' objects}
      3/1    0.000    0.000   33.373   33.373 threading.py:1018(_bootstrap)
      3/1    0.000    0.000   33.373   33.373 threading.py:1058(_bootstrap_inner)
      3/1    0.000    0.000   33.373   33.373 threading.py:1001(run)
        1    0.000    0.000   33.373   33.373 CPU_utilization_logger.py:88(monitor)
        1    0.009    0.009   28.322   28.322 Training.py:354(_start_training)
      630    0.014    0.000   24.048    0.038 dataloader.py:728(__next__)
      630    0.004    0.000   23.928    0.038 dataloader.py:787(_next_data)
      540    0.011    0.000   23.877    0.044 fetch.py:47(fetch)
      540    0.014    0.000   23.866    0.044 node_loader.py:143(collate_fn)
       90    0.030    0.000   22.022    0.245 Training.py:166(_evaluate_split)
       90    0.231    0.003   21.876    0.243 evaluate.py:36(evaluate)
    51930    0.041    0.000   21.176    0.000 _common.py:191(inner)
      540    0.013    0.000   20.599    0.038 node_loader.py:154(filter_fn)
      540    0.013    0.000   20.464    0.038 utils.py:209(filter_custom_store)
      540    0.019    0.000   20.335    0.038 feature_store.py:344(multi_get_tensor)
      540    1.177    0.002   20.252    0.038 Neo4jFS.py:136(_multi_get_tensor)
    48420    0.072    0.000   20.229    0.000 _bolt.py:849(fetch_message)
    48420    0.087    0.000   19.412    0.000 _common.py:76(pop)
    47250    0.069    0.000   19.042    0.000 result.py:392(__iter__)
      540    1.233    0.002   18.746    0.035 Neo4jPreAggFeatureStore.py:112(_get_both_from_db)
    48420    0.097    0.000   17.423    0.000 _common.py:47(_buffer_one_chunk)
      540    0.322    0.001   17.363    0.032 Neo4jPreAggFeatureStore.py:215(_fetch_sampled_gcnnorm_bundle)
   127643    0.187    0.000   17.291    0.000 _common.py:334(receive_into_buffer)
   127808    0.091    0.000   17.054    0.000 _bolt_socket.py:460(recv_into)
   127808    0.112    0.000   16.834    0.000 _bolt_socket.py:389(_wait_for_read)
   128978    0.104    0.000   16.780    0.000 _bolt_socket.py:409(_wait_for_io)
   127808   16.485    0.000   16.485    0.000 {method 'recv_into' of '_socket.socket' objects}
       90    0.149    0.002   11.182    0.124 Training.py:262(_run_epoch)
8198/3878    0.008    0.000    7.681    0.002 {built-in method builtins.next}
        7    0.001    0.000    5.086    0.727 CPU_utilization_logger.py:39(_sample_process_cpu)
      540    0.037    0.000    3.234    0.006 Neo4jJavaNeighborSampler.py:53(sample_from_nodes)
      360    0.041    0.000    3.141    0.009 Training.py:250(_run_batch)
     1170    0.020    0.000    2.862    0.002 session.py:254(run)
      540    0.020    0.000    2.738    0.005 Neo4jAbstractGS.py:113(sample_from_nodes)
     1170    0.014    0.000    2.660    0.002 result.py:180(_run)
       90    0.031    0.000    2.510    0.028 Neo4jAbstractGS.py:88(get_split)
6480/1080    0.032    0.000    2.288    0.002 module.py:1747(_wrapped_call_impl)
6480/1080    0.325    0.000    2.278    0.002 module.py:1755(_call_impl)
