Event,Time,Value
program_start,148087.37451525,1
nbr_training_datapoints,148087.382697416,140
epoch_start,148088.876542166,1
start_batch_fetch,148088.889452625,1
cpu_utilization_percentage,148088.896566208,100.7
ram_usage_mb,148088.896571583,572.40625
end_batch_fetch,148088.956154416,1
batch_nbr_nodes_total,148088.956167833,362
batch_nbr_edges_total,148088.956172833,571
batch_nbr_seed_nodes,148088.956179208,30
start_batch_processing,148088.956181583,1
batch_train_loss,148088.957415791,1.9385132789611816
end_batch_processing,148088.958380166,1
start_batch_fetch,148088.95838375,1
end_batch_fetch,148089.002005875,1
batch_nbr_nodes_total,148089.002017416,356
batch_nbr_edges_total,148089.002021958,574
batch_nbr_seed_nodes,148089.002027708,30
start_batch_processing,148089.002029416,1
batch_train_loss,148089.003054916,1.9365888833999634
end_batch_processing,148089.003886791,1
start_batch_fetch,148089.003891,1
end_batch_fetch,148089.040816666,1
batch_nbr_nodes_total,148089.040827708,387
batch_nbr_edges_total,148089.040831666,628
batch_nbr_seed_nodes,148089.040836333,30
start_batch_processing,148089.040837958,1
batch_train_loss,148089.041745958,1.94705331325531
end_batch_processing,148089.042422708,1
start_batch_fetch,148089.042426083,1
end_batch_fetch,148089.074437916,1
batch_nbr_nodes_total,148089.074446791,365
batch_nbr_edges_total,148089.074450375,583
batch_nbr_seed_nodes,148089.074454833,30
start_batch_processing,148089.074456416,1
batch_train_loss,148089.075320666,1.935284972190857
end_batch_processing,148089.076249625,1
epoch_end,148089.076274583,1
start_validation_accuracy,148089.076276916,1
validation_accuracy,148089.41067425,0.15600000508892975
validation_loss,148089.410679125,1.9472780227661133
end_validation_accuracy,148089.410681041,1
start_saving_weights,148089.410683,1
end_saving_weights,148089.410685166,1
epoch_start,148089.410688416,1
start_batch_fetch,148089.410722458,1
end_batch_fetch,148089.439643541,1
batch_nbr_nodes_total,148089.439657333,353
batch_nbr_edges_total,148089.439660416,567
batch_nbr_seed_nodes,148089.439664583,30
start_batch_processing,148089.439665958,1
batch_train_loss,148089.440586958,1.9030110836029053
end_batch_processing,148089.4414545,1
start_batch_fetch,148089.441457291,1
end_batch_fetch,148089.471733,1
batch_nbr_nodes_total,148089.4717415,368
batch_nbr_edges_total,148089.471744416,574
batch_nbr_seed_nodes,148089.471748291,30
start_batch_processing,148089.471749625,1
batch_train_loss,148089.472607541,1.9122620820999146
end_batch_processing,148089.473286666,1
start_batch_fetch,148089.473289041,1
end_batch_fetch,148089.50457725,1
batch_nbr_nodes_total,148089.504582875,393
batch_nbr_edges_total,148089.504586166,634
batch_nbr_seed_nodes,148089.504590333,30
start_batch_processing,148089.50459175,1
batch_train_loss,148089.505244,1.9232734441757202
end_batch_processing,148089.505840875,1
start_batch_fetch,148089.505844166,1
end_batch_fetch,148089.535986708,1
batch_nbr_nodes_total,148089.535992166,375
batch_nbr_edges_total,148089.535995166,585
batch_nbr_seed_nodes,148089.535999208,30
start_batch_processing,148089.536000541,1
batch_train_loss,148089.536620875,1.920912265777588
end_batch_processing,148089.537166791,1
epoch_end,148089.53717575,1
start_validation_accuracy,148089.537177291,1
validation_accuracy,148089.872601958,0.17000000546381
validation_loss,148089.872607583,1.9395378828048706
end_validation_accuracy,148089.872610166,1
start_saving_weights,148089.872612291,1
end_saving_weights,148089.872614666,1
epoch_start,148089.87262,1
start_batch_fetch,148089.872657666,1
cpu_utilization_percentage,148089.912967208,55.7
ram_usage_mb,148089.912974458,561.921875
end_batch_fetch,148089.916735041,1
batch_nbr_nodes_total,148089.916741583,359
batch_nbr_edges_total,148089.916744541,571
batch_nbr_seed_nodes,148089.916748916,30
start_batch_processing,148089.916751,1
batch_train_loss,148089.917532875,1.8845030069351196
