         33708088 function calls (33051135 primitive calls) in 17.472 seconds

   Ordered by: cumulative time
   List reduced from 686 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      360    0.001    0.000    0.114    0.000 graph.py:815(_engine_run_backward)
      360    0.113    0.000    0.113    0.000 {method 'run_backward' of 'torch._C._EngineBase' objects}
      990    0.001    0.000    0.113    0.000 _bolt.py:825(send_all)
      990    0.003    0.000    0.112    0.000 _bolt.py:821(_send_all)
      450    0.102    0.000    0.109    0.000 shape_base.py:372(stack)
2099119/2098849    0.104    0.000    0.104    0.000 {built-in method builtins.len}
      900    0.003    0.000    0.099    0.000 QueryProfileAccumulator.py:135(add)
      572    0.003    0.000    0.096    0.000 _psosx.py:319(pids)
      900    0.005    0.000    0.088    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_u18526pb.py:34(collect)
      900    0.019    0.000    0.086    0.000 gcn_conv.py:45(gcn_norm)
      450    0.043    0.000    0.083    0.000 Neo4jAbstractGS.py:162(build_topo_etl)
   211241    0.037    0.000    0.083    0.000 __init__.py:281(read)
      360    0.002    0.000    0.080    0.000 adam.py:865(adam)
      360    0.023    0.000    0.074    0.000 adam.py:344(_single_tensor_adam)
   428422    0.048    0.000    0.071    0.000 functools.py:424(_unwrap_partial)
      990    0.004    0.000    0.069    0.000 _bolt6.py:276(run)
      900    0.003    0.000    0.068    0.000 QueryProfileAccumulator.py:44(extract_query_metrics)
   808372    0.064    0.000    0.065    0.000 {method 'get' of 'dict' objects}
      900    0.001    0.000    0.064    0.000 message_passing.py:577(aggregate)
20700/900    0.036    0.000    0.064    0.000 QueryProfileAccumulator.py:12(flatten_profile)
   422482    0.063    0.000    0.063    0.000 __init__.py:507(pop_u16)
      900    0.001    0.000    0.062    0.000 experimental.py:114(wrapper)
   211241    0.037    0.000    0.062    0.000 __init__.py:284(read_u8)
   418522    0.042    0.000    0.059    0.000 result.py:244(<genexpr>)
      900    0.002    0.000    0.059    0.000 base.py:101(__call__)
   199811    0.058    0.000    0.058    0.000 {built-in method numpy.frombuffer}
   222221    0.038    0.000    0.057    0.000 __init__.py:1517(debug)
     1980    0.002    0.000    0.056    0.000 _bolt.py:802(_append)
   846944    0.053    0.000    0.053    0.000 _bolt_socket.py:371(_socket)
     1980    0.003    0.000    0.051    0.000 _common.py:144(append_message)
     1350    0.051    0.000    0.051    0.000 {built-in method torch._C._nn.linear}
   211241    0.034    0.000    0.050    0.000 __init__.py:278(reset)
   476198    0.042    0.000    0.050    0.000 {built-in method builtins.getattr}
      900    0.000    0.000    0.048    0.000 basic.py:19(forward)
      900    0.001    0.000    0.047    0.000 linear.py:121(forward)
   211241    0.046    0.000    0.046    0.000 __init__.py:492(read)
      900    0.022    0.000    0.044    0.000 loop.py:585(add_remaining_self_loops)
     1800    0.005    0.000    0.043    0.000 _scatter.py:14(scatter)
   610233    0.043    0.000    0.043    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.042    0.042 CPU_utilization_logger.py:5(find_neo4j_process)
      682    0.000    0.000    0.041    0.000 __init__.py:1512(process_iter)
   424462    0.041    0.000    0.041    0.000 {method '__exit__' of 'memoryview' objects}
     1980    0.002    0.000    0.040    0.000 _common.py:246(on_success)
      450    0.001    0.000    0.038    0.000 loss.py:1296(forward)
      990    0.001    0.000    0.038    0.000 driver.py:561(session)
      450    0.001    0.000    0.037    0.000 functional.py:3404(cross_entropy)
     1896    0.036    0.000    0.036    0.000 {built-in method torch.tensor}
      450    0.036    0.000    0.036    0.000 {built-in method torch._C._nn.cross_entropy_loss}
      990    0.001    0.000    0.036    0.000 _common.py:149(flush)
     2397    0.001    0.000    0.035    0.000 _psosx.py:474(create_time)
   214211    0.024    0.000    0.034    0.000 inspect.py:378(isfunction)
      990    0.001    0.000    0.034    0.000 _bolt_socket.py:463(sendall)
      990    0.001    0.000    0.033    0.000 _bolt6.py:590(handler)
     1826    0.000    0.000    0.033    0.000 __init__.py:313(__init__)
     1826    0.002    0.000    0.032    0.000 __init__.py:316(_init)
      990    0.001    0.000    0.031    0.000 driver.py:598(_read_session_config)
      990    0.001    0.000    0.031    0.000 session.py:122(_connect)
     1260    0.005    0.000    0.030    0.000 profiler.py:776(__exit__)
     1980    0.002    0.000    0.029    0.000 __init__.py:225(pack_struct)
      990    0.005    0.000    0.029    0.000 workspace.py:149(_connect)
      681    0.001    0.000    0.029    0.000 __init__.py:545(as_dict)
     1826    0.001    0.000    0.029    0.000 __init__.py:363(_get_ident)
      990    0.002    0.000    0.029    0.000 result.py:239(_pull)
      900    0.019    0.000    0.029    0.000 QueryProfileAccumulator.py:328(_accumulate_operators)
      990    0.002    0.000    0.028    0.000 result.py:262(on_success)
      720    0.001    0.000    0.028    0.000 __init__.py:669(update)


