         21243410 function calls (21100695 primitive calls) in 801.733 seconds

   Ordered by: cumulative time
   List reduced from 728 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
66200/763  213.184    0.003 1031.747    1.352 {method 'acquire' of '_thread.lock' objects}
        3    0.000    0.000  801.736  267.245 threading.py:1117(join)
        3    0.000    0.000  801.686  267.229 threading.py:1155(_wait_for_tstate_lock)
      3/1    0.000    0.000  801.686  801.686 threading.py:1018(_bootstrap)
      3/1    0.000    0.000  801.686  801.686 threading.py:1058(_bootstrap_inner)
      3/1    0.000    0.000  801.686  801.686 threading.py:1001(run)
        1    0.000    0.000  801.686  801.686 CPU_utilization_logger.py:88(monitor)
      216    0.007    0.000  767.745    3.554 dataloader.py:728(__next__)
      216    0.002    0.000  764.118    3.538 dataloader.py:787(_next_data)
      214    0.010    0.000  764.095    3.571 fetch.py:47(fetch)
      214    0.015    0.000  754.092    3.524 node_loader.py:143(collate_fn)
      214    0.005    0.000  742.110    3.468 node_loader.py:154(filter_fn)
      214    0.007    0.000  724.124    3.384 utils.py:209(filter_custom_store)
      214    0.229    0.001  697.933    3.261 feature_store.py:344(multi_get_tensor)
      214   31.018    0.145  697.673    3.260 Neo4jFS.py:136(_multi_get_tensor)
    16374    0.014    0.000  686.909    0.042 _common.py:191(inner)
      214   18.357    0.086  686.460    3.208 Neo4jPreAggFeatureStore.py:112(_get_both_from_db)
    15084    0.025    0.000  685.036    0.045 _bolt.py:849(fetch_message)
    15084    0.029    0.000  681.905    0.045 _common.py:76(pop)
    14654    0.024    0.000  681.784    0.047 result.py:392(__iter__)
      214    0.569    0.003  679.944    3.177 Neo4jPreAggFeatureStore.py:215(_fetch_sampled_gcnnorm_bundle)
   470534    0.657    0.000  669.410    0.001 _common.py:334(receive_into_buffer)
   471000    0.302    0.000  668.590    0.001 _bolt_socket.py:460(recv_into)
    15084    0.284    0.000  666.943    0.044 _common.py:47(_buffer_one_chunk)
3564/1644    0.004    0.000  574.742    0.350 {built-in method builtins.next}
   471000    0.361    0.000  457.389    0.001 _bolt_socket.py:389(_wait_for_read)
   471430    0.310    0.000  457.052    0.001 _bolt_socket.py:409(_wait_for_io)
   471000  453.399    0.001  456.294    0.001 {method 'recv_into' of '_socket.socket' objects}
16547/191    0.052    0.000  430.966    2.256 threading.py:637(wait)
16547/191    0.318    0.000  430.951    2.256 threading.py:323(wait)
      322    0.024    0.000  410.297    1.274 __init__.py:1025(cpu_percent)
        2    0.305    0.153  236.654  118.327 Training.py:266(_run_epoch)
        1    0.002    0.002  219.725  219.725 Training.py:358(_start_training)
36609/18752    0.250    0.000  215.780    0.012 _pslinux.py:1589(wrapper)
