         828008 function calls (805536 primitive calls) in 3.064 seconds

   Ordered by: cumulative time
   List reduced from 504 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    3.136    1.045 threading.py:1117(join)
        3    0.000    0.000    3.096    1.032 threading.py:1155(_wait_for_tstate_lock)
   212/87    0.003    0.000    3.027    0.035 {method 'acquire' of '_thread.lock' objects}
      3/1    0.000    0.000    3.026    3.026 threading.py:1018(_bootstrap)
      3/1    0.000    0.000    3.026    3.026 threading.py:1058(_bootstrap_inner)
      3/1    0.000    0.000    3.026    3.026 threading.py:1001(run)
        1    0.000    0.000    3.026    3.026 CPU_utilization_logger.py:88(monitor)
        1    0.010    0.010    3.026    3.026 Training.py:354(_start_training)
       90    0.118    0.001    2.056    0.023 Training.py:262(_run_epoch)
      360    0.030    0.000    1.441    0.004 Training.py:250(_run_batch)
4860/1080    0.019    0.000    1.083    0.001 module.py:1747(_wrapped_call_impl)
4860/1080    0.028    0.000    1.078    0.001 module.py:1755(_call_impl)
      540    0.007    0.000    1.029    0.002 GCN.py:17(forward)
       90    0.005    0.000    0.956    0.011 Training.py:166(_evaluate_split)
     1080    0.046    0.000    0.953    0.001 gcn_conv.py:227(forward)
       90    0.034    0.000    0.951    0.011 evaluate.py:36(evaluate)
      630    0.008    0.000    0.591    0.001 dataloader.py:728(__next__)
      630    0.003    0.000    0.521    0.001 dataloader.py:787(_next_data)
      540    0.010    0.000    0.498    0.001 fetch.py:47(fetch)
      540    0.006    0.000    0.485    0.001 node_loader.py:143(collate_fn)
     1080    0.111    0.000    0.390    0.000 gcn_conv.py:45(gcn_norm)
     1080    0.034    0.000    0.375    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_8r4sot8c.py:116(propagate)
1900/1540    0.003    0.000    0.343    0.000 {built-in method builtins.next}
      360    0.012    0.000    0.337    0.001 optimizer.py:465(wrapper)
      540    0.026    0.000    0.316    0.001 node_loader.py:154(filter_fn)
      360    0.008    0.000    0.281    0.001 optimizer.py:60(_use_grad)
      360    0.003    0.000    0.279    0.001 _tensor.py:592(backward)
      360    0.008    0.000    0.273    0.001 __init__.py:243(backward)
      360    0.006    0.000    0.268    0.001 adam.py:212(step)
      540    0.003    0.000    0.247    0.000 utils.py:159(filter_data)
      360    0.004    0.000    0.247    0.001 graph.py:815(_engine_run_backward)
      360    0.242    0.001    0.242    0.001 {method 'run_backward' of 'torch._C._EngineBase' objects}
      360    0.002    0.000    0.235    0.001 optimizer.py:130(maybe_fallback)
      360    0.005    0.000    0.231    0.001 adam.py:865(adam)
      360    0.079    0.000    0.211    0.001 adam.py:344(_single_tensor_adam)
      540    0.017    0.000    0.192    0.000 utils.py:85(filter_node_store_)
     1080    0.006    0.000    0.192    0.000 message_passing.py:577(aggregate)
     2160    0.025    0.000    0.190    0.000 _scatter.py:14(scatter)
     1080    0.103    0.000    0.189    0.000 loop.py:585(add_remaining_self_loops)
     1080    0.005    0.000    0.184    0.000 experimental.py:114(wrapper)
     1980    0.003    0.000    0.170    0.000 _ops.py:1147(__call__)
     1080    0.007    0.000    0.170    0.000 base.py:101(__call__)
     1080    0.002    0.000    0.148    0.000 basic.py:19(forward)
     1620    0.146    0.000    0.146    0.000 {built-in method torch._C._nn.linear}
     1080    0.002    0.000    0.145    0.000 base.py:173(reduce)
     2700    0.008    0.000    0.131    0.000 utils.py:32(index_select)
     1080    0.004    0.000    0.126    0.000 linear.py:121(forward)
      540    0.002    0.000    0.125    0.000 neighbor_sampler.py:399(sample_from_nodes)
      540    0.001    0.000    0.124    0.000 neighbor_sampler.py:798(node_sample)
      540    0.014    0.000    0.122    0.000 neighbor_sampler.py:429(_sample)
     2700    0.008    0.000    0.119    0.000 hash_tensor.py:668(_new_index_select)
      540    0.113    0.000    0.113    0.000 {built-in method torch.isin}
     2160    0.107    0.000    0.107    0.000 {method 'scatter_add_' of 'torch._C.TensorBase' objects}
     2700    0.106    0.000    0.106    0.000 {built-in method torch.index_select}
      540    0.100    0.000    0.100    0.000 {built-in method torch._ops.pyg.neighbor_sample}
