         11717498 function calls (11685702 primitive calls) in 34.245 seconds

   Ordered by: cumulative time
   List reduced from 680 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000   34.560   11.520 threading.py:1117(join)
        3    0.000    0.000   34.522   11.507 threading.py:1155(_wait_for_tstate_lock)
   964/71    0.222    0.000   34.306    0.483 {method 'acquire' of '_thread.lock' objects}
      3/1    0.000    0.000   34.215   34.215 threading.py:1018(_bootstrap)
      3/1    0.000    0.000   34.215   34.215 threading.py:1058(_bootstrap_inner)
      3/1    0.000    0.000   34.215   34.215 threading.py:1001(run)
        1    0.000    0.000   34.215   34.215 CPU_utilization_logger.py:88(monitor)
        1    0.010    0.010   34.215   34.215 Training.py:354(_start_training)
      630    0.014    0.000   25.099    0.040 dataloader.py:728(__next__)
      630    0.004    0.000   24.971    0.040 dataloader.py:787(_next_data)
      540    0.014    0.000   24.950    0.046 node_loader.py:143(collate_fn)
      540    0.011    0.000   24.930    0.046 fetch.py:47(fetch)
       90    0.081    0.001   22.884    0.254 Training.py:166(_evaluate_split)
       90    0.218    0.002   22.803    0.253 evaluate.py:36(evaluate)
    51930    0.041    0.000   22.243    0.000 _common.py:191(inner)
      540    0.013    0.000   21.731    0.040 node_loader.py:154(filter_fn)
      540    0.013    0.000   21.483    0.040 utils.py:209(filter_custom_store)
      540    0.019    0.000   21.296    0.039 feature_store.py:344(multi_get_tensor)
      540    1.337    0.002   21.213    0.039 Neo4jFS.py:136(_multi_get_tensor)
    48420    0.070    0.000   21.075    0.000 _bolt.py:849(fetch_message)
    48420    0.086    0.000   20.274    0.000 _common.py:76(pop)
    47250    0.069    0.000   19.834    0.000 result.py:392(__iter__)
      540    1.114    0.002   19.544    0.036 Neo4jPreAggFeatureStore.py:112(_get_both_from_db)
    48420    0.096    0.000   18.574    0.000 _common.py:47(_buffer_one_chunk)
   127646    0.185    0.000   18.448    0.000 _common.py:334(receive_into_buffer)
      540    0.330    0.001   18.376    0.034 Neo4jPreAggFeatureStore.py:215(_fetch_sampled_gcnnorm_bundle)
   127883    0.090    0.000   18.166    0.000 _bolt_socket.py:460(recv_into)
   127883    0.111    0.000   17.833    0.000 _bolt_socket.py:389(_wait_for_read)
   129053    0.103    0.000   17.772    0.000 _bolt_socket.py:409(_wait_for_io)
   127883   17.488    0.000   17.488    0.000 {method 'recv_into' of '_socket.socket' objects}
       90    0.138    0.002   11.315    0.126 Training.py:262(_run_epoch)
8194/3874    0.008    0.000    8.089    0.002 {built-in method builtins.next}
      540    0.036    0.000    3.255    0.006 Neo4jJavaNeighborSampler.py:53(sample_from_nodes)
     1170    0.020    0.000    3.144    0.003 session.py:254(run)
     1170    0.014    0.000    2.950    0.003 result.py:180(_run)
      360    0.042    0.000    2.831    0.008 Training.py:250(_run_batch)
      540    0.020    0.000    2.765    0.005 Neo4jAbstractGS.py:113(sample_from_nodes)
       90    0.031    0.000    2.522    0.028 Neo4jAbstractGS.py:88(get_split)
6480/1080    0.033    0.000    2.028    0.002 module.py:1747(_wrapped_call_impl)
6480/1080    0.079    0.000    2.020    0.002 module.py:1755(_call_impl)
      540    0.144    0.000    1.965    0.004 hybrid_model.py:46(forward)
      180    0.835    0.005    1.937    0.011 evaluate.py:10(_get_model_kwargs)
     1170    0.003    0.000    1.747    0.001 result.py:434(_attach)
      540    0.010    0.000    1.453    0.003 GCN.py:17(forward)
    48420    0.130    0.000    1.432    0.000 __init__.py:289(unpack)
    48420    1.302    0.000    1.302    0.000 {built-in method neo4j._rust.codec.packstream.v1.unpack}
   152334    1.158    0.000    1.158    0.000 {built-in method torch.tensor}
     1080    0.058    0.000    1.132    0.001 gcn_conv.py:227(forward)
      540    0.010    0.000    0.911    0.002 module.py:1767(inner)
      360    0.344    0.001    0.825    0.002 Training.py:224(_get_model_kwargs)
     1170    0.015    0.000    0.737    0.001 _bolt6.py:276(run)
    48420    0.078    0.000    0.719    0.000 _bolt6.py:504(_process_message)
      540    0.003    0.000    0.700    0.001 adapters.py:115(forward)
     2340    0.007    0.000    0.679    0.000 _bolt.py:802(_append)
     2340    0.012    0.000    0.662    0.000 _common.py:144(append_message)
54270/51930    0.045    0.000    0.515    0.000 util.py:102(callback)
     1080    0.133    0.000    0.483    0.000 gcn_conv.py:45(gcn_norm)
      540    0.245    0.000    0.439    0.001 Neo4jAbstractGS.py:154(build_topo_etl)
    46080    0.037    0.000    0.431    0.000 _common.py:241(on_records)
    55440    0.081    0.000    0.430    0.000 _common.py:185(__getattr__)
