         109015 function calls (105133 primitive calls) in 2.018 seconds

   Ordered by: cumulative time
   List reduced from 480 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      140    0.000    0.000    0.001    0.000 data.py:156(__contains__)
      140    0.001    0.000    0.001    0.000 {method 'repeat' of 'torch._C.TensorBase' objects}
      483    0.001    0.000    0.001    0.000 {method 'writerow' of '_csv.writer' objects}
   221/81    0.000    0.000    0.001    0.000 copy.py:61(copy)
      570    0.001    0.000    0.001    0.000 {method 'view' of 'torch._C.TensorBase' objects}
      140    0.000    0.000    0.001    0.000 message_passing.py:204(_check_input)
     1260    0.000    0.000    0.001    0.000 _pytree.py:829(_get_node_type)
       10    0.000    0.000    0.001    0.000 node_loader.py:90(__init__)
     1570    0.001    0.000    0.001    0.000 {method 'to' of 'torch._C.TensorBase' objects}
      720    0.000    0.000    0.001    0.000 _pytree.py:836(_is_leaf)
      678    0.000    0.000    0.001    0.000 sparse.py:132(is_sparse)
       50    0.000    0.000    0.001    0.000 __init__.py:89(_make_grads)
       70    0.000    0.000    0.001    0.000 data.py:587(__copy__)
     1070    0.000    0.000    0.001    0.000 <frozen abc>:117(__instancecheck__)
       76    0.001    0.000    0.001    0.000 {built-in method torch.tensor}
      990    0.000    0.000    0.001    0.000 _compile.py:9(is_compiling)
      420    0.000    0.000    0.001    0.000 storage.py:783(is_node_attr)
      398    0.000    0.000    0.001    0.000 data.py:649(__cat_dim__)
     1050    0.000    0.000    0.001    0.000 data.py:364(<lambda>)
     1980    0.000    0.000    0.001    0.000 view.py:37(__iter__)
      300    0.000    0.000    0.001    0.000 optimizer.py:89(_get_value)
       10    0.000    0.000    0.001    0.000 _index_sort.py:10(index_sort)
       70    0.000    0.000    0.000    0.000 {built-in method torch.stack}
      140    0.000    0.000    0.000    0.000 {built-in method torch.arange}
     1260    0.000    0.000    0.000    0.000 _pytree.py:818(_is_namedtuple_instance)
      180    0.000    0.000    0.000    0.000 {built-in method torch._ops.profiler.}
      958    0.000    0.000    0.000    0.000 sparse.py:115(is_torch_sparse_tensor)
       10    0.000    0.000    0.000    0.000 __init__.py:295(index_sort)
       10    0.000    0.000    0.000    0.000 module.py:2858(eval)


