Event,Time,Value
program_start,84469.023932541,1
nbr_training_datapoints,84469.024645958,140
epoch_start,84470.032978166,1
cpu_utilization_percentage,84470.037452083,99.9
ram_usage_mb,84470.037455958,455.78125
start_batch_fetch,84470.037547666,1
end_batch_fetch,84470.038626458,1
batch_nbr_nodes_total,84470.038634041,295
batch_nbr_edges_total,84470.038638208,469
batch_nbr_seed_nodes,84470.03864325,30
start_batch_processing,84470.038644791,1
batch_train_loss,84470.04022675,1.987458348274231
end_batch_processing,84470.055887375,1
start_batch_fetch,84470.055891208,1
end_batch_fetch,84470.056560458,1
batch_nbr_nodes_total,84470.056566916,395
batch_nbr_edges_total,84470.05657,608
batch_nbr_seed_nodes,84470.056573833,30
start_batch_processing,84470.056575375,1
batch_train_loss,84470.057387666,1.943952202796936
end_batch_processing,84470.058799708,1
start_batch_fetch,84470.058802291,1
end_batch_fetch,84470.059351541,1
batch_nbr_nodes_total,84470.059361708,350
batch_nbr_edges_total,84470.059364625,567
batch_nbr_seed_nodes,84470.059368666,30
start_batch_processing,84470.059370041,1
batch_train_loss,84470.060174375,1.9426231384277344
end_batch_processing,84470.061182041,1
start_batch_fetch,84470.061184333,1
end_batch_fetch,84470.06154725,1
batch_nbr_nodes_total,84470.061551458,374
batch_nbr_edges_total,84470.061554166,621
batch_nbr_seed_nodes,84470.061559416,30
start_batch_processing,84470.061560916,1
batch_train_loss,84470.062236291,1.9576194286346436
end_batch_processing,84470.063218291,1
start_batch_fetch,84470.06322025,1
end_batch_fetch,84470.063503,1
batch_nbr_nodes_total,84470.063506791,202
batch_nbr_edges_total,84470.063509583,340
batch_nbr_seed_nodes,84470.0635135,20
start_batch_processing,84470.063514958,1
batch_train_loss,84470.064117583,1.9816337823867798
end_batch_processing,84470.065074958,1
epoch_end,84470.065084625,1
start_validation_accuracy,84470.065086125,1
validation_accuracy,84470.072341666,0.16200000522887242
validation_loss,84470.072345875,1.9440040588378906
end_validation_accuracy,84470.072348416,1
start_saving_weights,84470.072350458,1
end_saving_weights,84470.072353666,1
epoch_start,84470.072359458,1
start_batch_fetch,84470.072388833,1
end_batch_fetch,84470.072747375,1
batch_nbr_nodes_total,84470.072751541,296
batch_nbr_edges_total,84470.072754208,469
batch_nbr_seed_nodes,84470.07275775,30
start_batch_processing,84470.072759041,1
batch_train_loss,84470.073335416,1.9515777826309204
end_batch_processing,84470.0742725,1
start_batch_fetch,84470.074275583,1
end_batch_fetch,84470.074594958,1
batch_nbr_nodes_total,84470.074598166,391
batch_nbr_edges_total,84470.074600541,608
batch_nbr_seed_nodes,84470.074603875,30
start_batch_processing,84470.074605333,1
batch_train_loss,84470.075206041,1.9308083057403564
end_batch_processing,84470.076066166,1
start_batch_fetch,84470.076068,1
end_batch_fetch,84470.076639916,1
batch_nbr_nodes_total,84470.076643666,347
batch_nbr_edges_total,84470.076646208,574
batch_nbr_seed_nodes,84470.076649791,30
start_batch_processing,84470.076651,1
batch_train_loss,84470.077264458,1.9351383447647095
end_batch_processing,84470.078434083,1
start_batch_fetch,84470.078436,1
end_batch_fetch,84470.078724333,1
batch_nbr_nodes_total,84470.078729541,370
batch_nbr_edges_total,84470.078733291,618
batch_nbr_seed_nodes,84470.078737583,30
start_batch_processing,84470.078739291,1
batch_train_loss,84470.079392666,1.9440630674362183
