         572045 function calls (553299 primitive calls) in 2.285 seconds

   Ordered by: cumulative time
   List reduced from 469 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
6800/4800    0.004    0.000    0.012    0.000 storage.py:903(recursive_apply)
  903/902    0.001    0.000    0.011    0.000 {built-in method builtins.any}
69972/67772    0.007    0.000    0.011    0.000 {built-in method builtins.isinstance}
      200    0.000    0.000    0.011    0.000 _compile.py:41(inner)
     1200    0.011    0.000    0.011    0.000 {method 'addcdiv_' of 'torch._C.TensorBase' objects}
     1200    0.011    0.000    0.011    0.000 {method 'add_' of 'torch._C.TensorBase' objects}
     1200    0.010    0.000    0.010    0.000 {method 'add' of 'torch._C.TensorBase' objects}
      200    0.001    0.000    0.010    0.000 eval_frame.py:829(_fn)
     1200    0.010    0.000    0.010    0.000 {method 'addcmul_' of 'torch._C.TensorBase' objects}
     1200    0.010    0.000    0.010    0.000 {method 'lerp_' of 'torch._C.TensorBase' objects}
     3200    0.001    0.000    0.010    0.000 data.py:564(__setattr__)
6300/1800    0.004    0.000    0.010    0.000 _pytree.py:1071(tree_iter)
     1200    0.010    0.000    0.010    0.000 {method 'sqrt' of 'torch._C.TensorBase' objects}
      200    0.005    0.000    0.009    0.000 optimizer.py:931(zero_grad)
     4401    0.002    0.000    0.009    0.000 storage.py:100(__setattr__)
      400    0.000    0.000    0.009    0.000 linear.py:124(forward)
      400    0.002    0.000    0.009    0.000 utils.py:101(filter_edge_store_)
      400    0.003    0.000    0.008    0.000 base.py:90(__getitem__)
      900    0.001    0.000    0.008    0.000 profiler.py:770(__enter__)
      100    0.001    0.000    0.008    0.000 node_loader.py:90(__init__)
     1600    0.002    0.000    0.007    0.000 _scatter.py:141(broadcast)
      800    0.007    0.000    0.007    0.000 {built-in method torch.cat}
    11500    0.005    0.000    0.007    0.000 storage.py:89(__getattr__)
     2808    0.001    0.000    0.007    0.000 {built-in method builtins.setattr}
      100    0.000    0.000    0.007    0.000 _index_sort.py:10(index_sort)
      100    0.000    0.000    0.006    0.000 __init__.py:295(index_sort)
      900    0.006    0.000    0.006    0.000 {built-in method torch._ops.profiler._record_function_enter_new}
      100    0.006    0.000    0.006    0.000 {built-in method torch._ops.pyg.index_sort}
      900    0.003    0.000    0.006    0.000 data.py:145(keys)
     3300    0.006    0.000    0.006    0.000 {method 'view' of 'torch._C.TensorBase' objects}
      800    0.005    0.000    0.005    0.000 {method 'repeat' of 'torch._C.TensorBase' objects}
      800    0.000    0.000    0.005    0.000 data.py:156(__contains__)
      2/1    0.000    0.000    0.005    0.005 CPU_utilization_logger.py:5(start_cpu_monitor)
      100    0.000    0.000    0.005    0.000 module.py:2858(eval)
  800/100    0.001    0.000    0.005    0.000 module.py:2836(train)
      800    0.002    0.000    0.005    0.000 message_passing.py:204(_check_input)
 1301/501    0.001    0.000    0.005    0.000 copy.py:61(copy)
      406    0.004    0.000    0.004    0.000 {built-in method torch.tensor}
     1735    0.001    0.000    0.004    0.000 Measurer.py:73(log_event)
     9100    0.004    0.000    0.004    0.000 {method 'to' of 'torch._C.TensorBase' objects}
      200    0.002    0.000    0.004    0.000 adam.py:137(_init_group)
     5700    0.002    0.000    0.004    0.000 _compile.py:9(is_compiling)
     6300    0.001    0.000    0.004    0.000 _pytree.py:829(_get_node_type)
      400    0.001    0.000    0.004    0.000 data.py:587(__copy__)
     3918    0.002    0.000    0.004    0.000 sparse.py:132(is_sparse)
     3600    0.001    0.000    0.004    0.000 _pytree.py:836(_is_leaf)
     1100    0.001    0.000    0.004    0.000 module.py:1944(__setattr__)
      200    0.001    0.000    0.003    0.000 dataloader.py:634(__init__)
     7300    0.003    0.000    0.003    0.000 module.py:1927(__getattr__)
     6000    0.002    0.000    0.003    0.000 data.py:364(<lambda>)
     1735    0.003    0.000    0.003    0.000 {method 'writerow' of '_csv.writer' objects}
      300    0.000    0.000    0.003    0.000 data.py:615(num_nodes)
      800    0.003    0.000    0.003    0.000 {built-in method torch.arange}
     2318    0.001    0.000    0.003    0.000 data.py:649(__cat_dim__)
      500    0.000    0.000    0.003    0.000 dataloader.py:722(_next_index)
      400    0.003    0.000    0.003    0.000 {built-in method torch.stack}
      300    0.000    0.000    0.003    0.000 data.py:169(num_nodes)
    11430    0.002    0.000    0.003    0.000 view.py:37(__iter__)
      800    0.003    0.000    0.003    0.000 {built-in method torch.ones}
     5518    0.002    0.000    0.003    0.000 sparse.py:115(is_torch_sparse_tensor)
      600    0.002    0.000    0.003    0.000 sampler.py:326(__iter__)
      100    0.000    0.000    0.003    0.000 index.py:32(index2ptr)
        2    0.000    0.000    0.003    0.001 __init__.py:1482(pids)
     6500    0.001    0.000    0.003    0.000 <frozen abc>:117(__instancecheck__)


