         22404005 function calls (22331823 primitive calls) in 638.621 seconds

   Ordered by: cumulative time
   List reduced from 728 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
26704/551   89.097    0.003  739.376    1.342 {method 'acquire' of '_thread.lock' objects}
        3    0.000    0.000  646.862  215.621 threading.py:1117(join)
        3    0.000    0.000  646.811  215.604 threading.py:1155(_wait_for_tstate_lock)
      3/1    0.000    0.000  638.574  638.574 threading.py:1018(_bootstrap)
      3/1    0.000    0.000  638.574  638.574 threading.py:1058(_bootstrap_inner)
      3/1    0.000    0.000  638.574  638.574 threading.py:1001(run)
        1    0.000    0.000  638.574  638.574 CPU_utilization_logger.py:88(monitor)
      378    0.009    0.000  595.826    1.576 dataloader.py:728(__next__)
      378    0.003    0.000  594.515    1.573 dataloader.py:787(_next_data)
      376    0.013    0.000  594.493    1.581 fetch.py:47(fetch)
      376    0.018    0.000  594.480    1.581 node_loader.py:143(collate_fn)
      376    0.009    0.000  590.682    1.571 node_loader.py:154(filter_fn)
      376    0.012    0.000  575.505    1.531 utils.py:209(filter_custom_store)
      376    0.246    0.001  562.931    1.497 feature_store.py:344(multi_get_tensor)
      376   20.474    0.054  562.645    1.496 Neo4jFS.py:136(_multi_get_tensor)
      376   17.204    0.046  549.873    1.462 Neo4jPreAggFeatureStore.py:112(_get_both_from_db)
    18318    0.017    0.000  548.365    0.030 _common.py:191(inner)
    16056    0.031    0.000  546.261    0.034 _bolt.py:849(fetch_message)
    16056    0.036    0.000  545.923    0.034 _common.py:76(pop)
    15302    0.025    0.000  542.840    0.035 result.py:392(__iter__)
      376    0.620    0.002  541.227    1.439 Neo4jPreAggFeatureStore.py:215(_fetch_sampled_gcnnorm_bundle)
   482342    0.691    0.000  527.912    0.001 _common.py:334(receive_into_buffer)
    16056    0.295    0.000  527.261    0.033 _common.py:47(_buffer_one_chunk)
   483439    0.294    0.000  524.976    0.001 _bolt_socket.py:460(recv_into)
 6673/138    0.031    0.000  484.122    3.508 threading.py:637(wait)
   483439    0.374    0.000  436.600    0.001 _bolt_socket.py:389(_wait_for_read)
   484193    0.319    0.000  436.252    0.001 _bolt_socket.py:409(_wait_for_io)
   483439  435.470    0.001  435.470    0.001 {method 'recv_into' of '_socket.socket' objects}
5676/1812    0.006    0.000  422.401    0.233 {built-in method builtins.next}
 6673/138    0.496    0.000  338.078    2.450 threading.py:323(wait)
        1    0.001    0.001  257.852  257.852 Training.py:358(_start_training)
        2    0.002    0.001  181.693   90.846 Training.py:167(_evaluate_split)
        2    0.856    0.428  181.691   90.846 evaluate.py:39(evaluate)
        2    0.329    0.165  162.000   81.000 Training.py:266(_run_epoch)
      128    0.132    0.001   64.090    0.501 CPU_utilization_logger.py:39(_sample_process_cpu)
    16056    1.228    0.000   27.531    0.002 __init__.py:289(unpack)
    16056   26.952    0.002   26.952    0.002 {built-in method neo4j._rust.codec.packstream.v1.unpack}
      322    2.801    0.009   26.433    0.082 Training.py:254(_run_batch)
14569/8023    0.034    0.000   17.758    0.002 _common.py:367(wrapper)
 4512/752    0.030    0.000   16.110    0.021 module.py:1747(_wrapped_call_impl)
 4512/752    0.849    0.000   16.082    0.021 module.py:1755(_call_impl)
      376    4.637    0.012   15.238    0.041 hybrid_model.py:46(forward)
16620/8729    0.021    0.000   13.703    0.002 _pslinux.py:1589(wrapper)
     6544    0.007    0.000   12.549    0.002 __init__.py:1118(cpu_times)
6802/6801    0.023    0.000   12.366    0.002 _pslinux.py:1827(cpu_times)
      376    0.080    0.000    8.823    0.023 Neo4jJavaNeighborSampler.py:53(sample_from_nodes)
      376    0.014    0.000    7.544    0.020 Neo4jAbstractGS.py:113(sample_from_nodes)
      322    1.206    0.004    6.378    0.020 Training.py:225(_get_model_kwargs)
      754    0.012    0.000    5.838    0.008 session.py:254(run)
      754    0.008    0.000    5.715    0.008 result.py:180(_run)
      322    0.005    0.000    5.062    0.016 _tensor.py:592(backward)
      322    0.008    0.000    4.932    0.015 __init__.py:243(backward)
      322    0.005    0.000    4.906    0.015 graph.py:815(_engine_run_backward)
      322    4.896    0.015    4.896    0.015 {method 'run_backward' of 'torch._C._EngineBase' objects}
      376    0.007    0.000    3.832    0.010 GCN.py:17(forward)
      376    3.768    0.010    3.801    0.010 shape_base.py:372(stack)
      754    0.002    0.000    3.635    0.005 result.py:434(_attach)
      376    0.010    0.000    3.179    0.008 module.py:1767(inner)
      376    3.128    0.008    3.128    0.008 {method 'abs' of 'torch._C.TensorBase' objects}
      752    3.058    0.004    3.058    0.004 {method 'clone' of 'torch._C.TensorBase' objects}
      388    2.882    0.007    2.882    0.007 {built-in method torch.zeros_like}
      128    0.018    0.000    2.783    0.022 __init__.py:951(children)
      752    0.062    0.000    2.282    0.003 gcn_conv.py:227(forward)
       54    0.269    0.005    2.263    0.042 evaluate.py:10(_get_model_kwargs)
      754    0.010    0.000    1.937    0.003 _bolt6.py:276(run)
      376    0.003    0.000    1.774    0.005 adapters.py:115(forward)
      128    0.001    0.000    1.771    0.014 __init__.py:459(_raise_if_pid_reused)
      672    0.001    0.000    1.765    0.003 __init__.py:313(__init__)
      672    0.004    0.000    1.765    0.003 __init__.py:316(_init)
      128    0.001    0.000    1.760    0.014 __init__.py:625(is_running)
