         22462399 function calls (22452243 primitive calls) in 8.116 seconds

   Ordered by: cumulative time
   List reduced from 641 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    8.116    8.116 threading.py:1117(join)
        1    0.000    0.000    7.110    7.110 threading.py:1155(_wait_for_tstate_lock)
      8/6    0.000    0.000    7.110    1.185 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    7.110    7.110 threading.py:1018(_bootstrap)
        1    0.000    0.000    7.110    7.110 threading.py:1058(_bootstrap_inner)
        1    0.000    0.000    6.583    6.583 Training.py:215(_start_training)
       80    0.000    0.000    6.303    0.079 dataloader.py:728(__next__)
       80    0.000    0.000    6.299    0.079 dataloader.py:787(_next_data)
       70    0.000    0.000    6.275    0.090 fetch.py:47(fetch)
       70    0.000    0.000    6.275    0.090 node_loader.py:143(collate_fn)
   211990    0.115    0.000    5.294    0.000 result.py:392(__iter__)
   213230    0.047    0.000    4.901    0.000 _common.py:191(inner)
   212330    0.107    0.000    4.826    0.000 _bolt.py:849(fetch_message)
       10    0.001    0.000    4.150    0.415 evaluate.py:9(evaluate)
       70    0.003    0.000    3.713    0.053 NeighborSampler.py:161(sample_from_nodes)
       70    0.043    0.001    3.710    0.053 BaseLineGS.py:58(sample_from_nodes)
   212330    0.134    0.000    3.640    0.000 _common.py:76(pop)
   212330    0.126    0.000    3.065    0.000 _common.py:47(_buffer_one_chunk)
   424660    0.252    0.000    2.858    0.000 _common.py:334(receive_into_buffer)
       70    0.000    0.000    2.560    0.037 node_loader.py:154(filter_fn)
       70    0.001    0.000    2.557    0.037 utils.py:209(filter_custom_store)
       70    0.000    0.000    2.554    0.036 feature_store.py:344(multi_get_tensor)
       70    0.004    0.000    2.549    0.036 feature_store.py:337(_multi_get_tensor)
      140    0.058    0.000    2.546    0.018 NoCacheFeatureStore.py:34(_get_tensor)
   424660    0.124    0.000    2.519    0.000 _bolt_socket.py:460(recv_into)
       10    0.001    0.000    2.433    0.243 Training.py:150(_run_epoch)
   424660    0.132    0.000    2.369    0.000 _bolt_socket.py:389(_wait_for_read)
 1260/610    0.000    0.000    2.321    0.004 {built-in method builtins.next}
   425000    0.142    0.000    2.241    0.000 _bolt_socket.py:409(_wait_for_io)
   424660    1.870    0.000    1.870    0.000 {method 'recv_into' of '_socket.socket' objects}
        8    1.536    0.192    1.536    0.192 {built-in method time.sleep}
   212330    0.114    0.000    1.062    0.000 _bolt6.py:504(_process_message)
        8    0.000    0.000    1.006    0.126 __init__.py:1025(cpu_percent)
   211770    0.069    0.000    0.855    0.000 _common.py:241(on_records)
213550/212990    0.061    0.000    0.773    0.000 util.py:102(callback)
   211770    0.069    0.000    0.693    0.000 result.py:240(on_records)
   214010    0.123    0.000    0.667    0.000 _common.py:185(__getattr__)
   211770    0.053    0.000    0.623    0.000 {method 'extend' of 'collections.deque' objects}
   423540    0.144    0.000    0.571    0.000 result.py:250(<genexpr>)
        1    0.000    0.000    0.527    0.527 threading.py:1001(run)
        1    0.000    0.000    0.527    0.527 CPU_utilization_logger.py:15(monitor)
   213230    0.056    0.000    0.497    0.000 inspect.py:427(iscoroutinefunction)
   418540    0.146    0.000    0.496    0.000 _data.py:124(__getitem__)
      220    0.001    0.000    0.418    0.002 session.py:254(run)
      220    0.001    0.000    0.408    0.002 result.py:180(_run)
      220    0.000    0.000    0.380    0.002 result.py:434(_attach)
   211770    0.199    0.000    0.373    0.000 _data.py:59(__new__)
   212330    0.062    0.000    0.282    0.000 __init__.py:456(unpack_structure_header)
   213230    0.123    0.000    0.249    0.000 inspect.py:391(_has_code_flag)
