         71916991 function calls (71843587 primitive calls) in 312.836 seconds

   Ordered by: cumulative time
   List reduced from 697 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1536    0.011    0.000    1.170    0.001 optimizer.py:130(maybe_fallback)
     1536    0.024    0.000    1.152    0.001 adam.py:865(adam)
     6146    0.019    0.000    1.057    0.000 __init__.py:225(pack_struct)
     1536    0.395    0.000    1.046    0.001 adam.py:344(_single_tensor_adam)
1619/1617    0.010    0.000    1.021    0.001 _pslinux.py:1672(_parse_stat_file)
     6146    0.028    0.000    1.002    0.000 __init__.py:232(_pack_struct)
2097/2095    0.004    0.000    0.965    0.000 _common.py:728(bcat)
    12292    0.010    0.000    0.963    0.000 __init__.py:69(_pack)
     3483    0.939    0.000    0.939    0.000 {method 'join' of 'str' objects}
    12292    0.927    0.000    0.938    0.000 {built-in method neo4j._rust.codec.packstream.v1.pack}
      128    0.007    0.000    0.909    0.007 __init__.py:1025(cpu_percent)
     3072    0.016    0.000    0.822    0.000 linear.py:121(forward)
28673/28665    0.222    0.000    0.729    0.000 {built-in method _io.open}
     9218    0.071    0.000    0.729    0.000 _bolt6.py:504(_process_message)
     1536    0.639    0.000    0.639    0.000 {built-in method numpy.zeros}
        1    0.000    0.000    0.630    0.630 Training.py:172(_evaluate_split)
        1    0.000    0.000    0.630    0.630 evaluate.py:39(evaluate)
        1    0.000    0.000    0.629    0.629 Neo4jAbstractGS.py:88(get_split)
2097/2095    0.009    0.000    0.628    0.000 _common.py:711(cat)
27964/27950    0.247    0.000    0.628    0.000 {method 'read' of '_io.BufferedReader' objects}
     3072    0.088    0.000    0.583    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_19pkrs__.py:34(collect)
       63    0.001    0.000    0.515    0.008 CPU_utilization_logger.py:39(_sample_process_cpu)
       63    0.008    0.000    0.502    0.008 __init__.py:951(children)
24583/18437    0.047    0.000    0.495    0.000 util.py:102(callback)
       63    0.058    0.001    0.472    0.007 _pslinux.py:1562(ppid_map)
     3072    0.011    0.000    0.465    0.000 message_passing.py:263(_index_select)
     3072    0.007    0.000    0.448    0.000 message_passing.py:269(_index_select_safe)
     3072    0.440    0.000    0.440    0.000 {method 'index_select' of 'torch._C.TensorBase' objects}
     3073    0.017    0.000    0.413    0.000 driver.py:561(session)
