         91535812 function calls (91504341 primitive calls) in 26.357 seconds

   Ordered by: cumulative time
   List reduced from 639 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000   26.358   26.358 threading.py:1117(join)
        1    0.000    0.000   25.356   25.356 threading.py:1155(_wait_for_tstate_lock)
      8/6    0.000    0.000   25.356    4.226 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000   25.356   25.356 threading.py:1018(_bootstrap)
        1    0.000    0.000   25.356   25.356 threading.py:1058(_bootstrap_inner)
        1    0.001    0.001   25.207   25.207 Training.py:215(_start_training)
      200    0.001    0.000   24.044    0.120 dataloader.py:728(__next__)
      200    0.000    0.000   24.035    0.120 dataloader.py:787(_next_data)
      150    0.002    0.000   24.015    0.160 fetch.py:47(fetch)
      150    0.001    0.000   24.013    0.160 node_loader.py:143(collate_fn)
   866653    0.465    0.000   21.341    0.000 result.py:392(__iter__)
   870603    0.198    0.000   18.678    0.000 _common.py:191(inner)
       50    0.006    0.000   18.399    0.368 evaluate.py:9(evaluate)
   867803    0.433    0.000   18.381    0.000 _bolt.py:849(fetch_message)
   867803    0.541    0.000   13.634    0.000 _common.py:76(pop)
      150    0.001    0.000   12.234    0.082 node_loader.py:154(filter_fn)
      150    0.001    0.000   12.228    0.082 utils.py:209(filter_custom_store)
      150    0.000    0.000   12.220    0.081 feature_store.py:344(multi_get_tensor)
      150    0.017    0.000   12.211    0.081 feature_store.py:337(_multi_get_tensor)
      300    0.279    0.001   12.194    0.041 NoCacheFeatureStore.py:34(_get_tensor)
      150    0.009    0.000   11.776    0.079 NeighborSampler.py:164(sample_from_nodes)
      150    0.142    0.001   11.766    0.078 BaseLineGS.py:58(sample_from_nodes)
   867803    0.512    0.000   11.304    0.000 _common.py:47(_buffer_one_chunk)
  1735606    1.029    0.000   10.481    0.000 _common.py:334(receive_into_buffer)
  1735606    0.505    0.000    9.103    0.000 _bolt_socket.py:460(recv_into)
  1735606    0.540    0.000    8.490    0.000 _bolt_socket.py:389(_wait_for_read)
  1736756    0.577    0.000    7.961    0.000 _bolt_socket.py:409(_wait_for_io)
       50    0.001    0.000    6.806    0.136 Training.py:150(_run_epoch)
3600/2550    0.001    0.000    6.607    0.003 {built-in method builtins.next}
  1735606    6.477    0.000    6.477    0.000 {method 'recv_into' of '_socket.socket' objects}
   867803    0.462    0.000    4.240    0.000 _bolt6.py:504(_process_message)
   866153    0.271    0.000    3.424    0.000 _common.py:241(on_records)
870953/869303    0.234    0.000    3.089    0.000 util.py:102(callback)
   866153    0.287    0.000    2.786    0.000 result.py:240(on_records)
   872753    0.492    0.000    2.721    0.000 _common.py:185(__getattr__)
   866153    0.211    0.000    2.499    0.000 {method 'extend' of 'collections.deque' objects}
  1732306    0.575    0.000    2.288    0.000 result.py:250(<genexpr>)
   870603    0.226    0.000    2.034    0.000 inspect.py:427(iscoroutinefunction)
  1707306    0.595    0.000    2.029    0.000 _data.py:124(__getitem__)
   866153    0.798    0.000    1.493    0.000 _data.py:59(__new__)
       26    1.158    0.045    1.158    0.045 {built-in method time.sleep}
   867803    0.245    0.000    1.135    0.000 __init__.py:456(unpack_structure_header)
   870603    0.508    0.000    1.023    0.000 inspect.py:391(_has_code_flag)
       26    0.000    0.000    1.002    0.039 __init__.py:1025(cpu_percent)
  1707306    0.481    0.000    0.810    0.000 _data.py:158(index)
   870603    0.369    0.000    0.786    0.000 inspect.py:412(_has_coroutine_mark)
       50    0.007    0.000    0.756    0.015 BaseLineGS.py:24(get_split)
14032622/14031522    0.681    0.000    0.683    0.000 {built-in method builtins.isinstance}
  1736756    0.680    0.000    0.680    0.000 {method 'settimeout' of '_socket.socket' objects}
   867803    0.265    0.000    0.659    0.000 __init__.py:463(_unpack_structure_header)
      500    0.002    0.000    0.621    0.001 session.py:254(run)
      500    0.002    0.000    0.600    0.001 result.py:180(_run)
  1707306    0.443    0.000    0.526    0.000 _data.py:74(_super_getitem_single)
      500    0.000    0.000    0.521    0.001 result.py:434(_attach)
  3482412    0.352    0.000    0.503    0.000 inspect.py:306(ismethod)
   867803    0.132    0.000    0.459    0.000 __init__.py:289(unpack)
  2580459    0.288    0.000    0.357    0.000 _conf.py:33(iter_items)
   867803    0.326    0.000    0.326    0.000 {built-in method neo4j._rust.codec.packstream.v1.unpack}
   867803    0.140    0.000    0.311    0.000 __init__.py:281(read)
 1350/300    0.002    0.000    0.256    0.001 module.py:1747(_wrapped_call_impl)
 1350/300    0.003    0.000    0.256    0.001 module.py:1755(_call_impl)
  1741206    0.173    0.000    0.249    0.000 functools.py:424(_unwrap_partial)
  3439661    0.248    0.000    0.248    0.000 {method 'append' of 'list' objects}
      150    0.001    0.000    0.245    0.002 GCN.py:11(forward)
   867803    0.143    0.000    0.231    0.000 __init__.py:284(read_u8)
3529760/3529610    0.229    0.000    0.229    0.000 {built-in method builtins.len}
  1735606    0.226    0.000    0.226    0.000 __init__.py:507(pop_u16)
      300    0.017    0.000    0.225    0.001 gcn_conv.py:227(forward)
   874003    0.152    0.000    0.223    0.000 __init__.py:1517(debug)
  1732306    0.160    0.000    0.220    0.000 result.py:244(<genexpr>)
46040/23020    0.008    0.000    0.216    0.000 _psosx.py:343(wrapper)
  3473512    0.209    0.000    0.209    0.000 _bolt_socket.py:371(_socket)
    22892    0.004    0.000    0.208    0.000 _psosx.py:411(ppid)
