         32206035 function calls (31629060 primitive calls) in 15.006 seconds

   Ordered by: cumulative time
   List reduced from 645 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000   21.602    7.201 threading.py:1117(join)
        3    0.000    0.000   21.562    7.187 threading.py:1155(_wait_for_tstate_lock)
   207688    0.120    0.000   19.506    0.000 result.py:392(__iter__)
  2028/15    0.006    0.000   14.968    0.998 {method 'acquire' of '_thread.lock' objects}
      3/1    0.000    0.000   14.968   14.968 threading.py:1018(_bootstrap)
      3/1    0.000    0.000   14.968   14.968 threading.py:1058(_bootstrap_inner)
      3/1    0.000    0.000   14.968   14.968 threading.py:1001(run)
        1    0.000    0.000   14.968   14.968 CPU_utilization_logger.py:65(monitor)
        1    0.003    0.003   14.967   14.967 Training.py:335(_start_training)
1101759/551072    0.190    0.000   14.831    0.000 _psosx.py:343(wrapper)
   211648    0.051    0.000   14.213    0.000 _common.py:191(inner)
   208678    0.117    0.000   13.626    0.000 _bolt.py:849(fetch_message)
   208678    0.144    0.000   12.133    0.000 _common.py:76(pop)
       90    0.044    0.000   11.958    0.133 Training.py:247(_run_epoch)
546790/546300    0.086    0.000   11.859    0.000 _psosx.py:411(ppid)
   208678    0.199    0.000   11.172    0.000 _common.py:47(_buffer_one_chunk)
550198/549703    0.190    0.000   10.887    0.000 _common.py:367(wrapper)
7606/3646    0.003    0.000   10.283    0.003 {built-in method builtins.next}
  503/502    0.005    0.000    8.662    0.017 CPU_utilization_logger.py:21(_sample_process_cpu)
      540    0.003    0.000    7.969    0.015 dataloader.py:728(__next__)
      540    0.001    0.000    7.926    0.015 dataloader.py:787(_next_data)
  503/502    0.055    0.000    7.881    0.016 __init__.py:251(_ppid_map)
      450    0.003    0.000    7.323    0.016 fetch.py:47(fetch)
      450    0.003    0.000    7.278    0.016 node_loader.py:143(collate_fn)
549180/548689    0.118    0.000    7.068    0.000 _psosx.py:370(_get_kinfo_proc)
  503/502    0.042    0.000    6.823    0.014 __init__.py:951(children)
      450    0.003    0.000    6.171    0.014 node_loader.py:154(filter_fn)
      450    0.003    0.000    6.148    0.014 utils.py:209(filter_custom_store)
      450    0.004    0.000    6.127    0.014 feature_store.py:344(multi_get_tensor)
      450    0.176    0.000    6.099    0.014 Neo4jAbstractFS.py:147(_multi_get_tensor)
      450    0.086    0.000    5.866    0.013 Neo4jAbstractFS.py:250(_get_both_from_db)
   549180    5.527    0.000    5.527    0.000 {built-in method psutil._psutil_osx.proc_kinfo_oneshot}
