         122235 function calls (117771 primitive calls) in 2.034 seconds

   Ordered by: cumulative time
   List reduced from 480 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    2.034    2.034 threading.py:1117(join)
        2    1.761    0.880    1.761    0.880 {built-in method time.sleep}
      8/6    0.000    0.000    1.034    0.172 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    1.028    1.028 threading.py:1155(_wait_for_tstate_lock)
        1    0.000    0.000    1.028    1.028 threading.py:1018(_bootstrap)
        1    0.000    0.000    1.028    1.028 threading.py:1058(_bootstrap_inner)
        2    0.000    0.000    1.006    0.503 __init__.py:1025(cpu_percent)
        1    0.000    0.000    0.756    0.756 threading.py:1001(run)
        1    0.000    0.000    0.755    0.755 CPU_utilization_logger.py:15(monitor)
        1    0.000    0.000    0.272    0.272 Training.py:215(_start_training)
       20    0.001    0.000    0.152    0.008 Training.py:150(_run_epoch)
       40    0.001    0.000    0.114    0.003 Training.py:138(_run_batch)
       20    0.002    0.000    0.113    0.006 evaluate.py:9(evaluate)
  720/160    0.001    0.000    0.102    0.001 module.py:1747(_wrapped_call_impl)
  720/160    0.001    0.000    0.102    0.001 module.py:1755(_call_impl)
       80    0.000    0.000    0.097    0.001 GCN.py:11(forward)
      160    0.005    0.000    0.090    0.001 gcn_conv.py:227(forward)
      100    0.000    0.000    0.050    0.000 dataloader.py:728(__next__)
      100    0.000    0.000    0.046    0.000 dataloader.py:787(_next_data)
       40    0.000    0.000    0.046    0.001 _tensor.py:592(backward)
       40    0.000    0.000    0.046    0.001 __init__.py:243(backward)
       80    0.001    0.000    0.045    0.001 fetch.py:47(fetch)
       40    0.000    0.000    0.045    0.001 graph.py:815(_engine_run_backward)
       40    0.045    0.001    0.045    0.001 {method 'run_backward' of 'torch._C._EngineBase' objects}
       80    0.000    0.000    0.044    0.001 node_loader.py:143(collate_fn)
      160    0.002    0.000    0.039    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_nxb70z7b.py:116(propagate)
       80    0.003    0.000    0.034    0.000 node_loader.py:154(filter_fn)
 1852/926    0.001    0.000    0.031    0.000 _psosx.py:343(wrapper)
       80    0.000    0.000    0.028    0.000 utils.py:159(filter_data)
      160    0.010    0.000    0.026    0.000 gcn_conv.py:45(gcn_norm)
       80    0.001    0.000    0.026    0.000 utils.py:85(filter_node_store_)
