Event,Time,Value
program_start,83773.837524041,1
nbr_training_datapoints,83773.838151333,140
epoch_start,83774.851253958,1
cpu_utilization_percentage,83774.867289125,100.1
ram_usage_mb,83774.867297875,456.328125
start_batch_fetch,83774.867361333,1
end_batch_fetch,83774.870056875,1
batch_nbr_nodes_total,83774.870068958,677
batch_nbr_edges_total,83774.870074708,1168
batch_nbr_seed_nodes,83774.870082541,70
start_batch_processing,83774.870085166,1
batch_train_loss,83774.873852,1.9316654205322266
end_batch_processing,83774.894968583,1
start_batch_fetch,83774.894974208,1
end_batch_fetch,83774.896033,1
batch_nbr_nodes_total,83774.896040375,690
batch_nbr_edges_total,83774.896044166,1283
batch_nbr_seed_nodes,83774.896049375,70
start_batch_processing,83774.896051333,1
batch_train_loss,83774.897355875,1.9728114604949951
end_batch_processing,83774.898783166,1
epoch_end,83774.89879725,1
start_validation_accuracy,83774.898798958,1
validation_accuracy,83774.907427625,0.3160000099327232
validation_loss,83774.907431166,1.9264249801635742
end_validation_accuracy,83774.907433583,1
start_saving_weights,83774.907435625,1
end_saving_weights,83774.907443208,1
epoch_start,83774.907452208,1
start_batch_fetch,83774.907498333,1
end_batch_fetch,83774.908094583,1
batch_nbr_nodes_total,83774.908126375,675
batch_nbr_edges_total,83774.908130583,1165
batch_nbr_seed_nodes,83774.908135208,70
start_batch_processing,83774.908136875,1
batch_train_loss,83774.909138833,1.9248168468475342
end_batch_processing,83774.910251583,1
start_batch_fetch,83774.910254125,1
end_batch_fetch,83774.910949083,1
batch_nbr_nodes_total,83774.910955333,693
batch_nbr_edges_total,83774.910958916,1266
batch_nbr_seed_nodes,83774.910964708,70
start_batch_processing,83774.910966875,1
batch_train_loss,83774.912193458,1.9695816040039062
end_batch_processing,83774.913570833,1
epoch_end,83774.913583625,1
start_validation_accuracy,83774.913585166,1
validation_accuracy,83774.9192415,0.3160000099327232
validation_loss,83774.91924525,1.924119472503662
end_validation_accuracy,83774.919247291,1
start_saving_weights,83774.919249375,1
end_saving_weights,83774.919251458,1
epoch_start,83774.91925575,1
start_batch_fetch,83774.919300375,1
end_batch_fetch,83774.919732166,1
batch_nbr_nodes_total,83774.919739916,686
batch_nbr_edges_total,83774.919743083,1163
batch_nbr_seed_nodes,83774.919747333,70
start_batch_processing,83774.91974875,1
batch_train_loss,83774.920914666,1.9204140901565552
end_batch_processing,83774.922325666,1
start_batch_fetch,83774.922330916,1
end_batch_fetch,83774.923277958,1
batch_nbr_nodes_total,83774.923287958,707
batch_nbr_edges_total,83774.923291208,1293
batch_nbr_seed_nodes,83774.923295291,70
start_batch_processing,83774.923297125,1
batch_train_loss,83774.924356041,1.9653728008270264
end_batch_processing,83774.925374,1
epoch_end,83774.925379666,1
start_validation_accuracy,83774.925380833,1
validation_accuracy,83774.931792416,0.38800001240976645
validation_loss,83774.93180075,1.921494483947754
end_validation_accuracy,83774.931803208,1
start_saving_weights,83774.931805541,1
end_saving_weights,83774.931807541,1
epoch_start,83774.931815916,1
start_batch_fetch,83774.931846666,1
end_batch_fetch,83774.93230375,1
batch_nbr_nodes_total,83774.932308041,686
batch_nbr_edges_total,83774.932310875,1170
batch_nbr_seed_nodes,83774.932314291,70
start_batch_processing,83774.932315541,1
batch_train_loss,83774.933167208,1.915217638015747
end_batch_processing,83774.934152833,1
start_batch_fetch,83774.934154666,1
end_batch_fetch,83774.934630416,1
batch_nbr_nodes_total,83774.934637125,697
batch_nbr_edges_total,83774.93464,1280
batch_nbr_seed_nodes,83774.934643583,70
start_batch_processing,83774.934644875,1
batch_train_loss,83774.935812458,1.9589072465896606
end_batch_processing,83774.937166208,1
epoch_end,83774.93717825,1
start_validation_accuracy,83774.937180166,1
validation_accuracy,83774.942620375,0.36400001141486965
validation_loss,83774.942624208,1.917557716369629
end_validation_accuracy,83774.942625916,1
start_saving_weights,83774.942627416,1
end_saving_weights,83774.942628916,1
epoch_start,83774.942631375,1
start_batch_fetch,83774.9426585,1
end_batch_fetch,83774.943109958,1
batch_nbr_nodes_total,83774.943115583,679
batch_nbr_edges_total,83774.94311825,1170
batch_nbr_seed_nodes,83774.9431215,70
start_batch_processing,83774.943122708,1
batch_train_loss,83774.944261583,1.9074883460998535
end_batch_processing,83774.945620958,1
start_batch_fetch,83774.945623166,1
end_batch_fetch,83774.946077458,1
batch_nbr_nodes_total,83774.946081583,696
batch_nbr_edges_total,83774.946084041,1271
batch_nbr_seed_nodes,83774.946087666,70
start_batch_processing,83774.94608875,1
batch_train_loss,83774.947110333,1.9496080875396729
end_batch_processing,83774.948159125,1
epoch_end,83774.948167583,1
start_validation_accuracy,83774.948168916,1
validation_accuracy,83774.954588666,0.2960000094179003
validation_loss,83774.954592375,1.912142038345337
