Event,Time,Value
start_batch_processing,88176.070129541,1
batch_train_loss,88176.070993125,1.8916881084442139
end_batch_processing,88176.071975541,1
start_batch_fetch,88176.071978125,1
end_batch_fetch,88176.072302833,1
batch_nbr_nodes_total,88176.072307541,354
batch_nbr_edges_total,88176.072311208,572
batch_nbr_seed_nodes,88176.072315666,30
start_batch_processing,88176.07231725,1
batch_train_loss,88176.073108375,1.8840349912643433
end_batch_processing,88176.074087666,1
start_batch_fetch,88176.074090666,1
end_batch_fetch,88176.074477166,1
batch_nbr_nodes_total,88176.074487541,383
batch_nbr_edges_total,88176.07449025,630
batch_nbr_seed_nodes,88176.07449425,30
start_batch_processing,88176.07449575,1
batch_train_loss,88176.075364416,1.9075554609298706
end_batch_processing,88176.076493875,1
start_batch_fetch,88176.076496833,1
end_batch_fetch,88176.076878291,1
batch_nbr_nodes_total,88176.076882291,192
batch_nbr_edges_total,88176.076885041,340
batch_nbr_seed_nodes,88176.076888958,20
start_batch_processing,88176.076890333,1
batch_train_loss,88176.077486625,1.9136292934417725
end_batch_processing,88176.078497375,1
epoch_end,88176.078511583,1
start_validation_accuracy,88176.078513041,1
validation_accuracy,88176.084214875,0.40800001241694217
validation_loss,88176.08421875,1.8826531171798706
end_validation_accuracy,88176.084220625,1
start_saving_weights,88176.084222208,1
end_saving_weights,88176.084223875,1
epoch_start,88176.084226791,1
start_batch_fetch,88176.084260041,1
end_batch_fetch,88176.084575291,1
batch_nbr_nodes_total,88176.0846195,297
batch_nbr_edges_total,88176.084622458,469
batch_nbr_seed_nodes,88176.084626125,30
start_batch_processing,88176.084627333,1
batch_train_loss,88176.085287375,1.8474174737930298
end_batch_processing,88176.086460291,1
start_batch_fetch,88176.086463041,1
end_batch_fetch,88176.087113541,1
batch_nbr_nodes_total,88176.087120625,400
batch_nbr_edges_total,88176.087127166,612
batch_nbr_seed_nodes,88176.087131291,30
start_batch_processing,88176.08713275,1
batch_train_loss,88176.088008166,1.8344225883483887
end_batch_processing,88176.088967791,1
start_batch_fetch,88176.088969916,1
end_batch_fetch,88176.089301416,1
batch_nbr_nodes_total,88176.089305541,354
batch_nbr_edges_total,88176.08930825,577
batch_nbr_seed_nodes,88176.089311666,30
start_batch_processing,88176.089312916,1
batch_train_loss,88176.089968833,1.8398939371109009
end_batch_processing,88176.091071,1
start_batch_fetch,88176.091073666,1
end_batch_fetch,88176.091483041,1
batch_nbr_nodes_total,88176.09148725,385
batch_nbr_edges_total,88176.09149,627
batch_nbr_seed_nodes,88176.091493,30
start_batch_processing,88176.091494125,1
batch_train_loss,88176.092093333,1.8623217344284058
end_batch_processing,88176.093296958,1
start_batch_fetch,88176.093301791,1
end_batch_fetch,88176.09371125,1
batch_nbr_nodes_total,88176.093717708,198
batch_nbr_edges_total,88176.093724916,340
batch_nbr_seed_nodes,88176.093729375,20
start_batch_processing,88176.093730958,1
batch_train_loss,88176.094516375,1.8627122640609741
end_batch_processing,88176.095509208,1
epoch_end,88176.095517791,1
start_validation_accuracy,88176.095519166,1
validation_accuracy,88176.101976875,0.4400000131391294
validation_loss,88176.101981166,1.8367902040481567
end_validation_accuracy,88176.101983291,1
start_saving_weights,88176.101985291,1
end_saving_weights,88176.1019875,1
epoch_start,88176.101991166,1
start_batch_fetch,88176.102037458,1
end_batch_fetch,88176.102383166,1
batch_nbr_nodes_total,88176.102389291,299
batch_nbr_edges_total,88176.102392125,469
batch_nbr_seed_nodes,88176.102395375,30
start_batch_processing,88176.1023965,1
batch_train_loss,88176.103064583,1.773637056350708
end_batch_processing,88176.10409725,1
start_batch_fetch,88176.104105291,1
end_batch_fetch,88176.104496208,1
batch_nbr_nodes_total,88176.104503916,385
batch_nbr_edges_total,88176.104512666,608
batch_nbr_seed_nodes,88176.104517583,30
start_batch_processing,88176.104519208,1
batch_train_loss,88176.1054125,1.7541693449020386
end_batch_processing,88176.106413041,1
start_batch_fetch,88176.106421208,1
end_batch_fetch,88176.106785041,1
batch_nbr_nodes_total,88176.106791,350
batch_nbr_edges_total,88176.1068,569
batch_nbr_seed_nodes,88176.106804708,30
start_batch_processing,88176.106806375,1
batch_train_loss,88176.107629875,1.767587661743164
end_batch_processing,88176.108714083,1
start_batch_fetch,88176.108718125,1
end_batch_fetch,88176.10909925,1
