Event,Time,Value
program_start,148643.803293125,1
sampling_backend,148643.804869791,pyg-lib
nbr_training_datapoints,148643.805252166,140
epoch_start,148645.321056166,1
cpu_utilization_percentage,148645.335432416,100.5
ram_usage_mb,148645.335437583,589.5625
start_batch_fetch,148645.335479833,1
end_batch_fetch,148645.336132625,1
batch_nbr_nodes_total,148645.336142583,296
batch_nbr_edges_total,148645.336147416,469
batch_nbr_seed_nodes,148645.336152833,30
start_batch_processing,148645.3361545,1
batch_train_loss,148645.33713,1.9711028337478638
end_batch_processing,148645.338181875,1
start_batch_fetch,148645.338189416,1
end_batch_fetch,148645.338780583,1
batch_nbr_nodes_total,148645.338787583,400
batch_nbr_edges_total,148645.338791208,610
batch_nbr_seed_nodes,148645.338800583,30
start_batch_processing,148645.338802333,1
batch_train_loss,148645.339743833,1.9473590850830078
end_batch_processing,148645.340574583,1
start_batch_fetch,148645.340578375,1
end_batch_fetch,148645.341118208,1
batch_nbr_nodes_total,148645.341127083,344
batch_nbr_edges_total,148645.341132333,564
batch_nbr_seed_nodes,148645.341138708,30
start_batch_processing,148645.341141166,1
batch_train_loss,148645.342174125,1.9237946271896362
end_batch_processing,148645.343029291,1
start_batch_fetch,148645.343037583,1
end_batch_fetch,148645.343520583,1
batch_nbr_nodes_total,148645.343525916,373
batch_nbr_edges_total,148645.343528916,622
batch_nbr_seed_nodes,148645.343532875,30
start_batch_processing,148645.343534291,1
batch_train_loss,148645.344212916,1.9434007406234741
end_batch_processing,148645.34478625,1
epoch_end,148645.344795166,1
start_validation_accuracy,148645.344796541,1
validation_accuracy,148645.350723958,0.15400000492141383
validation_loss,148645.35072725,1.9438607692718506
end_validation_accuracy,148645.35072925,1
start_saving_weights,148645.350731041,1
end_saving_weights,148645.350733041,1
epoch_start,148645.350736958,1
start_batch_fetch,148645.350771166,1
end_batch_fetch,148645.351086958,1
batch_nbr_nodes_total,148645.351096375,297
batch_nbr_edges_total,148645.351099375,469
batch_nbr_seed_nodes,148645.351103375,30
start_batch_processing,148645.351104791,1
batch_train_loss,148645.3517085,1.9387942552566528
end_batch_processing,148645.352254458,1
start_batch_fetch,148645.35225675,1
end_batch_fetch,148645.352575125,1
batch_nbr_nodes_total,148645.352579166,394
batch_nbr_edges_total,148645.352582,610
batch_nbr_seed_nodes,148645.352586041,30
start_batch_processing,148645.352587375,1
batch_train_loss,148645.3531605,1.924248218536377
end_batch_processing,148645.353694625,1
start_batch_fetch,148645.353696708,1
end_batch_fetch,148645.35398575,1
batch_nbr_nodes_total,148645.35398975,351
batch_nbr_edges_total,148645.353992416,574
batch_nbr_seed_nodes,148645.353996416,30
start_batch_processing,148645.353997958,1
batch_train_loss,148645.35457275,1.8979798555374146
end_batch_processing,148645.355240791,1
start_batch_fetch,148645.355246166,1
end_batch_fetch,148645.355734625,1
batch_nbr_nodes_total,148645.355741916,379
batch_nbr_edges_total,148645.355746541,626
batch_nbr_seed_nodes,148645.355752166,30
start_batch_processing,148645.355754166,1
batch_train_loss,148645.356649125,1.9297497272491455
end_batch_processing,148645.357470708,1
epoch_end,148645.357491208,1
start_validation_accuracy,148645.357492541,1
validation_accuracy,148645.363146125,0.1900000060511539
validation_loss,148645.363155416,1.9350823163986206
end_validation_accuracy,148645.363157833,1
start_saving_weights,148645.363159958,1
end_saving_weights,148645.363162041,1
epoch_start,148645.36316575,1
start_batch_fetch,148645.363216333,1
end_batch_fetch,148645.363636041,1
batch_nbr_nodes_total,148645.363642291,296
batch_nbr_edges_total,148645.363645833,469
batch_nbr_seed_nodes,148645.363651291,30
start_batch_processing,148645.363652916,1
batch_train_loss,148645.364384916,1.9160234928131104
end_batch_processing,148645.365021791,1
start_batch_fetch,148645.3650245,1
end_batch_fetch,148645.365348083,1
batch_nbr_nodes_total,148645.36535275,398
batch_nbr_edges_total,148645.365355666,610
batch_nbr_seed_nodes,148645.365359458,30
start_batch_processing,148645.365360833,1
batch_train_loss,148645.366048666,1.8999625444412231
end_batch_processing,148645.366581791,1
start_batch_fetch,148645.366584,1
end_batch_fetch,148645.366869833,1
batch_nbr_nodes_total,148645.366873458,340
batch_nbr_edges_total,148645.366875958,570
batch_nbr_seed_nodes,148645.366879375,30
start_batch_processing,148645.3668805,1
batch_train_loss,148645.367451083,1.8698536157608032
end_batch_processing,148645.367966125,1
start_batch_fetch,148645.367968125,1
end_batch_fetch,148645.368271791,1
batch_nbr_nodes_total,148645.368277333,378
batch_nbr_edges_total,148645.368280833,615
batch_nbr_seed_nodes,148645.368285416,30
start_batch_processing,148645.368287291,1
batch_train_loss,148645.368888416,1.9157967567443848
end_batch_processing,148645.369451625,1
epoch_end,148645.369463875,1
start_validation_accuracy,148645.36946525,1
validation_accuracy,148645.374740083,0.2200000068959093
validation_loss,148645.374744083,1.9250109195709229
end_validation_accuracy,148645.374746041,1
start_saving_weights,148645.37474775,1
end_saving_weights,148645.37474975,1
epoch_start,148645.374753291,1
start_batch_fetch,148645.374785791,1
end_batch_fetch,148645.375087416,1
batch_nbr_nodes_total,148645.375092666,297
batch_nbr_edges_total,148645.375095125,469
batch_nbr_seed_nodes,148645.375098375,30
start_batch_processing,148645.375099583,1
batch_train_loss,148645.375600958,1.8952772617340088
end_batch_processing,148645.376112541,1
start_batch_fetch,148645.376114291,1
end_batch_fetch,148645.376401791,1
batch_nbr_nodes_total,148645.376405625,392
batch_nbr_edges_total,148645.376408041,608
batch_nbr_seed_nodes,148645.376411416,30
start_batch_processing,148645.376412625,1
batch_train_loss,148645.376982375,1.8822559118270874
end_batch_processing,148645.377469416,1
start_batch_fetch,148645.377471458,1
end_batch_fetch,148645.377745,1
batch_nbr_nodes_total,148645.377748625,349
batch_nbr_edges_total,148645.377751041,572
batch_nbr_seed_nodes,148645.377754416,30
start_batch_processing,148645.377755666,1
batch_train_loss,148645.378360083,1.834215521812439
end_batch_processing,148645.379037625,1
start_batch_fetch,148645.379040583,1
end_batch_fetch,148645.379435416,1
batch_nbr_nodes_total,148645.379447125,366
batch_nbr_edges_total,148645.379449541,618
batch_nbr_seed_nodes,148645.379452916,30
start_batch_processing,148645.379458958,1
batch_train_loss,148645.380196416,1.8984835147857666
end_batch_processing,148645.380817916,1
epoch_end,148645.380826708,1
start_validation_accuracy,148645.380828,1
validation_accuracy,148645.385703125,0.24200000772329017
validation_loss,148645.385706333,1.911895513534546
end_validation_accuracy,148645.385708291,1
start_saving_weights,148645.385714291,1
end_saving_weights,148645.385716333,1
epoch_start,148645.385719541,1
start_batch_fetch,148645.385756833,1
end_batch_fetch,148645.386103125,1
batch_nbr_nodes_total,148645.386108541,296
batch_nbr_edges_total,148645.386111166,469
batch_nbr_seed_nodes,148645.386114458,30
start_batch_processing,148645.386115708,1
batch_train_loss,148645.386871458,1.8775124549865723
end_batch_processing,148645.38752875,1
start_batch_fetch,148645.38753275,1
end_batch_fetch,148645.387926916,1
batch_nbr_nodes_total,148645.387930666,393
batch_nbr_edges_total,148645.387937541,612
batch_nbr_seed_nodes,148645.387941291,30
start_batch_processing,148645.387942625,1
batch_train_loss,148645.388667125,1.8505910634994507
end_batch_processing,148645.389362,1
start_batch_fetch,148645.389364875,1
end_batch_fetch,148645.389719916,1
batch_nbr_nodes_total,148645.389728791,343
batch_nbr_edges_total,148645.389731125,568
batch_nbr_seed_nodes,148645.389734625,30
start_batch_processing,148645.389735791,1
batch_train_loss,148645.390384333,1.7954145669937134
end_batch_processing,148645.390918333,1
start_batch_fetch,148645.390919916,1
end_batch_fetch,148645.3912035,1
batch_nbr_nodes_total,148645.391207583,384
batch_nbr_edges_total,148645.391367916,632
batch_nbr_seed_nodes,148645.391371958,30
start_batch_processing,148645.39137325,1
batch_train_loss,148645.391922375,1.874461054801941
end_batch_processing,148645.392431,1
epoch_end,148645.392438708,1
start_validation_accuracy,148645.39244,1
validation_accuracy,148645.397678208,0.26200000794802897
validation_loss,148645.397683708,1.898801326751709
end_validation_accuracy,148645.39768625,1
start_saving_weights,148645.3976885,1
end_saving_weights,148645.397694291,1
epoch_start,148645.397698041,1
start_batch_fetch,148645.397741208,1
end_batch_fetch,148645.398189291,1
batch_nbr_nodes_total,148645.398200791,297
batch_nbr_edges_total,148645.3982035,469
batch_nbr_seed_nodes,148645.398207,30
start_batch_processing,148645.39820825,1
batch_train_loss,148645.398861375,1.849940538406372
end_batch_processing,148645.399338208,1
start_batch_fetch,148645.399339916,1
end_batch_fetch,148645.399612458,1
batch_nbr_nodes_total,148645.399616041,390
batch_nbr_edges_total,148645.399618375,608
batch_nbr_seed_nodes,148645.399621541,30
start_batch_processing,148645.39962275,1
batch_train_loss,148645.400125166,1.8221980333328247
end_batch_processing,148645.400585666,1
start_batch_fetch,148645.400587833,1
end_batch_fetch,148645.400827333,1
batch_nbr_nodes_total,148645.400830708,354
batch_nbr_edges_total,148645.400833208,578
batch_nbr_seed_nodes,148645.400836541,30
start_batch_processing,148645.400837833,1
batch_train_loss,148645.401334208,1.7518728971481323
end_batch_processing,148645.40226,1
start_batch_fetch,148645.402261791,1
end_batch_fetch,148645.402678166,1
batch_nbr_nodes_total,148645.402685208,384
batch_nbr_edges_total,148645.402688166,626
batch_nbr_seed_nodes,148645.40269175,30
start_batch_processing,148645.402692958,1
batch_train_loss,148645.403542958,1.8534597158432007
end_batch_processing,148645.404222875,1
epoch_end,148645.404240291,1
start_validation_accuracy,148645.404241458,1
validation_accuracy,148645.408807458,0.2640000081155449
validation_loss,148645.408811416,1.880589485168457
end_validation_accuracy,148645.408813708,1
start_saving_weights,148645.408815875,1
end_saving_weights,148645.408818083,1
epoch_start,148645.408821625,1
start_batch_fetch,148645.4088555,1
end_batch_fetch,148645.409330791,1
batch_nbr_nodes_total,148645.409343625,297
batch_nbr_edges_total,148645.409346666,469
batch_nbr_seed_nodes,148645.409350791,30
start_batch_processing,148645.409352208,1
batch_train_loss,148645.410192708,1.8133206367492676
end_batch_processing,148645.410845291,1
start_batch_fetch,148645.410847166,1
end_batch_fetch,148645.411170791,1
batch_nbr_nodes_total,148645.411174833,400
batch_nbr_edges_total,148645.41118025,610
batch_nbr_seed_nodes,148645.41118425,30
start_batch_processing,148645.411185583,1
batch_train_loss,148645.411872583,1.7944450378417969
end_batch_processing,148645.412667958,1
start_batch_fetch,148645.412669666,1
end_batch_fetch,148645.412959375,1
