Event,Time,Value
program_start,148332.35265625,1
nbr_training_datapoints,148332.359689958,140
epoch_start,148333.885709833,1
start_batch_fetch,148333.886206791,1
cpu_utilization_percentage,148333.908547583,54.8
ram_usage_mb,148333.908555583,566.5625
end_batch_fetch,148333.94763075,1
batch_nbr_nodes_total,148333.947642708,296
batch_nbr_edges_total,148333.947647916,477
batch_nbr_seed_nodes,148333.947654125,30
start_batch_processing,148333.947656291,1
batch_train_loss,148333.948793541,1.951640009880066
end_batch_processing,148333.950168,1
start_batch_fetch,148333.950176833,1
end_batch_fetch,148333.989614416,1
batch_nbr_nodes_total,148333.989625083,342
batch_nbr_edges_total,148333.989629166,567
batch_nbr_seed_nodes,148333.989634541,30
start_batch_processing,148333.98963625,1
batch_train_loss,148333.99059025,1.9513392448425293
end_batch_processing,148333.991341291,1
start_batch_fetch,148333.991345125,1
end_batch_fetch,148334.031032958,1
batch_nbr_nodes_total,148334.031042791,407
batch_nbr_edges_total,148334.031046333,657
batch_nbr_seed_nodes,148334.031051416,30
start_batch_processing,148334.031053125,1
batch_train_loss,148334.0319855,1.9429776668548584
end_batch_processing,148334.032733458,1
start_batch_fetch,148334.03273675,1
end_batch_fetch,148334.062232875,1
batch_nbr_nodes_total,148334.062242458,287
batch_nbr_edges_total,148334.062245875,444
batch_nbr_seed_nodes,148334.062250541,30
start_batch_processing,148334.062252166,1
batch_train_loss,148334.063109041,1.9414576292037964
end_batch_processing,148334.063787583,1
epoch_end,148334.063798208,1
start_validation_accuracy,148334.063799875,1
validation_accuracy,148334.410556833,0.1520000047538979
validation_loss,148334.410561125,1.9458374977111816
end_validation_accuracy,148334.410563166,1
start_saving_weights,148334.410564916,1
end_saving_weights,148334.410567041,1
epoch_start,148334.410570291,1
start_batch_fetch,148334.410606791,1
end_batch_fetch,148334.435989333,1
batch_nbr_nodes_total,148334.435996208,294
batch_nbr_edges_total,148334.435999166,477
batch_nbr_seed_nodes,148334.436003708,30
start_batch_processing,148334.436005083,1
batch_train_loss,148334.436679125,1.9174396991729736
end_batch_processing,148334.43728975,1
start_batch_fetch,148334.437293166,1
end_batch_fetch,148334.466133375,1
batch_nbr_nodes_total,148334.466139416,350
batch_nbr_edges_total,148334.466142291,561
batch_nbr_seed_nodes,148334.4661465,30
start_batch_processing,148334.466147875,1
batch_train_loss,148334.466776458,1.9368168115615845
end_batch_processing,148334.467342,1
start_batch_fetch,148334.467345083,1
end_batch_fetch,148334.498997791,1
batch_nbr_nodes_total,148334.499004625,400
batch_nbr_edges_total,148334.499007666,661
batch_nbr_seed_nodes,148334.4990115,30
start_batch_processing,148334.499012625,1
batch_train_loss,148334.499712875,1.9176379442214966
end_batch_processing,148334.500323083,1
start_batch_fetch,148334.500325708,1
end_batch_fetch,148334.526511958,1
batch_nbr_nodes_total,148334.526517291,289
batch_nbr_edges_total,148334.526520375,444
batch_nbr_seed_nodes,148334.526524583,30
start_batch_processing,148334.526526,1
batch_train_loss,148334.527108791,1.9241949319839478
end_batch_processing,148334.527642125,1
epoch_end,148334.527651458,1
start_validation_accuracy,148334.527653208,1
validation_accuracy,148334.860080583,0.17200000548628389
validation_loss,148334.860084541,1.9385285377502441
end_validation_accuracy,148334.860086583,1
start_saving_weights,148334.860088458,1
end_saving_weights,148334.860090583,1
epoch_start,148334.86009375,1
start_batch_fetch,148334.860127833,1
end_batch_fetch,148334.885435083,1
batch_nbr_nodes_total,148334.885441666,300
batch_nbr_edges_total,148334.885444666,477
batch_nbr_seed_nodes,148334.88544875,30
start_batch_processing,148334.885450083,1
batch_train_loss,148334.886066583,1.891516923904419
end_batch_processing,148334.886707541,1
start_batch_fetch,148334.886710416,1
cpu_utilization_percentage,148334.925101375,56.0
ram_usage_mb,148334.925104708,566.578125
end_batch_fetch,148334.928016083,1
batch_nbr_nodes_total,148334.928021291,351
batch_nbr_edges_total,148334.928024208,565
batch_nbr_seed_nodes,148334.928028208,30
start_batch_processing,148334.928029458,1
batch_train_loss,148334.928685833,1.9163206815719604
end_batch_processing,148334.929221958,1
start_batch_fetch,148334.929224416,1
end_batch_fetch,148334.96789125,1
batch_nbr_nodes_total,148334.967903583,403
batch_nbr_edges_total,148334.96790725,660
batch_nbr_seed_nodes,148334.967912666,30
start_batch_processing,148334.967915166,1
batch_train_loss,148334.968763083,1.8993198871612549
end_batch_processing,148334.969366333,1
start_batch_fetch,148334.969368875,1
end_batch_fetch,148334.998270666,1
batch_nbr_nodes_total,148334.998279,292
batch_nbr_edges_total,148334.998282041,444
batch_nbr_seed_nodes,148334.998286791,30
start_batch_processing,148334.998288541,1
batch_train_loss,148334.999121541,1.9086772203445435
end_batch_processing,148334.999930333,1
epoch_end,148334.999947416,1
start_validation_accuracy,148334.999948916,1
validation_accuracy,148335.325998,0.2000000063810864
validation_loss,148335.326003958,1.9296910762786865
end_validation_accuracy,148335.3260065,1
start_saving_weights,148335.326008791,1
end_saving_weights,148335.326011625,1
epoch_start,148335.326016291,1
start_batch_fetch,148335.326063583,1
end_batch_fetch,148335.352943208,1
batch_nbr_nodes_total,148335.352951541,294
batch_nbr_edges_total,148335.352954833,477
batch_nbr_seed_nodes,148335.352959375,30
start_batch_processing,148335.352960833,1
batch_train_loss,148335.353697375,1.866054892539978
end_batch_processing,148335.354387541,1
start_batch_fetch,148335.354390083,1
end_batch_fetch,148335.38349425,1
batch_nbr_nodes_total,148335.383502458,349
batch_nbr_edges_total,148335.383505666,564
batch_nbr_seed_nodes,148335.383511125,30
start_batch_processing,148335.383513083,1
batch_train_loss,148335.384270708,1.9069188833236694
end_batch_processing,148335.384927208,1
start_batch_fetch,148335.384929791,1
end_batch_fetch,148335.416970125,1
batch_nbr_nodes_total,148335.416977916,396
batch_nbr_edges_total,148335.416981,657
batch_nbr_seed_nodes,148335.416985,30
start_batch_processing,148335.416986708,1
batch_train_loss,148335.417745291,1.8701874017715454
end_batch_processing,148335.418369708,1
start_batch_fetch,148335.418372333,1
end_batch_fetch,148335.443905666,1
batch_nbr_nodes_total,148335.443914291,284
batch_nbr_edges_total,148335.443917416,444
batch_nbr_seed_nodes,148335.44392175,30
start_batch_processing,148335.443923291,1
batch_train_loss,148335.444721416,1.892181158065796
end_batch_processing,148335.445507791,1
epoch_end,148335.445520583,1
start_validation_accuracy,148335.445522083,1
validation_accuracy,148335.784029,0.2080000063984609
validation_loss,148335.784034541,1.9194278717041016
end_validation_accuracy,148335.784037333,1
start_saving_weights,148335.78403975,1
end_saving_weights,148335.784045166,1
epoch_start,148335.784050166,1
start_batch_fetch,148335.784101541,1
end_batch_fetch,148335.8097565,1
batch_nbr_nodes_total,148335.809768166,291
batch_nbr_edges_total,148335.80977125,477
batch_nbr_seed_nodes,148335.809775541,30
start_batch_processing,148335.809777291,1
batch_train_loss,148335.810582166,1.8393391370773315
end_batch_processing,148335.811318208,1
start_batch_fetch,148335.811327833,1
end_batch_fetch,148335.839763666,1
batch_nbr_nodes_total,148335.839777375,343
batch_nbr_edges_total,148335.8397805,557
batch_nbr_seed_nodes,148335.839784625,30
start_batch_processing,148335.839788958,1
batch_train_loss,148335.84065625,1.870786190032959
end_batch_processing,148335.841515416,1
start_batch_fetch,148335.841518458,1
end_batch_fetch,148335.87337975,1
batch_nbr_nodes_total,148335.873387208,405
batch_nbr_edges_total,148335.873390208,660
batch_nbr_seed_nodes,148335.873394625,30
start_batch_processing,148335.873396041,1
batch_train_loss,148335.874171083,1.8481296300888062
end_batch_processing,148335.874961708,1
start_batch_fetch,148335.874965041,1
end_batch_fetch,148335.901102416,1
batch_nbr_nodes_total,148335.901169208,289
batch_nbr_edges_total,148335.901172375,444
batch_nbr_seed_nodes,148335.901176625,30
start_batch_processing,148335.901178,1
batch_train_loss,148335.901787625,1.8776532411575317
end_batch_processing,148335.902365125,1
epoch_end,148335.902373916,1
start_validation_accuracy,148335.902375458,1
cpu_utilization_percentage,148335.942569541,55.7
ram_usage_mb,148335.942574541,566.578125
validation_accuracy,148336.231683166,0.23200000710327362
validation_loss,148336.231688291,1.9069421291351318
end_validation_accuracy,148336.231690291,1
start_saving_weights,148336.231692458,1
end_saving_weights,148336.231694916,1
epoch_start,148336.231698541,1
start_batch_fetch,148336.231736041,1
end_batch_fetch,148336.258128333,1
batch_nbr_nodes_total,148336.258137416,299
batch_nbr_edges_total,148336.25814075,477
batch_nbr_seed_nodes,148336.258145208,30
start_batch_processing,148336.258146916,1
batch_train_loss,148336.258955875,1.8084793090820312
end_batch_processing,148336.259682125,1
start_batch_fetch,148336.259686708,1
end_batch_fetch,148336.289293125,1
batch_nbr_nodes_total,148336.289301166,350
batch_nbr_edges_total,148336.289304333,568
batch_nbr_seed_nodes,148336.289308791,30
start_batch_processing,148336.289310166,1
batch_train_loss,148336.290073875,1.8595348596572876
end_batch_processing,148336.290711916,1
start_batch_fetch,148336.290714666,1
end_batch_fetch,148336.325697375,1
batch_nbr_nodes_total,148336.325705333,401
batch_nbr_edges_total,148336.325708666,659
batch_nbr_seed_nodes,148336.325712708,30
start_batch_processing,148336.325714125,1
batch_train_loss,148336.32654725,1.8198601007461548
end_batch_processing,148336.327166083,1
start_batch_fetch,148336.327168416,1
end_batch_fetch,148336.353206125,1
batch_nbr_nodes_total,148336.353212916,291
batch_nbr_edges_total,148336.353215916,444
batch_nbr_seed_nodes,148336.35322,30
start_batch_processing,148336.353221416,1
batch_train_loss,148336.353898916,1.8492076396942139
end_batch_processing,148336.354470625,1
epoch_end,148336.354479083,1
start_validation_accuracy,148336.354480666,1
validation_accuracy,148336.694748166,0.2480000076456698
validation_loss,148336.694752916,1.8922673463821411
end_validation_accuracy,148336.694755041,1
start_saving_weights,148336.694757125,1
end_saving_weights,148336.694759083,1
epoch_start,148336.694762291,1
start_batch_fetch,148336.694797583,1
end_batch_fetch,148336.721863458,1
batch_nbr_nodes_total,148336.721872666,298
batch_nbr_edges_total,148336.721876166,477
batch_nbr_seed_nodes,148336.72188075,30
start_batch_processing,148336.721882125,1
batch_train_loss,148336.722735375,1.7750385999679565
end_batch_processing,148336.723716875,1
start_batch_fetch,148336.723720375,1
end_batch_fetch,148336.754613708,1
batch_nbr_nodes_total,148336.754622083,349
batch_nbr_edges_total,148336.754625208,555
batch_nbr_seed_nodes,148336.754629166,30
start_batch_processing,148336.754630583,1
batch_train_loss,148336.755430125,1.8265674114227295
end_batch_processing,148336.756055708,1
start_batch_fetch,148336.756058833,1
end_batch_fetch,148336.789181916,1
batch_nbr_nodes_total,148336.789192291,408
batch_nbr_edges_total,148336.789195333,660
batch_nbr_seed_nodes,148336.789199625,30
start_batch_processing,148336.789204958,1
batch_train_loss,148336.790083333,1.7828184366226196
end_batch_processing,148336.790786208,1
start_batch_fetch,148336.79079,1
end_batch_fetch,148336.818295083,1
batch_nbr_nodes_total,148336.818305416,288
batch_nbr_edges_total,148336.818308666,444
batch_nbr_seed_nodes,148336.818313291,30
start_batch_processing,148336.818314875,1
batch_train_loss,148336.8191585,1.8211528062820435
end_batch_processing,148336.819801083,1
epoch_end,148336.819811583,1
start_validation_accuracy,148336.819813125,1
cpu_utilization_percentage,148336.956013291,54.0
ram_usage_mb,148336.956017458,566.578125
validation_accuracy,148337.163964833,0.24200000728816404
validation_loss,148337.163975,1.8760130405426025
end_validation_accuracy,148337.163976958,1
start_saving_weights,148337.163979125,1
end_saving_weights,148337.163981291,1
epoch_start,148337.163984958,1
start_batch_fetch,148337.164021958,1
end_batch_fetch,148337.189079166,1
batch_nbr_nodes_total,148337.189086583,295
batch_nbr_edges_total,148337.1890895,477
batch_nbr_seed_nodes,148337.18909375,30
start_batch_processing,148337.189095041,1
batch_train_loss,148337.189775833,1.7343213558197021
end_batch_processing,148337.190348291,1
start_batch_fetch,148337.190351583,1
end_batch_fetch,148337.220194375,1
batch_nbr_nodes_total,148337.220201083,362
batch_nbr_edges_total,148337.220204791,566
batch_nbr_seed_nodes,148337.220209,30
start_batch_processing,148337.2202105,1
batch_train_loss,148337.220910041,1.793569564819336
end_batch_processing,148337.221500583,1
start_batch_fetch,148337.221502958,1
end_batch_fetch,148337.254487833,1
batch_nbr_nodes_total,148337.25449625,405
batch_nbr_edges_total,148337.254499291,659
batch_nbr_seed_nodes,148337.254503458,30
start_batch_processing,148337.254504875,1
batch_train_loss,148337.255269375,1.7475097179412842
end_batch_processing,148337.255904291,1
start_batch_fetch,148337.255908041,1
end_batch_fetch,148337.282402791,1
batch_nbr_nodes_total,148337.282411708,289
batch_nbr_edges_total,148337.282414916,444
batch_nbr_seed_nodes,148337.282419416,30
start_batch_processing,148337.282420791,1
batch_train_loss,148337.283238208,1.7830578088760376
end_batch_processing,148337.283877791,1
epoch_end,148337.283887375,1
start_validation_accuracy,148337.283889041,1
validation_accuracy,148337.60670675,0.24200000721564302
validation_loss,148337.60671125,1.8612315654754639
end_validation_accuracy,148337.60671325,1
start_saving_weights,148337.606715,1
end_saving_weights,148337.606716875,1
epoch_start,148337.606720166,1
start_batch_fetch,148337.606757416,1
end_batch_fetch,148337.631997291,1
batch_nbr_nodes_total,148337.632004041,297
batch_nbr_edges_total,148337.632007041,477
batch_nbr_seed_nodes,148337.632010875,30
start_batch_processing,148337.632012583,1
batch_train_loss,148337.632656125,1.6987826824188232
end_batch_processing,148337.633277041,1
start_batch_fetch,148337.633279583,1
end_batch_fetch,148337.662527708,1
batch_nbr_nodes_total,148337.66253375,350
batch_nbr_edges_total,148337.662537083,563
batch_nbr_seed_nodes,148337.662541166,30
start_batch_processing,148337.662542625,1
batch_train_loss,148337.663189666,1.762075424194336
end_batch_processing,148337.663761708,1
start_batch_fetch,148337.663763833,1
end_batch_fetch,148337.69620075,1
batch_nbr_nodes_total,148337.696206416,408
batch_nbr_edges_total,148337.696209208,662
batch_nbr_seed_nodes,148337.696213166,30
start_batch_processing,148337.6962145,1
batch_train_loss,148337.696883041,1.7132067680358887
end_batch_processing,148337.6974745,1
start_batch_fetch,148337.697476708,1
end_batch_fetch,148337.722907458,1
batch_nbr_nodes_total,148337.722912416,287
batch_nbr_edges_total,148337.722915166,444
batch_nbr_seed_nodes,148337.722918791,30
start_batch_processing,148337.722920125,1
batch_train_loss,148337.723491791,1.7458289861679077
end_batch_processing,148337.723990416,1
epoch_end,148337.723998291,1
start_validation_accuracy,148337.723999666,1
cpu_utilization_percentage,148337.973213083,54.0
ram_usage_mb,148337.973218333,566.578125
validation_accuracy,148338.054996208,0.2560000077355653
validation_loss,148338.055001708,1.841012716293335
end_validation_accuracy,148338.055004708,1
start_saving_weights,148338.055007041,1
end_saving_weights,148338.055009833,1
epoch_start,148338.055014166,1
start_batch_fetch,148338.055062083,1
end_batch_fetch,148338.080606208,1
batch_nbr_nodes_total,148338.080613125,302
batch_nbr_edges_total,148338.080616041,477
batch_nbr_seed_nodes,148338.080621375,30
start_batch_processing,148338.080622791,1
batch_train_loss,148338.081355833,1.6494377851486206
end_batch_processing,148338.08196625,1
start_batch_fetch,148338.081969416,1
end_batch_fetch,148338.111165041,1
batch_nbr_nodes_total,148338.111170666,360
batch_nbr_edges_total,148338.111173791,575
batch_nbr_seed_nodes,148338.111177666,30
start_batch_processing,148338.111221625,1
batch_train_loss,148338.111883166,1.7314480543136597
end_batch_processing,148338.112650958,1
start_batch_fetch,148338.112655333,1
