Event,Time,Value
program_start,208612.243216541,1
nbr_training_datapoints,208612.250114375,140
cpu_utilization_percentage,208612.25064175,14.4
ram_usage_mb,208612.250652291,531.8125
epoch_start,208612.250675583,1
start_batch_fetch,208612.250780208,1
topo_fetch_ms,208612.264881666,13.916500000050291
topo_etl_ms,208612.265048666,0.15925001935102046
cache_hit,208612.265347,0
cache_miss,208612.265349666,318
remote_feature_fetch,208612.265351125,1
remote_feature_recieved,208612.273647916,1
feat_fetch_ms,208612.273651541,8.242915995651856
feat_x_etl_ms,208612.274758458,1.1039170203730464
cache_hit,208612.275148708,0
cache_miss,208612.275150875,318
remote_feature_fetch,208612.275152541,1
remote_feature_recieved,208612.283939541,1
feat_fetch_ms,208612.283943625,8.741792000364512
feat_y_etl_ms,208612.284629166,0.6827919860370457
end_batch_fetch,208612.2848445,1
batch_nbr_nodes_total,208612.284850458,318
batch_nbr_edges_total,208612.284853541,502
batch_nbr_seed_nodes,208612.284857916,30
start_batch_processing,208612.284859333,1
batch_train_loss,208612.285753958,1.9617588520050049
end_batch_processing,208612.2865725,1
start_batch_fetch,208612.286575333,1
topo_fetch_ms,208612.298256875,11.591208021854982
topo_etl_ms,208612.298429083,0.1616249792277813
cache_hit,208612.298668333,0
cache_miss,208612.29867125,320
remote_feature_fetch,208612.298672958,1
remote_feature_recieved,208612.306967333,1
feat_fetch_ms,208612.306972166,8.244957978604361
feat_x_etl_ms,208612.308052458,1.0773749963846058
cache_hit,208612.308427708,0
cache_miss,208612.308430166,320
remote_feature_fetch,208612.30843175,1
remote_feature_recieved,208612.316268041,1
feat_fetch_ms,208612.316272291,7.791000010911375
feat_y_etl_ms,208612.317019833,0.7446670206263661
end_batch_fetch,208612.317238583,1
batch_nbr_nodes_total,208612.317244166,320
batch_nbr_edges_total,208612.317247416,514
batch_nbr_seed_nodes,208612.317251833,30
start_batch_processing,208612.317253375,1
batch_train_loss,208612.318078166,1.9468672275543213
end_batch_processing,208612.318794583,1
start_batch_fetch,208612.318797166,1
topo_fetch_ms,208612.325938125,7.066582998959348
topo_etl_ms,208612.326102666,0.15974999405443668
cache_hit,208612.326349916,0
cache_miss,208612.326352416,409
remote_feature_fetch,208612.326353916,1
remote_feature_recieved,208612.336773416,1
feat_fetch_ms,208612.336776541,10.37329199607484
feat_x_etl_ms,208612.338175541,1.39608298195526
cache_hit,208612.33866875,0
cache_miss,208612.338670958,409
remote_feature_fetch,208612.338672416,1
remote_feature_recieved,208612.348310916,1
feat_fetch_ms,208612.348313041,9.596582996891811
feat_y_etl_ms,208612.349235416,0.9199999913107604
end_batch_fetch,208612.349433125,1
batch_nbr_nodes_total,208612.349438416,409
batch_nbr_edges_total,208612.349441625,651
batch_nbr_seed_nodes,208612.349445958,30
start_batch_processing,208612.349447458,1
batch_train_loss,208612.350253291,1.9413093328475952
end_batch_processing,208612.351026041,1
start_batch_fetch,208612.351033625,1
topo_fetch_ms,208612.364362,13.244583999039605
topo_etl_ms,208612.36451325,0.1464580127503723
cache_hit,208612.364751458,0
cache_miss,208612.364753541,347
remote_feature_fetch,208612.364755333,1
remote_feature_recieved,208612.373739541,1
feat_fetch_ms,208612.373742541,8.944417000748217
feat_x_etl_ms,208612.374952041,1.207084016641602
cache_hit,208612.375369333,0
cache_miss,208612.375371291,347
remote_feature_fetch,208612.375372666,1
remote_feature_recieved,208612.383739416,1
feat_fetch_ms,208612.38374275,8.317416999489069
feat_y_etl_ms,208612.384697291,0.9519580053165555
end_batch_fetch,208612.384893958,1
batch_nbr_nodes_total,208612.384898958,347
batch_nbr_edges_total,208612.384902,558
batch_nbr_seed_nodes,208612.384906125,30
start_batch_processing,208612.384907625,1
batch_train_loss,208612.385703416,1.9357306957244873
end_batch_processing,208612.386389333,1
epoch_end,208612.386400083,1
start_validation_accuracy,208612.386401916,1
topo_fetch_ms,208612.453342541,54.50337499496527
topo_etl_ms,208612.45387525,0.526999996509403
cache_hit,208612.454404375,0
cache_miss,208612.454406791,1485
remote_feature_fetch,208612.454408291,1
remote_feature_recieved,208612.489988916,1
feat_fetch_ms,208612.489994916,35.538291005650535
feat_x_etl_ms,208612.494996958,4.99916699482128
cache_hit,208612.496667375,0
cache_miss,208612.496672291,1485
remote_feature_fetch,208612.496673583,1
remote_feature_recieved,208612.528420666,1
feat_fetch_ms,208612.52842325,31.69674999662675
feat_y_etl_ms,208612.531479291,3.0530829972121865
topo_fetch_ms,208612.594435541,60.21562500973232
topo_etl_ms,208612.595209416,0.765208009397611
cache_hit,208612.595940416,0
cache_miss,208612.595943666,1537
remote_feature_fetch,208612.595945541,1
remote_feature_recieved,208612.634056166,1
feat_fetch_ms,208612.634060291,38.05304199340753
feat_x_etl_ms,208612.639215958,5.152416008058935
cache_hit,208612.640967166,0
cache_miss,208612.64096975,1537
remote_feature_fetch,208612.640971291,1
remote_feature_recieved,208612.674450916,1
feat_fetch_ms,208612.674454791,33.42883300501853
feat_y_etl_ms,208612.677705625,3.248000022722408
validation_accuracy,208612.680408083,0.15400000470385078
validation_loss,208612.680412708,1.9469507932662964
end_validation_accuracy,208612.680415083,1
start_saving_weights,208612.680417166,1
end_saving_weights,208612.680419458,1
epoch_start,208612.680424958,1
start_batch_fetch,208612.680472041,1
topo_fetch_ms,208612.687205416,6.645082990871742
topo_etl_ms,208612.687346875,0.13591698370873928
cache_hit,208612.687589625,0
cache_miss,208612.687592166,320
remote_feature_fetch,208612.687593708,1
remote_feature_recieved,208612.695802583,1
feat_fetch_ms,208612.695806291,8.148875000188127
feat_x_etl_ms,208612.696881416,1.0725409956648946
cache_hit,208612.697243583,0
cache_miss,208612.697245625,320
remote_feature_fetch,208612.697247,1
remote_feature_recieved,208612.705239666,1
feat_fetch_ms,208612.705245083,7.941000018035993
feat_y_etl_ms,208612.705959958,0.7119999791029841
end_batch_fetch,208612.706210208,1
batch_nbr_nodes_total,208612.706215708,320
batch_nbr_edges_total,208612.706218666,504
batch_nbr_seed_nodes,208612.706223041,30
start_batch_processing,208612.706226541,1
batch_train_loss,208612.707171,1.9384686946868896
end_batch_processing,208612.708048083,1
start_batch_fetch,208612.708055541,1
topo_fetch_ms,208612.716454666,8.292957994854078
topo_etl_ms,208612.716586541,0.1272080116905272
cache_hit,208612.716819791,0
cache_miss,208612.716821916,324
remote_feature_fetch,208612.71682325,1
remote_feature_recieved,208612.725506041,1
feat_fetch_ms,208612.725508708,8.63941598800011
feat_x_etl_ms,208612.726855541,1.3441669871099293
cache_hit,208612.727283541,0
cache_miss,208612.727285708,324
remote_feature_fetch,208612.727287166,1
remote_feature_recieved,208612.734705166,1
feat_fetch_ms,208612.734707166,7.379124988801777
feat_y_etl_ms,208612.735422833,0.713459012331441
end_batch_fetch,208612.735610208,1
batch_nbr_nodes_total,208612.735617541,324
batch_nbr_edges_total,208612.735620333,514
batch_nbr_seed_nodes,208612.735624125,30
start_batch_processing,208612.735625458,1
batch_train_loss,208612.736453041,1.9267829656600952
end_batch_processing,208612.737164166,1
start_batch_fetch,208612.7371665,1
topo_fetch_ms,208612.745802916,8.562833012547344
topo_etl_ms,208612.745963708,0.15516698476858437
cache_hit,208612.746181708,0
cache_miss,208612.746184166,399
remote_feature_fetch,208612.746185875,1
remote_feature_recieved,208612.755565541,1
feat_fetch_ms,208612.755568166,9.3384999781847
feat_x_etl_ms,208612.756883416,1.3127079873811454
cache_hit,208612.757322583,0
cache_miss,208612.75732475,399
remote_feature_fetch,208612.757326166,1
remote_feature_recieved,208612.766197291,1
feat_fetch_ms,208612.766199875,8.830333012156188
feat_y_etl_ms,208612.767066791,0.8643750043120235
end_batch_fetch,208612.76725375,1
batch_nbr_nodes_total,208612.767258541,399
batch_nbr_edges_total,208612.767261416,646
batch_nbr_seed_nodes,208612.767265291,30
start_batch_processing,208612.767266666,1
batch_train_loss,208612.768156791,1.9214603900909424
end_batch_processing,208612.768872,1
start_batch_fetch,208612.768874541,1
topo_fetch_ms,208612.778061291,9.101917006773874
topo_etl_ms,208612.778214541,0.14212500536814332
cache_hit,208612.778456291,0
cache_miss,208612.778458416,355
remote_feature_fetch,208612.77846,1
remote_feature_recieved,208612.787019375,1
feat_fetch_ms,208612.787023083,8.516792004229501
feat_x_etl_ms,208612.788212416,1.186540990602225
cache_hit,208612.788609791,0
cache_miss,208612.788612041,355
remote_feature_fetch,208612.788613541,1
remote_feature_recieved,208612.796711375,1
feat_fetch_ms,208612.796713291,8.055582991801202
feat_y_etl_ms,208612.797469541,0.7538330100942403
end_batch_fetch,208612.797665458,1
batch_nbr_nodes_total,208612.797673166,355
batch_nbr_edges_total,208612.797675958,569
batch_nbr_seed_nodes,208612.797679875,30
start_batch_processing,208612.797681416,1
batch_train_loss,208612.798437208,1.9142919778823853
end_batch_processing,208612.799129291,1
epoch_end,208612.799142291,1
start_validation_accuracy,208612.799143791,1
topo_fetch_ms,208612.873513291,62.64033299521543
topo_etl_ms,208612.874163166,0.6441249861381948
cache_hit,208612.874824,0
cache_miss,208612.874827,1472
remote_feature_fetch,208612.874829125,1
remote_feature_recieved,208612.913466333,1
feat_fetch_ms,208612.913470708,38.58500000205822
feat_x_etl_ms,208612.918330166,4.8559999850112945
cache_hit,208612.919994125,0
cache_miss,208612.919996708,1472
remote_feature_fetch,208612.919998458,1
remote_feature_recieved,208612.952302583,1
feat_fetch_ms,208612.952305833,32.25579101126641
feat_y_etl_ms,208612.955415333,3.106791991740465
topo_fetch_ms,208613.015642916,57.700457982718945
topo_etl_ms,208613.016384458,0.7341250020544976
cache_hit,208613.017118041,0
cache_miss,208613.017121458,1533
remote_feature_fetch,208613.017123333,1
remote_feature_recieved,208613.055677708,1
feat_fetch_ms,208613.0556815,38.492916006362066
feat_x_etl_ms,208613.060779166,5.094749998534098
cache_hit,208613.062479583,0
cache_miss,208613.062482208,1533
remote_feature_fetch,208613.062483791,1
remote_feature_recieved,208613.095448625,1
feat_fetch_ms,208613.095452083,32.916625001234934
feat_y_etl_ms,208613.098622541,3.167499991832301
validation_accuracy,208613.101105375,0.17600000531366858
validation_loss,208613.101108291,1.9395798444747925
end_validation_accuracy,208613.101110291,1
start_saving_weights,208613.10111175,1
end_saving_weights,208613.101113625,1
epoch_start,208613.101116916,1
start_batch_fetch,208613.10115675,1
topo_fetch_ms,208613.110011666,8.772000001044944
topo_etl_ms,208613.110154333,0.13787500211037695
cache_hit,208613.110391708,0
cache_miss,208613.110393958,319
remote_feature_fetch,208613.110395541,1
remote_feature_recieved,208613.118158791,1
feat_fetch_ms,208613.118161833,7.718542008660734
feat_x_etl_ms,208613.119320041,1.1552080104593188
cache_hit,208613.11969175,0
cache_miss,208613.119694125,319
remote_feature_fetch,208613.119695458,1
remote_feature_recieved,208613.127296083,1
feat_fetch_ms,208613.127298416,7.557667006039992
feat_y_etl_ms,208613.127998166,0.6974170100875199
end_batch_fetch,208613.128187041,1
batch_nbr_nodes_total,208613.128192,319
batch_nbr_edges_total,208613.128195416,503
batch_nbr_seed_nodes,208613.128199291,30
start_batch_processing,208613.128200666,1
batch_train_loss,208613.129059583,1.9234470129013062
end_batch_processing,208613.129802041,1
start_batch_fetch,208613.129804291,1
topo_fetch_ms,208613.137481333,7.598249998409301
topo_etl_ms,208613.137621791,0.13533301535062492
cache_hit,208613.137844458,0
cache_miss,208613.137846333,325
remote_feature_fetch,208613.13784775,1
remote_feature_recieved,208613.145772041,1
feat_fetch_ms,208613.145775333,7.881958008510992
feat_x_etl_ms,208613.146832083,1.0540829971432686
cache_hit,208613.147205333,0
cache_miss,208613.147207416,325
remote_feature_fetch,208613.147209458,1
remote_feature_recieved,208613.15465775,1
feat_fetch_ms,208613.154659791,7.404417003272101
feat_y_etl_ms,208613.155345833,0.6838340195827186
end_batch_fetch,208613.155534041,1
batch_nbr_nodes_total,208613.155538541,325
batch_nbr_edges_total,208613.155541166,514
batch_nbr_seed_nodes,208613.155545166,30
start_batch_processing,208613.1555465,1
batch_train_loss,208613.156328708,1.9060369729995728
end_batch_processing,208613.157032125,1
start_batch_fetch,208613.157034166,1
topo_fetch_ms,208613.165094125,7.98895800835453
topo_etl_ms,208613.165243041,0.1451660064049065
cache_hit,208613.165457375,0
cache_miss,208613.165462333,398
remote_feature_fetch,208613.165464041,1
remote_feature_recieved,208613.175072333,1
feat_fetch_ms,208613.175075166,9.564749983837828
feat_x_etl_ms,208613.176410541,1.3328749919310212
cache_hit,208613.176849833,0
cache_miss,208613.176851791,398
remote_feature_fetch,208613.176853083,1
remote_feature_recieved,208613.185957083,1
feat_fetch_ms,208613.18596,9.064665995538235
feat_y_etl_ms,208613.186794333,0.8320000197272748
end_batch_fetch,208613.187013458,1
batch_nbr_nodes_total,208613.187018541,398
batch_nbr_edges_total,208613.187021291,658
batch_nbr_seed_nodes,208613.187025166,30
start_batch_processing,208613.187026416,1
batch_train_loss,208613.187804708,1.9003130197525024
end_batch_processing,208613.188692541,1
start_batch_fetch,208613.188694625,1
topo_fetch_ms,208613.196471958,7.692374987527728
topo_etl_ms,208613.196612416,0.137166993226856
cache_hit,208613.196852833,0
cache_miss,208613.196855125,358
remote_feature_fetch,208613.196856833,1
remote_feature_recieved,208613.205585833,1
feat_fetch_ms,208613.205588166,8.676208002725616
feat_x_etl_ms,208613.20683225,1.2417499965522438
cache_hit,208613.207236208,0
cache_miss,208613.207238083,358
remote_feature_fetch,208613.207239416,1
remote_feature_recieved,208613.2153085,1
feat_fetch_ms,208613.215311958,8.026791008887812
feat_y_etl_ms,208613.216091958,0.7771659875288606
end_batch_fetch,208613.216297375,1
batch_nbr_nodes_total,208613.216306666,358
batch_nbr_edges_total,208613.216309916,566
batch_nbr_seed_nodes,208613.216313875,30
start_batch_processing,208613.216315166,1
batch_train_loss,208613.217162833,1.8917348384857178
end_batch_processing,208613.217805958,1
epoch_end,208613.217816458,1
start_validation_accuracy,208613.217818291,1
cpu_utilization_percentage,208613.255757416,15.7
ram_usage_mb,208613.255760875,532.328125
topo_fetch_ms,208613.29114725,61.62004198995419
topo_etl_ms,208613.291797541,0.6430829816963524
cache_hit,208613.292353333,0
cache_miss,208613.292355708,1477
remote_feature_fetch,208613.292357166,1
remote_feature_recieved,208613.33054925,1
feat_fetch_ms,208613.33055375,38.14558300655335
feat_x_etl_ms,208613.335564,5.0069580029230565
cache_hit,208613.337410416,0
cache_miss,208613.337413375,1477
remote_feature_fetch,208613.337414833,1
remote_feature_recieved,208613.369131958,1
feat_fetch_ms,208613.369135041,31.667750008637086
feat_y_etl_ms,208613.372240416,3.102458984358236
topo_fetch_ms,208613.432850416,57.94825000339188
topo_etl_ms,208613.433484458,0.6264170224312693
cache_hit,208613.434074041,0
cache_miss,208613.434076916,1562
remote_feature_fetch,208613.434078541,1
remote_feature_recieved,208613.473452125,1
feat_fetch_ms,208613.473457958,39.31683299015276
feat_x_etl_ms,208613.47894675,5.483957997057587
cache_hit,208613.480949958,0
cache_miss,208613.480954041,1562
remote_feature_fetch,208613.480956291,1
remote_feature_recieved,208613.518710458,1
feat_fetch_ms,208613.518716166,37.68437498365529
feat_y_etl_ms,208613.522406791,3.687167016323656
validation_accuracy,208613.525236583,0.20200000611347618
validation_loss,208613.525239583,1.9305360317230225
end_validation_accuracy,208613.525241375,1
start_saving_weights,208613.525242833,1
end_saving_weights,208613.525244708,1
epoch_start,208613.525247958,1
start_batch_fetch,208613.525280083,1
topo_fetch_ms,208613.533205291,7.849790999898687
topo_etl_ms,208613.533402166,0.18445801106281579
cache_hit,208613.533679083,0
cache_miss,208613.533681791,313
remote_feature_fetch,208613.533683375,1
remote_feature_recieved,208613.54148475,1
feat_fetch_ms,208613.541555666,7.729208009550348
feat_x_etl_ms,208613.542660541,1.0972919990308583
cache_hit,208613.543062541,0
cache_miss,208613.543064791,313
remote_feature_fetch,208613.543066291,1
remote_feature_recieved,208613.550722041,1
feat_fetch_ms,208613.550724958,7.607582985656336
feat_y_etl_ms,208613.551460208,0.7322919846046716
end_batch_fetch,208613.551708291,1
batch_nbr_nodes_total,208613.551713791,313
batch_nbr_edges_total,208613.551716791,500
batch_nbr_seed_nodes,208613.551720375,30
start_batch_processing,208613.551724083,1
batch_train_loss,208613.55265075,1.9131046533584595
end_batch_processing,208613.553366375,1
start_batch_fetch,208613.553372875,1
topo_fetch_ms,208613.560717041,7.25320799392648
topo_etl_ms,208613.560864291,0.1427080132998526
cache_hit,208613.561074916,0
