         103185711 function calls (103156624 primitive calls) in 42.174 seconds

   Ordered by: cumulative time
   List reduced from 577 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      400    0.001    0.000    0.142    0.000 _tensor.py:592(backward)
      400    0.003    0.000    0.140    0.000 __init__.py:243(backward)
   936610    0.135    0.000    0.135    0.000 {built-in method __new__ of type object at 0x102a0e058}
     4200    0.007    0.000    0.132    0.000 _common.py:144(append_message)
      400    0.001    0.000    0.130    0.000 graph.py:815(_engine_run_backward)
      400    0.128    0.000    0.128    0.000 {method 'run_backward' of 'torch._C._EngineBase' objects}
  1820964    0.124    0.000    0.124    0.000 {method 'index' of 'tuple' objects}
      400    0.004    0.000    0.124    0.000 optimizer.py:465(wrapper)
  1905064    0.121    0.000    0.121    0.000 {built-in method builtins.callable}
   442291    0.119    0.000    0.119    0.000 {built-in method numpy.frombuffer}
     1800    0.116    0.000    0.116    0.000 {built-in method torch._C._nn.linear}
     1200    0.001    0.000    0.110    0.000 linear.py:121(forward)
     3106    0.107    0.000    0.107    0.000 {built-in method torch.tensor}
      400    0.003    0.000    0.105    0.000 optimizer.py:60(_use_grad)
  1026125    0.100    0.000    0.103    0.000 {method 'get' of 'dict' objects}
   939382    0.102    0.000    0.102    0.000 __init__.py:499(read_u8)
      400    0.002    0.000    0.102    0.000 adam.py:212(step)
     1200    0.064    0.000    0.100    0.000 loop.py:585(add_remaining_self_loops)
   939382    0.097    0.000    0.097    0.000 {method 'tobytes' of 'memoryview' objects}
   960782    0.096    0.000    0.096    0.000 __init__.py:1790(isEnabledFor)
      400    0.001    0.000    0.091    0.000 optimizer.py:130(maybe_fallback)
      400    0.002    0.000    0.090    0.000 adam.py:865(adam)
     4200    0.004    0.000    0.085    0.000 __init__.py:225(pack_struct)
   967111    0.084    0.000    0.084    0.000 {built-in method time.monotonic}
   945882    0.083    0.000    0.083    0.000 _common.py:190(outer)
      400    0.026    0.000    0.083    0.000 adam.py:344(_single_tensor_adam)
   939382    0.083    0.000    0.083    0.000 {method 'popleft' of 'collections.deque' objects}
     2300    0.004    0.000    0.076    0.000 result.py:239(_pull)
   945088    0.075    0.000    0.076    0.000 {built-in method builtins.hasattr}
     4200    0.004    0.000    0.074    0.000 _common.py:246(on_success)
     4200    0.007    0.000    0.074    0.000 __init__.py:232(_pack_struct)
     1900    0.003    0.000    0.074    0.000 driver.py:561(session)
     2400    0.008    0.000    0.071    0.000 _scatter.py:14(scatter)
   939382    0.066    0.000    0.066    0.000 __init__.py:488(reset)
     1200    0.002    0.000    0.065    0.000 message_passing.py:577(aggregate)
     8000    0.002    0.000    0.063    0.000 __init__.py:69(_pack)
     1200    0.002    0.000    0.063    0.000 experimental.py:114(wrapper)
     1900    0.002    0.000    0.061    0.000 session.py:122(_connect)
     2300    0.002    0.000    0.061    0.000 _bolt6.py:590(handler)
     1900    0.003    0.000    0.061    0.000 driver.py:598(_read_session_config)
     1900    0.010    0.000    0.059    0.000 workspace.py:149(_connect)
     8000    0.056    0.000    0.058    0.000 {built-in method neo4j._rust.codec.packstream.v1.pack}
     2300    0.006    0.000    0.058    0.000 _bolt6.py:370(pull)
     1200    0.003    0.000    0.058    0.000 base.py:101(__call__)
     2300    0.003    0.000    0.051    0.000 result.py:262(on_success)
     1200    0.001    0.000    0.051    0.000 basic.py:19(forward)
     1200    0.001    0.000    0.050    0.000 base.py:173(reduce)
     1900    0.048    0.000    0.048    0.000 {method 'join' of 'str' objects}
      600    0.001    0.000    0.048    0.000 loss.py:1296(forward)
     1900    0.003    0.000    0.047    0.000 _conf.py:326(__init__)
      600    0.001    0.000    0.046    0.000 functional.py:3404(cross_entropy)
      600    0.044    0.000    0.044    0.000 {built-in method torch._C._nn.cross_entropy_loss}
     2400    0.044    0.000    0.044    0.000 {method 'scatter_add_' of 'torch._C.TensorBase' objects}
     2300    0.002    0.000    0.043    0.000 _bolt.py:825(send_all)
     2300    0.002    0.000    0.041    0.000 _bolt.py:821(_send_all)
     1200    0.007    0.000    0.041    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_dle89b33.py:34(collect)
      600    0.041    0.000    0.041    0.000 {built-in method torch.isin}
     1200    0.001    0.000    0.040    0.000 feature_store.py:73(is_fully_specified)
     5700    0.011    0.000    0.040    0.000 _conf.py:278(__update)
     3600    0.038    0.000    0.039    0.000 feature_store.py:68(is_set)
     2300    0.002    0.000    0.039    0.000 _common.py:149(flush)
     1500    0.006    0.000    0.037    0.000 profiler.py:776(__exit__)
     2300    0.002    0.000    0.035    0.000 _bolt_socket.py:463(sendall)
     1900    0.003    0.000    0.033    0.000 _pool.py:657(acquire)
     2300    0.002    0.000    0.032    0.000 _bolt_socket.py:399(_wait_for_write)


