         134301522 function calls (134265941 primitive calls) in 69.753 seconds

   Ordered by: cumulative time
   List reduced from 708 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1428    0.039    0.000    0.568    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_x83ann34.py:116(propagate)
  2001230    0.408    0.000    0.545    0.000 result.py:244(<genexpr>)
        1    0.000    0.000    0.543    0.543 Training.py:165(_evaluate_split)
        1    0.001    0.001    0.543    0.543 evaluate.py:36(evaluate)
      714    0.327    0.000    0.541    0.001 Neo4jAbstractGS.py:154(build_topo_etl)
  1004189    0.327    0.000    0.535    0.000 __init__.py:284(read_u8)
  1020625    0.353    0.000    0.515    0.000 __init__.py:1517(debug)
  1004189    0.318    0.000    0.485    0.000 __init__.py:278(reset)
  4023086    0.485    0.000    0.485    0.000 _bolt_socket.py:371(_socket)
      710    0.013    0.000    0.473    0.001 optimizer.py:60(_use_grad)
  2011952    0.468    0.000    0.468    0.000 {method '__exit__' of 'memoryview' objects}
      710    0.011    0.000    0.451    0.001 adam.py:212(step)
      107    0.000    0.000    0.444    0.004 __init__.py:1118(cpu_times)
      710    0.002    0.000    0.438    0.001 Measurer.py:196(log_edge_visits)
      710    0.004    0.000    0.395    0.001 optimizer.py:130(maybe_fallback)
7459/7457    0.054    0.000    0.394    0.000 {built-in method _io.open}
  1004189    0.393    0.000    0.393    0.000 __init__.py:492(read)
      710    0.009    0.000    0.384    0.001 adam.py:865(adam)
      710    0.002    0.000    0.370    0.001 Measurer.py:193(log_node_visits)
  2094531    0.324    0.000    0.357    0.000 {built-in method builtins.getattr}
7459/7455    0.018    0.000    0.350    0.000 {method '__exit__' of '_io._IOBase' objects}
      710    0.130    0.000    0.338    0.000 adam.py:344(_single_tensor_adam)
     2135    0.025    0.000    0.338    0.000 profiler.py:776(__exit__)
     2856    0.029    0.000    0.318    0.000 _scatter.py:14(scatter)
     1428    0.178    0.000    0.314    0.000 loop.py:585(add_remaining_self_loops)
     1428    0.009    0.000    0.304    0.000 message_passing.py:577(aggregate)
  1009908    0.207    0.000    0.299    0.000 inspect.py:378(isfunction)
     3574    0.009    0.000    0.294    0.000 _bolt.py:802(_append)
     1428    0.006    0.000    0.292    0.000 experimental.py:114(wrapper)
     1429    0.013    0.000    0.291    0.000 _bolt6.py:276(run)
     1428    0.009    0.000    0.275    0.000 base.py:101(__call__)
  137/136    0.001    0.000    0.269    0.002 _pslinux.py:1827(cpu_times)
     3574    0.017    0.000    0.268    0.000 _common.py:144(append_message)
  1002201    0.261    0.000    0.261    0.000 {built-in method __new__ of type object at 0x140e4b0}
     1428    0.003    0.000    0.252    0.000 basic.py:19(forward)
     1428    0.003    0.000    0.249    0.000 base.py:173(reduce)
  2029822    0.238    0.000    0.238    0.000 {built-in method builtins.callable}
      714    0.105    0.000    0.226    0.000 {built-in method numpy.fromiter}
   122/20    0.005    0.000    0.223    0.011 threading.py:637(wait)
  1037195    0.215    0.000    0.215    0.000 {built-in method time.monotonic}
  1004189    0.208    0.000    0.208    0.000 __init__.py:499(read_u8)
     2142    0.207    0.000    0.207    0.000 {built-in method torch._C._nn.linear}
  1089243    0.197    0.000    0.203    0.000 {method 'get' of 'dict' objects}
     2856    0.202    0.000    0.202    0.000 {method 'scatter_add_' of 'torch._C.TensorBase' objects}
     2145    0.011    0.000    0.194    0.000 result.py:239(_pull)
     2863    0.189    0.000    0.189    0.000 {built-in method torch.tensor}
  1004189    0.187    0.000    0.187    0.000 {method 'tobytes' of 'memoryview' objects}
  1009908    0.185    0.000    0.185    0.000 _common.py:190(outer)
      714    0.182    0.000    0.182    0.000 {built-in method torch.isin}
  1004189    0.169    0.000    0.169    0.000 {method 'popleft' of 'collections.deque' objects}
     1428    0.005    0.000    0.169    0.000 linear.py:121(forward)
  1004189    0.167    0.000    0.167    0.000 __init__.py:488(reset)
  1020625    0.162    0.000    0.162    0.000 __init__.py:1790(isEnabledFor)
     3574    0.009    0.000    0.160    0.000 __init__.py:225(pack_struct)
  950/949    0.003    0.000    0.158    0.000 _pslinux.py:1672(_parse_stat_file)
     1429    0.007    0.000    0.156    0.000 driver.py:561(session)
     2145    0.004    0.000    0.153    0.000 _bolt.py:825(send_all)
  1011722    0.144    0.000    0.152    0.000 {built-in method builtins.hasattr}
1427/1426    0.002    0.000    0.152    0.000 _common.py:728(bcat)
     2145    0.015    0.000    0.151    0.000 _bolt6.py:370(pull)
     2145    0.004    0.000    0.148    0.000 _bolt.py:821(_send_all)
     3574    0.008    0.000    0.145    0.000 _common.py:246(on_success)
     2145    0.007    0.000    0.143    0.000 _common.py:149(flush)
     3574    0.015    0.000    0.133    0.000 __init__.py:232(_pack_struct)
1427/1426    0.002    0.000    0.133    0.000 _common.py:711(cat)
     2145    0.006    0.000    0.131    0.000 _bolt_socket.py:463(sendall)


