         827518 function calls (805050 primitive calls) in 2.965 seconds

   Ordered by: cumulative time
   List reduced from 491 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      360    0.009    0.000    0.036    0.000 optimizer.py:931(zero_grad)
      407    0.002    0.000    0.036    0.000 __init__.py:545(as_dict)
93112/91132    0.025    0.000    0.035    0.000 {built-in method builtins.isinstance}
9450/2700    0.013    0.000    0.034    0.000 _pytree.py:1071(tree_iter)
      540    0.004    0.000    0.034    0.000 loss.py:1296(forward)
     1080    0.028    0.000    0.034    0.000 gcn_conv.py:270(message)
     1080    0.001    0.000    0.034    0.000 message_passing.py:269(_index_select_safe)
      540    0.006    0.000    0.033    0.000 utils.py:101(filter_edge_store_)
     1080    0.032    0.000    0.032    0.000 {method 'index_select' of 'torch._C.TensorBase' objects}
1349/1323    0.002    0.000    0.030    0.000 _common.py:681(open_binary)
       90    0.004    0.000    0.030    0.000 utils.py:24(sort_csc)
     2160    0.008    0.000    0.030    0.000 _scatter.py:141(broadcast)
     1080    0.030    0.000    0.030    0.000 {built-in method torch.cat}
      540    0.004    0.000    0.029    0.000 functional.py:3404(cross_entropy)
      540    0.002    0.000    0.028    0.000 linear.py:124(forward)
     4320    0.003    0.000    0.026    0.000 data.py:564(__setattr__)
       90    0.001    0.000    0.026    0.000 _index_sort.py:10(index_sort)
      360    0.001    0.000    0.026    0.000 Measurer.py:193(log_node_visits)
     1080    0.011    0.000    0.025    0.000 message_passing.py:204(_check_input)
       90    0.001    0.000    0.025    0.000 __init__.py:295(index_sort)
     3652    0.006    0.000    0.025    0.000 Measurer.py:217(log_event)
     5941    0.007    0.000    0.025    0.000 storage.py:100(__setattr__)
      540    0.024    0.000    0.024    0.000 {built-in method torch._C._nn.cross_entropy_loss}
       90    0.024    0.000    0.024    0.000 {built-in method torch._ops.pyg.index_sort}
    17550    0.017    0.000    0.024    0.000 storage.py:89(__getattr__)
     1080    0.024    0.000    0.024    0.000 {method 'repeat' of 'torch._C.TensorBase' objects}
     4410    0.023    0.000    0.023    0.000 {method 'view' of 'torch._C.TensorBase' objects}
  934/932    0.001    0.000    0.022    0.000 _common.py:728(bcat)
     2160    0.021    0.000    0.021    0.000 {method 'mul_' of 'torch._C.TensorBase' objects}
      360    0.014    0.000    0.021    0.000 adam.py:137(_init_group)
