         43050926 function calls (42960921 primitive calls) in 980.924 seconds

   Ordered by: cumulative time
   List reduced from 728 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     5388    0.023    0.000    2.300    0.000 __init__.py:232(_pack_struct)
    10776    0.009    0.000    2.268    0.000 __init__.py:69(_pack)
    10776    2.248    0.000    2.258    0.000 {built-in method neo4j._rust.codec.packstream.v1.pack}
77707/77701    0.034    0.000    2.199    0.000 _common.py:681(open_binary)
     3068    2.147    0.001    2.147    0.001 {method 'join' of 'str' objects}
78236/78230    0.505    0.000    2.076    0.000 {built-in method _io.open}
     1292    0.006    0.000    1.813    0.001 Measurer.py:196(log_edge_visits)
     2692    0.117    0.000    1.631    0.001 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_fq1ger8x.py:116(propagate)
     2692    0.437    0.000    1.601    0.001 gcn_conv.py:45(gcn_norm)
     1292    0.054    0.000    1.484    0.001 optimizer.py:465(wrapper)
     6738    1.311    0.000    1.311    0.000 {built-in method torch.tensor}
  7316857    1.259    0.000    1.271    0.000 {method 'get' of 'dict' objects}
     2692    1.258    0.000    1.258    0.000 {built-in method torch.isin}
     1454    1.249    0.001    1.249    0.001 {method 'sum' of 'torch._C.TensorBase' objects}
     1292    0.032    0.000    1.202    0.001 optimizer.py:60(_use_grad)
     4099    0.017    0.000    1.179    0.000 _pslinux.py:1672(_parse_stat_file)
     1292    0.022    0.000    1.151    0.001 adam.py:212(step)
     4573    0.007    0.000    1.117    0.000 _common.py:728(bcat)
     1292    0.007    0.000    1.041    0.001 optimizer.py:130(maybe_fallback)
     1292    0.018    0.000    1.031    0.001 adam.py:865(adam)
     1346    0.073    0.000    1.007    0.001 adapters.py:109(apply_preagg)
     1292    0.330    0.000    0.960    0.001 adam.py:344(_single_tensor_adam)
     5384    0.073    0.000    0.891    0.000 _scatter.py:14(scatter)
     2692    0.022    0.000    0.860    0.000 message_passing.py:577(aggregate)
     1346    0.440    0.000    0.831    0.001 {built-in method numpy.fromiter}
     2692    0.019    0.000    0.827    0.000 experimental.py:114(wrapper)
     2692    0.427    0.000    0.808    0.000 loop.py:585(add_remaining_self_loops)
     2692    0.024    0.000    0.778    0.000 base.py:101(__call__)
     1292    0.006    0.000    0.769    0.001 Measurer.py:193(log_node_visits)
     2692    0.007    0.000    0.706    0.000 basic.py:19(forward)
     2692    0.008    0.000    0.699    0.000 base.py:173(reduce)
    21876    0.070    0.000    0.689    0.000 _bolt6.py:504(_process_message)
        2    0.008    0.004    0.685    0.342 Neo4jAbstractGS.py:88(get_split)
      197    0.030    0.000    0.671    0.003 _pslinux.py:1523(pids)
     9262    0.643    0.000    0.643    0.000 {method 'tolist' of 'torch._C.TensorBase' objects}
      197    0.102    0.001    0.628    0.003 {built-in method posix.listdir}
78236/78235    0.154    0.000    0.597    0.000 {method '__exit__' of '_io._IOBase' objects}
     5384    0.566    0.000    0.566    0.000 {method 'scatter_add_' of 'torch._C.TensorBase' objects}
   683639    0.517    0.000    0.517    0.000 {method 'settimeout' of '_socket.socket' objects}
  7144144    0.509    0.000    0.509    0.000 Neo4jFS.py:503(_update_cached_value)
  7144144    0.496    0.000    0.496    0.000 Neo4jFS.py:429(_get_cached_value)
  3742239    0.486    0.000    0.486    0.000 {method 'append' of 'list' objects}
35346/29958    0.044    0.000    0.473    0.000 util.py:102(callback)
     1346    0.454    0.000    0.454    0.000 Neo4jFS.py:73(set_sampled_subgraph_context)
  3573418    0.395    0.000    0.395    0.000 Neo4jFS.py:197(<genexpr>)
     2692    0.094    0.000    0.329    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_fq1ger8x.py:34(collect)
     3932    0.058    0.000    0.326    0.000 profiler.py:776(__exit__)
    38040    0.066    0.000    0.320    0.000 _common.py:185(__getattr__)
     2694    0.014    0.000    0.319    0.000 driver.py:561(session)
44331/44330    0.073    0.000    0.305    0.000 Measurer.py:217(log_event)
     5388    0.016    0.000    0.283    0.000 _common.py:246(on_success)
     3932    0.011    0.000    0.265    0.000 _ops.py:981(__call__)
     2694    0.010    0.000    0.258    0.000 session.py:122(_connect)
     2694    0.017    0.000    0.256    0.000 driver.py:598(_read_session_config)
     1292    0.005    0.000    0.248    0.000 _compile.py:41(inner)
     2694    0.037    0.000    0.248    0.000 workspace.py:149(_connect)
     1292    0.011    0.000    0.241    0.000 eval_frame.py:829(_fn)
     2694    0.006    0.000    0.234    0.000 _bolt6.py:590(handler)
    16488    0.022    0.000    0.230    0.000 _common.py:241(on_records)
1156344/1156276    0.191    0.000    0.229    0.000 {built-in method builtins.isinstance}
    29958    0.027    0.000    0.229    0.000 inspect.py:427(iscoroutinefunction)
     1292    0.053    0.000    0.218    0.000 optimizer.py:931(zero_grad)
44331/44330    0.218    0.000    0.218    0.000 {method 'writerow' of '_csv.writer' objects}
     2692    0.008    0.000    0.211    0.000 message_passing.py:263(_index_select)
     2694    0.015    0.000    0.209    0.000 result.py:239(_pull)
   679251    0.208    0.000    0.208    0.000 __init__.py:507(pop_u16)


