Event,Time,Value
program_start,88550.795850333,1
nbr_training_datapoints,88550.821275625,140
epoch_start,88551.833549166,1
cpu_utilization_percentage,88551.846776083,100.0
ram_usage_mb,88551.84678475,427.46875
start_batch_fetch,88551.846851833,1
cache_hit,88551.8834075,0
cache_miss,88551.883414583,343
remote_feature_fetch,88551.883416375,1
remote_feature_recieved,88551.899095041,1
cache_hit,88551.899565291,0
cache_miss,88551.899569583,343
remote_feature_fetch,88551.899571166,1
remote_feature_recieved,88551.912502416,1
end_batch_fetch,88551.912795041,1
batch_nbr_nodes_total,88551.912805541,343
batch_nbr_edges_total,88551.912810291,763
batch_nbr_seed_nodes,88551.912816791,30
start_batch_processing,88551.912818166,1
batch_train_loss,88551.914936291,1.9353845119476318
end_batch_processing,88551.929407083,1
start_batch_fetch,88551.929416625,1
cache_hit,88551.957177166,0
cache_miss,88551.957182583,331
remote_feature_fetch,88551.957184375,1
remote_feature_recieved,88551.969194416,1
cache_hit,88551.969423666,0
cache_miss,88551.969425625,331
remote_feature_fetch,88551.969426875,1
remote_feature_recieved,88551.979450041,1
end_batch_fetch,88551.979582666,1
batch_nbr_nodes_total,88551.979587791,331
batch_nbr_edges_total,88551.979590791,733
batch_nbr_seed_nodes,88551.979595041,30
start_batch_processing,88551.979596416,1
batch_train_loss,88551.980693958,1.9986274242401123
end_batch_processing,88551.981893125,1
start_batch_fetch,88551.981896041,1
cache_hit,88552.005003041,0
cache_miss,88552.005006125,297
remote_feature_fetch,88552.005007666,1
remote_feature_recieved,88552.015285083,1
cache_hit,88552.015485083,0
cache_miss,88552.015487083,297
remote_feature_fetch,88552.015488375,1
remote_feature_recieved,88552.024450708,1
end_batch_fetch,88552.024544875,1
batch_nbr_nodes_total,88552.024549833,297
batch_nbr_edges_total,88552.024552625,631
batch_nbr_seed_nodes,88552.024557041,30
start_batch_processing,88552.024558291,1
batch_train_loss,88552.025356125,1.9335923194885254
end_batch_processing,88552.026396416,1
start_batch_fetch,88552.026398916,1
cache_hit,88552.050822291,0
cache_miss,88552.050825041,310
remote_feature_fetch,88552.050826541,1
remote_feature_recieved,88552.060897666,1
cache_hit,88552.061108375,0
cache_miss,88552.061110375,310
remote_feature_fetch,88552.061111666,1
remote_feature_recieved,88552.070589916,1
end_batch_fetch,88552.070715708,1
batch_nbr_nodes_total,88552.070720041,310
batch_nbr_edges_total,88552.070722666,697
batch_nbr_seed_nodes,88552.070726541,30
start_batch_processing,88552.070727875,1
batch_train_loss,88552.071496541,1.9191219806671143
end_batch_processing,88552.072537916,1
start_batch_fetch,88552.072539916,1
cache_hit,88552.090626833,0
cache_miss,88552.090629375,246
remote_feature_fetch,88552.090630791,1
remote_feature_recieved,88552.099401791,1
cache_hit,88552.099597208,0
cache_miss,88552.099598916,246
remote_feature_fetch,88552.099600041,1
remote_feature_recieved,88552.107153916,1
end_batch_fetch,88552.107267916,1
batch_nbr_nodes_total,88552.107272875,246
batch_nbr_edges_total,88552.107275541,506
batch_nbr_seed_nodes,88552.107279625,20
start_batch_processing,88552.107280791,1
batch_train_loss,88552.107998083,1.898254632949829
end_batch_processing,88552.108990875,1
epoch_end,88552.109000208,1
start_validation_accuracy,88552.109001708,1
cache_hit,88552.248125416,0
cache_miss,88552.248132125,1404
remote_feature_fetch,88552.248133541,1
remote_feature_recieved,88552.290531208,1
cache_hit,88552.291956083,0
cache_miss,88552.291959666,1404
remote_feature_fetch,88552.291961125,1
remote_feature_recieved,88552.330612708,1
cache_hit,88552.456752708,0
cache_miss,88552.456762125,1462
remote_feature_fetch,88552.456763666,1
remote_feature_recieved,88552.500258708,1
cache_hit,88552.501696166,0
cache_miss,88552.501699125,1462
remote_feature_fetch,88552.5017005,1
remote_feature_recieved,88552.541004625,1
validation_accuracy,88552.543532583,0.3600000113699219
validation_loss,88552.543537541,1.8715908527374268
end_validation_accuracy,88552.543540291,1
start_saving_weights,88552.543542666,1
end_saving_weights,88552.543546041,1
epoch_start,88552.543551333,1
start_batch_fetch,88552.543591333,1
cache_hit,88552.569048208,0
cache_miss,88552.569052916,305
remote_feature_fetch,88552.5690545,1
remote_feature_recieved,88552.579790958,1
cache_hit,88552.579993125,0
cache_miss,88552.579994875,305
remote_feature_fetch,88552.579996041,1
remote_feature_recieved,88552.589407416,1
end_batch_fetch,88552.589519833,1
batch_nbr_nodes_total,88552.589525208,305
batch_nbr_edges_total,88552.589528166,672
batch_nbr_seed_nodes,88552.589531958,30
start_batch_processing,88552.589533333,1
batch_train_loss,88552.5903655,1.7888306379318237
end_batch_processing,88552.591445875,1
start_batch_fetch,88552.591448625,1
cache_hit,88552.614493083,0
cache_miss,88552.614495625,284
remote_feature_fetch,88552.614497041,1
remote_feature_recieved,88552.623798666,1
cache_hit,88552.623982583,0
cache_miss,88552.623984333,284
remote_feature_fetch,88552.623985541,1
remote_feature_recieved,88552.633036541,1
end_batch_fetch,88552.633140416,1
batch_nbr_nodes_total,88552.633145416,284
batch_nbr_edges_total,88552.633147833,633
batch_nbr_seed_nodes,88552.633151541,30
start_batch_processing,88552.633152791,1
batch_train_loss,88552.633910791,1.722130298614502
end_batch_processing,88552.634917083,1
start_batch_fetch,88552.634918958,1
cache_hit,88552.661253166,0
cache_miss,88552.661256166,378
remote_feature_fetch,88552.661257708,1
remote_feature_recieved,88552.673206791,1
cache_hit,88552.673615625,0
cache_miss,88552.673618166,378
remote_feature_fetch,88552.673619708,1
remote_feature_recieved,88552.684515333,1
end_batch_fetch,88552.684623333,1
batch_nbr_nodes_total,88552.684628166,378
batch_nbr_edges_total,88552.684630916,809
batch_nbr_seed_nodes,88552.684634625,30
start_batch_processing,88552.684635958,1
batch_train_loss,88552.68564825,1.594652533531189
end_batch_processing,88552.686843458,1
start_batch_fetch,88552.686845833,1
cache_hit,88552.71100125,0
cache_miss,88552.7110035,327
remote_feature_fetch,88552.711004875,1
