Event,Time,Value
program_start,148529.218395166,1
nbr_training_datapoints,148529.2245155,140
epoch_start,148530.653324375,1
cpu_utilization_percentage,148530.66945075,100.4
ram_usage_mb,148530.669459291,567.265625
start_batch_fetch,148530.669507583,1
end_batch_fetch,148530.720085166,1
batch_nbr_nodes_total,148530.720105166,345
batch_nbr_edges_total,148530.720110166,519
batch_nbr_seed_nodes,148530.7201165,30
start_batch_processing,148530.72011825,1
batch_train_loss,148530.721495583,1.9509234428405762
end_batch_processing,148530.722357833,1
start_batch_fetch,148530.722362458,1
end_batch_fetch,148530.7540375,1
batch_nbr_nodes_total,148530.754049291,340
batch_nbr_edges_total,148530.754054166,522
batch_nbr_seed_nodes,148530.754060166,30
start_batch_processing,148530.754062166,1
batch_train_loss,148530.755116833,1.9491349458694458
end_batch_processing,148530.755902,1
start_batch_fetch,148530.755906875,1
end_batch_fetch,148530.792599458,1
batch_nbr_nodes_total,148530.792611541,379
batch_nbr_edges_total,148530.792616125,592
batch_nbr_seed_nodes,148530.792621416,30
start_batch_processing,148530.792623208,1
batch_train_loss,148530.793621541,1.9527523517608643
end_batch_processing,148530.794335333,1
start_batch_fetch,148530.7943385,1
end_batch_fetch,148530.823172041,1
batch_nbr_nodes_total,148530.823182125,327
batch_nbr_edges_total,148530.823185625,529
batch_nbr_seed_nodes,148530.823190833,30
start_batch_processing,148530.823192416,1
batch_train_loss,148530.824062916,1.926412582397461
end_batch_processing,148530.824768541,1
epoch_end,148530.82478075,1
start_validation_accuracy,148530.824782666,1
validation_accuracy,148531.167929666,0.15800000511140364
validation_loss,148531.167934458,1.9471635818481445
end_validation_accuracy,148531.1679365,1
start_saving_weights,148531.167938208,1
end_saving_weights,148531.167940208,1
epoch_start,148531.167943541,1
start_batch_fetch,148531.167978916,1
end_batch_fetch,148531.196725208,1
batch_nbr_nodes_total,148531.1967325,344
batch_nbr_edges_total,148531.196735791,524
batch_nbr_seed_nodes,148531.196740041,30
start_batch_processing,148531.196741583,1
batch_train_loss,148531.197434166,1.9179939031600952
end_batch_processing,148531.198047333,1
start_batch_fetch,148531.198050625,1
end_batch_fetch,148531.226111458,1
batch_nbr_nodes_total,148531.226118083,332
batch_nbr_edges_total,148531.226121333,520
batch_nbr_seed_nodes,148531.226125625,30
start_batch_processing,148531.226127,1
batch_train_loss,148531.226834916,1.9280619621276855
end_batch_processing,148531.227428833,1
start_batch_fetch,148531.227431875,1
end_batch_fetch,148531.258167791,1
batch_nbr_nodes_total,148531.258173916,374
batch_nbr_edges_total,148531.258177,583
batch_nbr_seed_nodes,148531.258180791,30
start_batch_processing,148531.258182125,1
batch_train_loss,148531.258860458,1.9381327629089355
end_batch_processing,148531.259428,1
start_batch_fetch,148531.259430333,1
end_batch_fetch,148531.288320708,1
batch_nbr_nodes_total,148531.288327291,332
batch_nbr_edges_total,148531.288330541,533
batch_nbr_seed_nodes,148531.288335041,30
start_batch_processing,148531.288336458,1
batch_train_loss,148531.289027208,1.9072269201278687
end_batch_processing,148531.289541458,1
epoch_end,148531.289549416,1
start_validation_accuracy,148531.289550791,1
cpu_utilization_percentage,148531.686578875,55.5
ram_usage_mb,148531.686583375,571.390625
validation_accuracy,148531.713627833,0.1740000052911947
validation_loss,148531.71363225,1.937485933303833
end_validation_accuracy,148531.713634458,1
start_saving_weights,148531.713636375,1
end_saving_weights,148531.713638583,1
epoch_start,148531.713642291,1
start_batch_fetch,148531.713678125,1
end_batch_fetch,148531.74200225,1
batch_nbr_nodes_total,148531.742009166,353
batch_nbr_edges_total,148531.742012583,523
batch_nbr_seed_nodes,148531.742016916,30
start_batch_processing,148531.742018833,1
batch_train_loss,148531.742702333,1.8989259004592896
end_batch_processing,148531.743332208,1
start_batch_fetch,148531.743335291,1
end_batch_fetch,148531.769981083,1
batch_nbr_nodes_total,148531.769987625,336
batch_nbr_edges_total,148531.769990625,522
batch_nbr_seed_nodes,148531.769995041,30
start_batch_processing,148531.769996541,1
batch_train_loss,148531.770653208,1.9110947847366333
end_batch_processing,148531.771265291,1
start_batch_fetch,148531.771267458,1
end_batch_fetch,148531.802988166,1
batch_nbr_nodes_total,148531.802998916,375
batch_nbr_edges_total,148531.803002833,583
batch_nbr_seed_nodes,148531.80300775,30
start_batch_processing,148531.803010041,1
batch_train_loss,148531.803897625,1.9211002588272095
end_batch_processing,148531.804553833,1
start_batch_fetch,148531.80455625,1
end_batch_fetch,148531.8326905,1
batch_nbr_nodes_total,148531.832697541,325
batch_nbr_edges_total,148531.83270075,532
batch_nbr_seed_nodes,148531.832705333,30
start_batch_processing,148531.83270675,1
batch_train_loss,148531.833441625,1.8833073377609253
end_batch_processing,148531.834007416,1
epoch_end,148531.834015666,1
start_validation_accuracy,148531.834017291,1
validation_accuracy,148532.167394791,0.19600000611857557
validation_loss,148532.167400375,1.9265198707580566
end_validation_accuracy,148532.167402583,1
start_saving_weights,148532.167404666,1
end_saving_weights,148532.167407,1
epoch_start,148532.167410541,1
start_batch_fetch,148532.167447666,1
end_batch_fetch,148532.195021291,1
batch_nbr_nodes_total,148532.195029875,345
batch_nbr_edges_total,148532.195033041,525
batch_nbr_seed_nodes,148532.195037083,30
start_batch_processing,148532.1950385,1
batch_train_loss,148532.195864,1.8792122602462769
end_batch_processing,148532.196510583,1
start_batch_fetch,148532.196513291,1
end_batch_fetch,148532.2233225,1
batch_nbr_nodes_total,148532.223334083,342
batch_nbr_edges_total,148532.223338333,528
batch_nbr_seed_nodes,148532.223343333,30
start_batch_processing,148532.223344791,1
batch_train_loss,148532.224210166,1.8966337442398071
end_batch_processing,148532.224913083,1
start_batch_fetch,148532.22491625,1
end_batch_fetch,148532.260088166,1
batch_nbr_nodes_total,148532.260097291,382
batch_nbr_edges_total,148532.26010025,591
batch_nbr_seed_nodes,148532.260104541,30
start_batch_processing,148532.260109666,1
batch_train_loss,148532.260981708,1.9010062217712402
end_batch_processing,148532.261796083,1
start_batch_fetch,148532.261799625,1
end_batch_fetch,148532.289275,1
batch_nbr_nodes_total,148532.289283791,335
batch_nbr_edges_total,148532.289290375,531
batch_nbr_seed_nodes,148532.289294458,30
start_batch_processing,148532.289295791,1
batch_train_loss,148532.290206541,1.8498222827911377
end_batch_processing,148532.290919166,1
epoch_end,148532.290929541,1
start_validation_accuracy,148532.290931375,1
validation_accuracy,148532.632828,0.22400000686833604
validation_loss,148532.632833791,1.9159390926361084
end_validation_accuracy,148532.6328365,1
start_saving_weights,148532.632839166,1
end_saving_weights,148532.632841625,1
epoch_start,148532.632845583,1
start_batch_fetch,148532.632883125,1
end_batch_fetch,148532.661545958,1
batch_nbr_nodes_total,148532.661553916,346
batch_nbr_edges_total,148532.661557291,515
batch_nbr_seed_nodes,148532.661561708,30
start_batch_processing,148532.6615635,1
batch_train_loss,148532.6622675,1.8572665452957153
end_batch_processing,148532.66291725,1
start_batch_fetch,148532.662919916,1
cpu_utilization_percentage,148532.703534833,57.8
ram_usage_mb,148532.703539666,571.390625
end_batch_fetch,148532.704975708,1
batch_nbr_nodes_total,148532.704982375,331
