Event,Time,Value
program_start,148381.520622833,1
nbr_training_datapoints,148381.527338083,140
epoch_start,148383.030315333,1
start_batch_fetch,148383.048886875,1
cpu_utilization_percentage,148383.050163125,100.3
ram_usage_mb,148383.050169583,566.5625
end_batch_fetch,148383.111174541,1
batch_nbr_nodes_total,148383.111186041,399
batch_nbr_edges_total,148383.11119075,657
batch_nbr_seed_nodes,148383.111197541,30
start_batch_processing,148383.1111995,1
batch_train_loss,148383.112370541,1.9314848184585571
end_batch_processing,148383.11323475,1
start_batch_fetch,148383.113238083,1
end_batch_fetch,148383.155885833,1
batch_nbr_nodes_total,148383.155911708,387
batch_nbr_edges_total,148383.155918125,637
batch_nbr_seed_nodes,148383.1559245,30
start_batch_processing,148383.155926208,1
batch_train_loss,148383.156937875,1.9466817378997803
end_batch_processing,148383.157758916,1
start_batch_fetch,148383.157763375,1
end_batch_fetch,148383.188349833,1
batch_nbr_nodes_total,148383.188364708,302
batch_nbr_edges_total,148383.188368208,468
batch_nbr_seed_nodes,148383.188376791,30
start_batch_processing,148383.188378291,1
batch_train_loss,148383.189324875,1.9663974046707153
end_batch_processing,148383.190185541,1
start_batch_fetch,148383.190190208,1
end_batch_fetch,148383.219504541,1
batch_nbr_nodes_total,148383.219517916,305
batch_nbr_edges_total,148383.219522125,506
batch_nbr_seed_nodes,148383.219531083,30
start_batch_processing,148383.219532708,1
batch_train_loss,148383.220539125,1.9453743696212769
end_batch_processing,148383.221293708,1
epoch_end,148383.221305791,1
start_validation_accuracy,148383.221307625,1
validation_accuracy,148383.54909275,0.15800000511140364
validation_loss,148383.549097458,1.946937084197998
end_validation_accuracy,148383.549099333,1
start_saving_weights,148383.549100958,1
end_saving_weights,148383.549103041,1
epoch_start,148383.549106458,1
start_batch_fetch,148383.549145,1
end_batch_fetch,148383.58453575,1
batch_nbr_nodes_total,148383.584545333,409
batch_nbr_edges_total,148383.584548666,666
batch_nbr_seed_nodes,148383.584552833,30
start_batch_processing,148383.584554375,1
batch_train_loss,148383.585389416,1.8957650661468506
end_batch_processing,148383.58606275,1
start_batch_fetch,148383.586065041,1
end_batch_fetch,148383.618853083,1
batch_nbr_nodes_total,148383.618860833,407
batch_nbr_edges_total,148383.618864041,639
batch_nbr_seed_nodes,148383.618868125,30
start_batch_processing,148383.618869583,1
batch_train_loss,148383.6196255,1.9139362573623657
end_batch_processing,148383.620238125,1
start_batch_fetch,148383.620241041,1
end_batch_fetch,148383.647265125,1
batch_nbr_nodes_total,148383.647274541,300
batch_nbr_edges_total,148383.647278291,468
batch_nbr_seed_nodes,148383.647282875,30
start_batch_processing,148383.647284333,1
batch_train_loss,148383.648114375,1.9522292613983154
end_batch_processing,148383.648844791,1
start_batch_fetch,148383.648849875,1
end_batch_fetch,148383.675875333,1
batch_nbr_nodes_total,148383.675888041,307
batch_nbr_edges_total,148383.675891666,505
batch_nbr_seed_nodes,148383.6758965,30
start_batch_processing,148383.675898,1
batch_train_loss,148383.676798875,1.9262566566467285
end_batch_processing,148383.677424583,1
epoch_end,148383.677434166,1
start_validation_accuracy,148383.6774355,1
validation_accuracy,148384.016810208,0.1900000059786329
validation_loss,148384.016815416,1.9372332096099854
end_validation_accuracy,148384.016818125,1
start_saving_weights,148384.0168205,1
end_saving_weights,148384.016822875,1
epoch_start,148384.016826291,1
start_batch_fetch,148384.0168695,1
end_batch_fetch,148384.05348625,1
batch_nbr_nodes_total,148384.053495416,413
batch_nbr_edges_total,148384.05349875,664
batch_nbr_seed_nodes,148384.053502791,30
start_batch_processing,148384.053504291,1
cpu_utilization_percentage,148384.065624416,54.7
ram_usage_mb,148384.065629833,566.5625
batch_train_loss,148384.066131833,1.8713027238845825
end_batch_processing,148384.066874458,1
start_batch_fetch,148384.066878708,1
end_batch_fetch,148384.100255833,1
batch_nbr_nodes_total,148384.100265416,405
batch_nbr_edges_total,148384.10026875,633
batch_nbr_seed_nodes,148384.100273458,30
start_batch_processing,148384.100274875,1
batch_train_loss,148384.101105958,1.8886525630950928
end_batch_processing,148384.101769583,1
start_batch_fetch,148384.101772333,1
end_batch_fetch,148384.129684875,1
batch_nbr_nodes_total,148384.129693041,294
batch_nbr_edges_total,148384.129696416,468
batch_nbr_seed_nodes,148384.129700541,30
start_batch_processing,148384.129702125,1
batch_train_loss,148384.130460291,1.9407806396484375
end_batch_processing,148384.131096166,1
start_batch_fetch,148384.131099083,1
end_batch_fetch,148384.158314833,1
batch_nbr_nodes_total,148384.158323333,320
batch_nbr_edges_total,148384.158326541,508
batch_nbr_seed_nodes,148384.158331,30
start_batch_processing,148384.158332583,1
batch_train_loss,148384.159133708,1.9066582918167114
end_batch_processing,148384.159751958,1
epoch_end,148384.159760291,1
start_validation_accuracy,148384.159761875,1
validation_accuracy,148384.497973833,0.19800000592348638
validation_loss,148384.497979875,1.9281625747680664
end_validation_accuracy,148384.497982833,1
start_saving_weights,148384.497989791,1
end_saving_weights,148384.497992291,1
epoch_start,148384.497996333,1
start_batch_fetch,148384.498048333,1
end_batch_fetch,148384.532754458,1
batch_nbr_nodes_total,148384.532763833,408
batch_nbr_edges_total,148384.532767166,663
batch_nbr_seed_nodes,148384.532771583,30
start_batch_processing,148384.532773,1
batch_train_loss,148384.533800916,1.8420779705047607
end_batch_processing,148384.534600375,1
start_batch_fetch,148384.534609208,1
end_batch_fetch,148384.571329791,1
batch_nbr_nodes_total,148384.57134275,414
batch_nbr_edges_total,148384.5713465,642
batch_nbr_seed_nodes,148384.571351166,30
start_batch_processing,148384.571352625,1
batch_train_loss,148384.572331708,1.8672953844070435
end_batch_processing,148384.573039958,1
start_batch_fetch,148384.573043416,1
end_batch_fetch,148384.598890875,1
batch_nbr_nodes_total,148384.598900041,294
batch_nbr_edges_total,148384.598903166,468
batch_nbr_seed_nodes,148384.598907166,30
start_batch_processing,148384.598909,1
batch_train_loss,148384.599756666,1.929086446762085
end_batch_processing,148384.600470791,1
start_batch_fetch,148384.600474541,1
end_batch_fetch,148384.627648666,1
batch_nbr_nodes_total,148384.627656583,312
batch_nbr_edges_total,148384.627659541,506
batch_nbr_seed_nodes,148384.627663208,30
start_batch_processing,148384.627665291,1
batch_train_loss,148384.628464583,1.8853824138641357
end_batch_processing,148384.629114833,1
epoch_end,148384.629129666,1
start_validation_accuracy,148384.629131333,1
validation_accuracy,148384.959152916,0.19400000573349657
validation_loss,148384.959156833,1.9159514904022217
end_validation_accuracy,148384.95915875,1
start_saving_weights,148384.959160541,1
end_saving_weights,148384.9591625,1
epoch_start,148384.9591655,1
start_batch_fetch,148384.959201791,1
end_batch_fetch,148384.996248791,1
batch_nbr_nodes_total,148384.996263541,421
batch_nbr_edges_total,148384.996266666,667
batch_nbr_seed_nodes,148384.996271041,30
start_batch_processing,148384.996272875,1
batch_train_loss,148384.997228958,1.8054317235946655
end_batch_processing,148384.997962541,1
start_batch_fetch,148384.99796675,1
end_batch_fetch,148385.030441583,1
batch_nbr_nodes_total,148385.030451083,407
batch_nbr_edges_total,148385.030457,637
batch_nbr_seed_nodes,148385.030461916,30
start_batch_processing,148385.03046325,1
batch_train_loss,148385.031415708,1.8380789756774902
end_batch_processing,148385.032166041,1
start_batch_fetch,148385.032170291,1
end_batch_fetch,148385.059667083,1
batch_nbr_nodes_total,148385.05968325,297
batch_nbr_edges_total,148385.0596875,468
batch_nbr_seed_nodes,148385.059692333,30
start_batch_processing,148385.05969375,1
batch_train_loss,148385.060748875,1.9144234657287598
end_batch_processing,148385.061488916,1
start_batch_fetch,148385.061493041,1
cpu_utilization_percentage,148385.082630125,55.9
ram_usage_mb,148385.082779083,571.140625
end_batch_fetch,148385.100365833,1
batch_nbr_nodes_total,148385.100373458,317
batch_nbr_edges_total,148385.100376375,506
batch_nbr_seed_nodes,148385.100380458,30
start_batch_processing,148385.100381833,1
batch_train_loss,148385.10111125,1.8569175004959106
end_batch_processing,148385.101910375,1
epoch_end,148385.101926666,1
start_validation_accuracy,148385.101928375,1
validation_accuracy,148385.453384333,0.18800000573859596
validation_loss,148385.453389041,1.9032466411590576
end_validation_accuracy,148385.453391166,1
start_saving_weights,148385.453393583,1
end_saving_weights,148385.453396208,1
epoch_start,148385.453399416,1
start_batch_fetch,148385.453450333,1
end_batch_fetch,148385.485280208,1
batch_nbr_nodes_total,148385.485292416,404
batch_nbr_edges_total,148385.485295833,659
batch_nbr_seed_nodes,148385.485299708,30
start_batch_processing,148385.485301083,1
