         133984122 function calls (133917521 primitive calls) in 96.674 seconds

   Ordered by: cumulative time
   List reduced from 706 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1420    0.054    0.000    0.693    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_5fzqy7_f.py:116(propagate)
   990343    0.681    0.000    0.681    0.000 {built-in method numpy.frombuffer}
  3967052    0.652    0.000    0.652    0.000 {method 'index' of 'tuple' objects}
     1420    0.192    0.000    0.645    0.000 gcn_conv.py:45(gcn_norm)
   994605    0.355    0.000    0.605    0.000 __init__.py:284(read_u8)
   231/26    0.004    0.000    0.601    0.023 threading.py:637(wait)
      710    0.017    0.000    0.589    0.001 optimizer.py:60(_use_grad)
4030117/4030114    0.588    0.000    0.588    0.000 {built-in method builtins.len}
  1010947    0.391    0.000    0.587    0.000 __init__.py:1517(debug)
  1982106    0.433    0.000    0.576    0.000 result.py:244(<genexpr>)
      710    0.012    0.000    0.561    0.001 adam.py:212(step)
  3988680    0.534    0.000    0.534    0.000 _bolt_socket.py:371(_socket)
   231/26    0.181    0.001    0.514    0.020 threading.py:323(wait)
   994605    0.328    0.000    0.509    0.000 __init__.py:278(reset)
      710    0.005    0.000    0.497    0.001 optimizer.py:130(maybe_fallback)
      710    0.011    0.000    0.484    0.001 adam.py:865(adam)
  1992762    0.482    0.000    0.482    0.000 {method '__exit__' of 'memoryview' objects}
10961/10805    0.097    0.000    0.465    0.000 {built-in method _io.open}
   994605    0.457    0.000    0.457    0.000 __init__.py:492(read)
      710    0.002    0.000    0.436    0.001 Measurer.py:196(log_edge_visits)
      710    0.161    0.000    0.426    0.001 adam.py:344(_single_tensor_adam)
  2073611    0.373    0.000    0.407    0.000 {built-in method builtins.getattr}
     3552    0.010    0.000    0.392    0.000 _bolt.py:802(_append)
      252    0.001    0.000    0.375    0.001 _pslinux.py:1827(cpu_times)
     3552    0.017    0.000    0.367    0.000 _common.py:144(append_message)
     1421    0.014    0.000    0.367    0.000 _bolt6.py:276(run)
