Event,Time,Value
program_start,208066.68042875,1
nbr_training_datapoints,208066.686320375,140
cpu_utilization_percentage,208066.686814583,0.0
ram_usage_mb,208066.686818,547.15625
epoch_start,208066.686828208,1
start_batch_fetch,208066.686875041,1
topo_fetch_ms,208066.706521083,19.516750006005168
topo_etl_ms,208066.706666041,0.13958400813862681
cache_hit,208066.706917708,0
cache_miss,208066.706919916,323
remote_feature_fetch,208066.706921416,1
remote_feature_recieved,208066.715060708,1
feat_fetch_ms,208066.715067291,8.094708988210186
feat_x_etl_ms,208066.71619375,1.1230410018470138
cache_hit,208066.716595791,0
cache_miss,208066.716598125,323
remote_feature_fetch,208066.71659975,1
remote_feature_recieved,208066.724547291,1
feat_fetch_ms,208066.72455025,7.90391699410975
feat_y_etl_ms,208066.725270958,0.7180410029832274
end_batch_fetch,208066.725479708,1
batch_nbr_nodes_total,208066.725485916,323
batch_nbr_edges_total,208066.725489625,490
batch_nbr_seed_nodes,208066.725494,30
start_batch_processing,208066.725495458,1
batch_train_loss,208066.726388416,1.9529788494110107
end_batch_processing,208066.727117,1
start_batch_fetch,208066.727119166,1
topo_fetch_ms,208066.733747875,6.558958993991837
topo_etl_ms,208066.733887125,0.13587501598522067
cache_hit,208066.734102833,0
cache_miss,208066.734104916,369
remote_feature_fetch,208066.734106541,1
remote_feature_recieved,208066.743227,1
feat_fetch_ms,208066.743229458,9.08204200095497
feat_x_etl_ms,208066.744498583,1.2662079825531691
cache_hit,208066.744997291,0
cache_miss,208066.74499925,369
remote_feature_fetch,208066.745000666,1
remote_feature_recieved,208066.75367575,1
feat_fetch_ms,208066.753679,8.63570801448077
feat_y_etl_ms,208066.754513375,0.8312089776154608
end_batch_fetch,208066.754702458,1
batch_nbr_nodes_total,208066.754708041,369
batch_nbr_edges_total,208066.754711041,603
batch_nbr_seed_nodes,208066.75471525,30
start_batch_processing,208066.754716708,1
batch_train_loss,208066.75549925,1.9428809881210327
end_batch_processing,208066.756132916,1
start_batch_fetch,208066.75613525,1
topo_fetch_ms,208066.766940083,10.73012501001358
topo_etl_ms,208066.767078833,0.13525001122616231
cache_hit,208066.76729125,0
cache_miss,208066.767293333,375
remote_feature_fetch,208066.767294666,1
remote_feature_recieved,208066.776508666,1
feat_fetch_ms,208066.776511208,9.177583997370675
feat_x_etl_ms,208066.777821833,1.3075419992674142
cache_hit,208066.778388375,0
cache_miss,208066.778390416,375
remote_feature_fetch,208066.778391875,1
remote_feature_recieved,208066.787229125,1
feat_fetch_ms,208066.787232291,8.797291986411437
feat_y_etl_ms,208066.788071208,0.8359999919775873
end_batch_fetch,208066.788274416,1
batch_nbr_nodes_total,208066.788280125,375
batch_nbr_edges_total,208066.788283208,622
batch_nbr_seed_nodes,208066.7882875,30
start_batch_processing,208066.788289,1
batch_train_loss,208066.789091916,1.9464720487594604
end_batch_processing,208066.789719208,1
start_batch_fetch,208066.789721458,1
topo_fetch_ms,208066.796220333,6.42987500759773
topo_etl_ms,208066.796355291,0.13145801494829357
cache_hit,208066.796572291,0
cache_miss,208066.796574625,360
remote_feature_fetch,208066.796576583,1
remote_feature_recieved,208066.805249291,1
feat_fetch_ms,208066.805251625,8.635042002424598
feat_x_etl_ms,208066.806493833,1.2395829835440964
cache_hit,208066.806897416,0
cache_miss,208066.806899416,360
remote_feature_fetch,208066.806900791,1
remote_feature_recieved,208066.815173708,1
feat_fetch_ms,208066.815175583,8.234500011894852
feat_y_etl_ms,208066.815970375,0.7924579840619117
end_batch_fetch,208066.816142208,1
batch_nbr_nodes_total,208066.816147291,360
batch_nbr_edges_total,208066.816150416,584
batch_nbr_seed_nodes,208066.816154708,30
start_batch_processing,208066.816156166,1
batch_train_loss,208066.816849166,1.9378602504730225
end_batch_processing,208066.817455333,1
epoch_end,208066.8174645,1
start_validation_accuracy,208066.817466,1
topo_fetch_ms,208066.885953791,56.351292005274445
topo_etl_ms,208066.886541666,0.5819579819217324
cache_hit,208066.887102375,0
cache_miss,208066.887105083,1502
remote_feature_fetch,208066.887106583,1
remote_feature_recieved,208066.923168833,1
feat_fetch_ms,208066.9231725,36.01724997861311
feat_x_etl_ms,208066.92822525,5.049333005445078
cache_hit,208066.929848541,0
cache_miss,208066.929851083,1502
remote_feature_fetch,208066.929852666,1
remote_feature_recieved,208066.961589833,1
feat_fetch_ms,208066.961593541,31.69020899804309
feat_y_etl_ms,208066.964691,3.093999985139817
topo_fetch_ms,208067.027498333,60.46529099694453
topo_etl_ms,208067.028131541,0.6270839949138463
cache_hit,208067.028844833,0
cache_miss,208067.028847916,1542
remote_feature_fetch,208067.028849666,1
remote_feature_recieved,208067.067847583,1
feat_fetch_ms,208067.067852041,38.946583023061976
feat_x_etl_ms,208067.073026041,5.169999989448115
cache_hit,208067.074685541,0
cache_miss,208067.074688291,1542
remote_feature_fetch,208067.074689791,1
remote_feature_recieved,208067.107047333,1
feat_fetch_ms,208067.107050125,32.31016601785086
feat_y_etl_ms,208067.110210125,3.157582978019491
validation_accuracy,208067.112564541,0.1380000043790177
validation_loss,208067.112567416,1.947232723236084
end_validation_accuracy,208067.112569166,1
start_saving_weights,208067.112570708,1
end_saving_weights,208067.112572666,1
epoch_start,208067.112576958,1
start_batch_fetch,208067.112609916,1
topo_fetch_ms,208067.120062,7.36429201788269
topo_etl_ms,208067.120194916,0.12895799591206014
cache_hit,208067.120425625,0
cache_miss,208067.120428041,325
remote_feature_fetch,208067.120429666,1
remote_feature_recieved,208067.128871666,1
feat_fetch_ms,208067.128875375,8.399750018725172
feat_x_etl_ms,208067.130052041,1.1732499988283962
cache_hit,208067.130420916,0
cache_miss,208067.13042325,325
remote_feature_fetch,208067.130424541,1
remote_feature_recieved,208067.138115083,1
feat_fetch_ms,208067.138117666,7.646416983334348
feat_y_etl_ms,208067.138817541,0.6971670081838965
end_batch_fetch,208067.139009541,1
batch_nbr_nodes_total,208067.139014791,325
batch_nbr_edges_total,208067.139017625,496
batch_nbr_seed_nodes,208067.139022041,30
start_batch_processing,208067.139023791,1
batch_train_loss,208067.139808708,1.9350759983062744
end_batch_processing,208067.140454375,1
start_batch_fetch,208067.140456916,1
topo_fetch_ms,208067.148317916,7.788666000124067
topo_etl_ms,208067.148452416,0.1310829829890281
cache_hit,208067.148652041,0
cache_miss,208067.148654041,363
remote_feature_fetch,208067.148655375,1
remote_feature_recieved,208067.157492541,1
feat_fetch_ms,208067.157494875,8.80354200489819
feat_x_etl_ms,208067.158702958,1.2057079875376076
cache_hit,208067.159135041,0
cache_miss,208067.159137083,363
remote_feature_fetch,208067.159138416,1
remote_feature_recieved,208067.167219583,1
feat_fetch_ms,208067.167221375,8.043083013035357
feat_y_etl_ms,208067.167996916,0.7733330130577087
end_batch_fetch,208067.16817825,1
batch_nbr_nodes_total,208067.168182916,363
batch_nbr_edges_total,208067.168185708,596
batch_nbr_seed_nodes,208067.168189875,30
start_batch_processing,208067.168191333,1
batch_train_loss,208067.168909958,1.9192644357681274
end_batch_processing,208067.169522541,1
start_batch_fetch,208067.16952525,1
topo_fetch_ms,208067.177961041,8.366666996153072
topo_etl_ms,208067.178106916,0.14212500536814332
cache_hit,208067.178319083,0
cache_miss,208067.178321083,376
remote_feature_fetch,208067.178322375,1
remote_feature_recieved,208067.187023291,1
feat_fetch_ms,208067.187028791,8.663957996759564
feat_x_etl_ms,208067.188290916,1.2595000152941793
cache_hit,208067.188702333,0
cache_miss,208067.188704291,376
remote_feature_fetch,208067.188705791,1
remote_feature_recieved,208067.197062791,1
feat_fetch_ms,208067.197064541,8.319875021697953
feat_y_etl_ms,208067.197872041,0.8051249897107482
end_batch_fetch,208067.198053166,1
batch_nbr_nodes_total,208067.198057916,376
batch_nbr_edges_total,208067.198060791,631
batch_nbr_seed_nodes,208067.198064541,30
start_batch_processing,208067.19806575,1
batch_train_loss,208067.19882825,1.9273972511291504
end_batch_processing,208067.199507041,1
start_batch_fetch,208067.199509416,1
topo_fetch_ms,208067.207549833,7.973667001351714
topo_etl_ms,208067.207686166,0.13287502224557102
cache_hit,208067.207910958,0
cache_miss,208067.207913333,357
remote_feature_fetch,208067.207915166,1
remote_feature_recieved,208067.216604416,1
feat_fetch_ms,208067.216606791,8.643500012112781
