         11712344 function calls (11680856 primitive calls) in 33.753 seconds

   Ordered by: cumulative time
   List reduced from 678 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000   34.024   11.341 threading.py:1117(join)
        3    0.000    0.000   33.987   11.329 threading.py:1155(_wait_for_tstate_lock)
   812/67    0.112    0.000   33.750    0.504 {method 'acquire' of '_thread.lock' objects}
      3/1    0.000    0.000   33.723   33.723 threading.py:1018(_bootstrap)
      3/1    0.000    0.000   33.723   33.723 threading.py:1058(_bootstrap_inner)
      3/1    0.000    0.000   33.723   33.723 threading.py:1001(run)
        1    0.000    0.000   33.723   33.723 CPU_utilization_logger.py:88(monitor)
        1    0.009    0.009   33.723   33.723 Training.py:354(_start_training)
      630    0.013    0.000   24.842    0.039 dataloader.py:728(__next__)
      630    0.004    0.000   24.686    0.039 dataloader.py:787(_next_data)
      540    0.010    0.000   24.620    0.046 fetch.py:47(fetch)
      540    0.013    0.000   24.604    0.046 node_loader.py:143(collate_fn)
       90    0.150    0.002   22.812    0.253 Training.py:166(_evaluate_split)
       90    0.204    0.002   22.662    0.252 evaluate.py:36(evaluate)
    51930    0.041    0.000   21.896    0.000 _common.py:191(inner)
      540    0.013    0.000   21.199    0.039 node_loader.py:154(filter_fn)
      540    0.012    0.000   21.016    0.039 utils.py:209(filter_custom_store)
    48420    0.071    0.000   20.957    0.000 _bolt.py:849(fetch_message)
      540    0.019    0.000   20.874    0.039 feature_store.py:344(multi_get_tensor)
      540    1.427    0.003   20.772    0.038 Neo4jFS.py:136(_multi_get_tensor)
    48420    0.087    0.000   20.147    0.000 _common.py:76(pop)
    47250    0.070    0.000   19.840    0.000 result.py:392(__iter__)
      540    0.999    0.002   19.019    0.035 Neo4jPreAggFeatureStore.py:112(_get_both_from_db)
    48420    0.101    0.000   18.475    0.000 _common.py:47(_buffer_one_chunk)
   127623    0.192    0.000   18.352    0.000 _common.py:334(receive_into_buffer)
   127835    0.093    0.000   18.084    0.000 _bolt_socket.py:460(recv_into)
      540    0.330    0.001   17.911    0.033 Neo4jPreAggFeatureStore.py:215(_fetch_sampled_gcnnorm_bundle)
   127835    0.117    0.000   17.849    0.000 _bolt_socket.py:389(_wait_for_read)
   129005    0.108    0.000   17.777    0.000 _bolt_socket.py:409(_wait_for_io)
   127835   17.483    0.000   17.483    0.000 {method 'recv_into' of '_socket.socket' objects}
       90    0.132    0.001   10.771    0.120 Training.py:262(_run_epoch)
8194/3874    0.008    0.000    7.760    0.002 {built-in method builtins.next}
      540    0.034    0.000    3.388    0.006 Neo4jJavaNeighborSampler.py:53(sample_from_nodes)
      540    0.019    0.000    2.907    0.005 Neo4jAbstractGS.py:113(sample_from_nodes)
     1170    0.019    0.000    2.781    0.002 session.py:254(run)
      360    0.039    0.000    2.725    0.008 Training.py:250(_run_batch)
     1170    0.013    0.000    2.594    0.002 result.py:180(_run)
       90    0.030    0.000    2.465    0.027 Neo4jAbstractGS.py:88(get_split)
6480/1080    0.030    0.000    1.958    0.002 module.py:1747(_wrapped_call_impl)
6480/1080    0.066    0.000    1.948    0.002 module.py:1755(_call_impl)
      180    0.837    0.005    1.947    0.011 evaluate.py:10(_get_model_kwargs)
