Event,Time,Value
program_start,148668.105745041,1
sampling_backend,148668.107223583,pyg-lib
nbr_training_datapoints,148668.107577333,140
epoch_start,148669.636528791,1
cpu_utilization_percentage,148669.651819625,100.4
ram_usage_mb,148669.651828333,594.484375
start_batch_fetch,148669.6519035,1
end_batch_fetch,148669.652821166,1
batch_nbr_nodes_total,148669.652831583,301
batch_nbr_edges_total,148669.652836958,469
batch_nbr_seed_nodes,148669.652843375,30
start_batch_processing,148669.652845541,1
batch_train_loss,148669.654068583,1.9718341827392578
end_batch_processing,148669.655117291,1
start_batch_fetch,148669.6551225,1
end_batch_fetch,148669.655604791,1
batch_nbr_nodes_total,148669.655611333,386
batch_nbr_edges_total,148669.655615166,607
batch_nbr_seed_nodes,148669.65562025,30
start_batch_processing,148669.655622375,1
batch_train_loss,148669.656517666,1.9457775354385376
end_batch_processing,148669.657435,1
start_batch_fetch,148669.657440791,1
end_batch_fetch,148669.657926458,1
batch_nbr_nodes_total,148669.657935708,351
batch_nbr_edges_total,148669.657939958,583
batch_nbr_seed_nodes,148669.657945416,30
start_batch_processing,148669.657947166,1
batch_train_loss,148669.658876875,1.9245442152023315
end_batch_processing,148669.659692166,1
start_batch_fetch,148669.659702125,1
end_batch_fetch,148669.660146541,1
batch_nbr_nodes_total,148669.660153083,367
batch_nbr_edges_total,148669.660156708,631
batch_nbr_seed_nodes,148669.660161541,30
start_batch_processing,148669.66016325,1
batch_train_loss,148669.661007083,1.9440006017684937
end_batch_processing,148669.661702291,1
epoch_end,148669.661714333,1
start_validation_accuracy,148669.661716333,1
validation_accuracy,148669.668561041,0.15800000511140364
validation_loss,148669.66856625,1.9441852569580078
end_validation_accuracy,148669.668568833,1
start_saving_weights,148669.668570958,1
end_saving_weights,148669.668573416,1
epoch_start,148669.66857725,1
start_batch_fetch,148669.668614916,1
end_batch_fetch,148669.668982958,1
batch_nbr_nodes_total,148669.668988958,287
batch_nbr_edges_total,148669.668992333,469
batch_nbr_seed_nodes,148669.668997166,30
start_batch_processing,148669.668998875,1
batch_train_loss,148669.669685458,1.942711591720581
end_batch_processing,148669.670328583,1
start_batch_fetch,148669.670331375,1
end_batch_fetch,148669.670725291,1
batch_nbr_nodes_total,148669.67073,395
batch_nbr_edges_total,148669.670733583,607
batch_nbr_seed_nodes,148669.670737916,30
start_batch_processing,148669.670739416,1
batch_train_loss,148669.671459791,1.9210165739059448
end_batch_processing,148669.672321958,1
start_batch_fetch,148669.672324791,1
end_batch_fetch,148669.672770041,1
batch_nbr_nodes_total,148669.672777291,341
batch_nbr_edges_total,148669.672781208,568
batch_nbr_seed_nodes,148669.672785791,30
start_batch_processing,148669.672787458,1
batch_train_loss,148669.673563125,1.9012202024459839
end_batch_processing,148669.6743205,1
start_batch_fetch,148669.674328916,1
end_batch_fetch,148669.674792166,1
batch_nbr_nodes_total,148669.674799458,380
batch_nbr_edges_total,148669.674803375,629
batch_nbr_seed_nodes,148669.674808083,30
start_batch_processing,148669.674809875,1
batch_train_loss,148669.675668583,1.9319840669631958
end_batch_processing,148669.67634,1
epoch_end,148669.676350208,1
start_validation_accuracy,148669.676352083,1
validation_accuracy,148669.682564958,0.18400000583869022
validation_loss,148669.682569666,1.9353934526443481
end_validation_accuracy,148669.682571916,1
start_saving_weights,148669.682574125,1
end_saving_weights,148669.682576416,1
epoch_start,148669.682580541,1
start_batch_fetch,148669.682620291,1
end_batch_fetch,148669.68313125,1
batch_nbr_nodes_total,148669.683144291,294
batch_nbr_edges_total,148669.683147833,469
batch_nbr_seed_nodes,148669.683152583,30
start_batch_processing,148669.683154166,1
batch_train_loss,148669.684151708,1.9190913438796997
end_batch_processing,148669.684720458,1
start_batch_fetch,148669.684723166,1
end_batch_fetch,148669.685056791,1
batch_nbr_nodes_total,148669.685062041,385
batch_nbr_edges_total,148669.68506525,607
batch_nbr_seed_nodes,148669.685069791,30
start_batch_processing,148669.685071416,1
batch_train_loss,148669.685744583,1.9008883237838745
end_batch_processing,148669.686247666,1
start_batch_fetch,148669.6862505,1
end_batch_fetch,148669.686568416,1
batch_nbr_nodes_total,148669.686574208,349
batch_nbr_edges_total,148669.686577541,575
batch_nbr_seed_nodes,148669.686581916,30
start_batch_processing,148669.686583458,1
batch_train_loss,148669.687246,1.8712329864501953
end_batch_processing,148669.687764625,1
start_batch_fetch,148669.687766958,1
end_batch_fetch,148669.688095041,1
batch_nbr_nodes_total,148669.688101541,377
batch_nbr_edges_total,148669.688105083,625
batch_nbr_seed_nodes,148669.688109333,30
start_batch_processing,148669.688110916,1
batch_train_loss,148669.688807333,1.9142295122146606
end_batch_processing,148669.689351166,1
epoch_end,148669.689359625,1
start_validation_accuracy,148669.689361375,1
validation_accuracy,148669.695206166,0.20000000630856538
validation_loss,148669.695211166,1.92609441280365
end_validation_accuracy,148669.695213208,1
start_saving_weights,148669.695215375,1
end_saving_weights,148669.6952175,1
epoch_start,148669.695221041,1
start_batch_fetch,148669.695257916,1
end_batch_fetch,148669.695697041,1
batch_nbr_nodes_total,148669.695713625,295
batch_nbr_edges_total,148669.695716916,469
batch_nbr_seed_nodes,148669.695721291,30
start_batch_processing,148669.695722833,1
batch_train_loss,148669.696547875,1.898476004600525
end_batch_processing,148669.697095958,1
start_batch_fetch,148669.697098333,1
end_batch_fetch,148669.69739625,1
batch_nbr_nodes_total,148669.697401333,386
batch_nbr_edges_total,148669.697404291,610
batch_nbr_seed_nodes,148669.697407916,30
start_batch_processing,148669.697409458,1
batch_train_loss,148669.697975458,1.8816094398498535
end_batch_processing,148669.698470791,1
start_batch_fetch,148669.698473,1
end_batch_fetch,148669.699009625,1
batch_nbr_nodes_total,148669.699024291,355
batch_nbr_edges_total,148669.699027791,573
batch_nbr_seed_nodes,148669.699036333,30
start_batch_processing,148669.699037916,1
batch_train_loss,148669.700045416,1.8392680883407593
end_batch_processing,148669.700757541,1
start_batch_fetch,148669.700759791,1
end_batch_fetch,148669.701174958,1
batch_nbr_nodes_total,148669.701182666,378
batch_nbr_edges_total,148669.701185666,627
batch_nbr_seed_nodes,148669.701189375,30
start_batch_processing,148669.701190625,1
batch_train_loss,148669.701848166,1.904656171798706
end_batch_processing,148669.702474583,1
epoch_end,148669.702489291,1
start_validation_accuracy,148669.702490708,1
validation_accuracy,148669.707046541,0.23600000729326343
validation_loss,148669.707050791,1.9117944240570068
end_validation_accuracy,148669.7070525,1
start_saving_weights,148669.707054083,1
end_saving_weights,148669.707055791,1
epoch_start,148669.707058666,1
start_batch_fetch,148669.70708675,1
end_batch_fetch,148669.707516916,1
batch_nbr_nodes_total,148669.707522208,297
batch_nbr_edges_total,148669.707528833,469
batch_nbr_seed_nodes,148669.707532375,30
start_batch_processing,148669.707533458,1
batch_train_loss,148669.708175,1.8732860088348389
end_batch_processing,148669.708710625,1
start_batch_fetch,148669.708712833,1
end_batch_fetch,148669.709151416,1
batch_nbr_nodes_total,148669.709157625,394
batch_nbr_edges_total,148669.7091605,609
batch_nbr_seed_nodes,148669.709167791,30
start_batch_processing,148669.709169,1
batch_train_loss,148669.710087708,1.8545743227005005
