         225277324 function calls (225136141 primitive calls) in 833.702 seconds

   Ordered by: cumulative time
   List reduced from 701 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  681/173    5.757    0.008  844.706    4.883 threading.py:637(wait)
 2732/691    5.533    0.002  842.871    1.220 {method 'acquire' of '_thread.lock' objects}
        2    0.000    0.000  834.503  417.252 threading.py:1117(join)
        2    0.000    0.000  834.454  417.227 threading.py:1155(_wait_for_tstate_lock)
      2/1    0.000    0.000  833.687  833.687 threading.py:1018(_bootstrap)
      2/1    0.000    0.000  833.687  833.687 threading.py:1058(_bootstrap_inner)
      2/1    0.000    0.000  833.687  833.687 threading.py:1001(run)
      166    0.003    0.000  740.851    4.463 CPU_utilization_logger.py:39(_sample_process_cpu)
37685/3893    0.049    0.000  723.667    0.186 {built-in method builtins.next}
     3074    0.067    0.000  723.403    0.235 dataloader.py:728(__next__)
     3074    0.039    0.000  723.088    0.235 dataloader.py:787(_next_data)
     3073    0.087    0.000  721.479    0.235 fetch.py:47(fetch)
     3073    0.371    0.000  720.447    0.234 node_loader.py:143(collate_fn)
    36882    0.085    0.000  596.190    0.016 _common.py:191(inner)
    18441    0.111    0.000  588.803    0.032 _bolt.py:849(fetch_message)
    18441    0.105    0.000  587.024    0.032 _common.py:76(pop)
    12294    0.056    0.000  574.755    0.047 result.py:392(__iter__)
   264216    0.486    0.000  549.457    0.002 _common.py:334(receive_into_buffer)
    18441    0.221    0.000  549.330    0.030 _common.py:47(_buffer_one_chunk)
   264321    0.210    0.000  548.144    0.002 _bolt_socket.py:460(recv_into)
   264321    0.318    0.000  542.190    0.002 _bolt_socket.py:389(_wait_for_read)
   270468    0.262    0.000  542.171    0.002 _bolt_socket.py:409(_wait_for_io)
   264321  541.216    0.002  541.216    0.002 {method 'recv_into' of '_socket.socket' objects}
     3073    0.073    0.000  449.407    0.146 node_loader.py:154(filter_fn)
     3073    0.111    0.000  448.250    0.146 utils.py:209(filter_custom_store)
     3073    1.832    0.001  446.942    0.145 feature_store.py:344(multi_get_tensor)
     3073   55.391    0.018  444.121    0.145 Neo4jFS.py:136(_multi_get_tensor)
     3073    0.261    0.000  366.570    0.119 Neo4jFS.py:247(_get_both_from_db)
     3073    8.984    0.003  365.978    0.119 Neo4jFS.py:254(_get_both_from_db_java)
