         21230345 function calls (20919744 primitive calls) in 8.980 seconds

   Ordered by: cumulative time
   List reduced from 644 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   340608    0.043    0.000    0.043    0.000 __init__.py:507(pop_u16)
   339724    0.030    0.000    0.042    0.000 result.py:244(<genexpr>)
   172180    0.027    0.000    0.041    0.000 __init__.py:1517(debug)
   681784    0.040    0.000    0.040    0.000 _bolt_socket.py:371(_socket)
       96    0.011    0.000    0.040    0.000 adam.py:347(_single_tensor_adam)
   170304    0.040    0.000    0.040    0.000 {built-in method neo4j._rust.codec.packstream.v1.unpack}
      228    0.000    0.000    0.040    0.000 message_passing.py:577(aggregate)
      228    0.000    0.000    0.039    0.000 experimental.py:114(wrapper)
      228    0.000    0.000    0.038    0.000 base.py:101(__call__)
   170304    0.026    0.000    0.036    0.000 __init__.py:278(reset)
   170304    0.032    0.000    0.032    0.000 __init__.py:492(read)
   336388    0.032    0.000    0.032    0.000 {method 'index' of 'tuple' objects}
      228    0.000    0.000    0.031    0.000 basic.py:19(forward)
      228    0.000    0.000    0.031    0.000 base.py:173(reduce)
      228    0.008    0.000    0.028    0.000 gcn_conv.py:45(gcn_norm)
      342    0.028    0.000    0.028    0.000 {built-in method torch._C._nn.linear}
      228    0.001    0.000    0.027    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_73hs6zmg.py:34(collect)
   341050    0.026    0.000    0.026    0.000 {method '__exit__' of 'memoryview' objects}
      228    0.000    0.000    0.026    0.000 linear.py:121(forward)
   353035    0.024    0.000    0.025    0.000 {built-in method builtins.getattr}
  228/114    0.000    0.000    0.025    0.000 _jit_internal.py:609(fn)
   171030    0.017    0.000    0.024    0.000 inspect.py:378(isfunction)
      456    0.002    0.000    0.021    0.000 _scatter.py:14(scatter)
     1237    0.001    0.000    0.021    0.000 _psosx.py:474(create_time)
      825    0.000    0.000    0.021    0.000 __init__.py:313(__init__)
   343327    0.020    0.000    0.020    0.000 {built-in method builtins.callable}
      825    0.002    0.000    0.020    0.000 __init__.py:316(_init)
   170922    0.019    0.000    0.019    0.000 {built-in method __new__ of type object at 0x106432058}
      228    0.000    0.000    0.019    0.000 message_passing.py:263(_index_select)
      354    0.018    0.000    0.018    0.000 {built-in method torch.tensor}
      825    0.001    0.000    0.018    0.000 __init__.py:363(_get_ident)
      412    0.000    0.000    0.017    0.000 __init__.py:459(_raise_if_pid_reused)
   178218    0.017    0.000    0.017    0.000 {method 'get' of 'dict' objects}
