Event,Time,Value
program_start,85647.764966,1
nbr_training_datapoints,85647.765592875,140
epoch_start,85648.776892875,1
cpu_utilization_percentage,85648.78551075,99.8
ram_usage_mb,85648.785520791,455.265625
start_batch_fetch,85648.785611916,1
end_batch_fetch,85648.787761041,1
batch_nbr_nodes_total,85648.78777125,294
batch_nbr_edges_total,85648.787775833,469
batch_nbr_seed_nodes,85648.787780958,30
start_batch_processing,85648.787782666,1
batch_train_loss,85648.790400083,2.0167009830474854
end_batch_processing,85648.810449458,1
start_batch_fetch,85648.810458041,1
end_batch_fetch,85648.81134925,1
batch_nbr_nodes_total,85648.811359625,400
batch_nbr_edges_total,85648.811363375,609
batch_nbr_seed_nodes,85648.811367333,30
start_batch_processing,85648.81136875,1
batch_train_loss,85648.812415458,1.9671438932418823
end_batch_processing,85648.813496375,1
start_batch_fetch,85648.813499791,1
end_batch_fetch,85648.813961875,1
batch_nbr_nodes_total,85648.813966416,358
batch_nbr_edges_total,85648.813969125,582
batch_nbr_seed_nodes,85648.813973041,30
start_batch_processing,85648.813974625,1
batch_train_loss,85648.8147855,1.9420362710952759
end_batch_processing,85648.815799875,1
start_batch_fetch,85648.815802416,1
end_batch_fetch,85648.816171333,1
batch_nbr_nodes_total,85648.816175708,379
batch_nbr_edges_total,85648.816178541,621
batch_nbr_seed_nodes,85648.816182166,30
start_batch_processing,85648.816183583,1
batch_train_loss,85648.816804333,1.9657435417175293
end_batch_processing,85648.817792583,1
start_batch_fetch,85648.817795625,1
end_batch_fetch,85648.818112416,1
batch_nbr_nodes_total,85648.818117791,202
batch_nbr_edges_total,85648.818121,340
batch_nbr_seed_nodes,85648.818124916,20
start_batch_processing,85648.818126541,1
batch_train_loss,85648.818751458,1.9271831512451172
end_batch_processing,85648.820011958,1
epoch_end,85648.820025916,1
start_validation_accuracy,85648.820027333,1
validation_accuracy,85648.827482958,0.16200000522887242
validation_loss,85648.827487791,1.961735486984253
end_validation_accuracy,85648.82749,1
start_saving_weights,85648.827496958,1
end_saving_weights,85648.827500166,1
epoch_start,85648.827505583,1
start_batch_fetch,85648.827555291,1
end_batch_fetch,85648.827912958,1
batch_nbr_nodes_total,85648.827918125,292
batch_nbr_edges_total,85648.827920916,469
batch_nbr_seed_nodes,85648.827924291,30
start_batch_processing,85648.827925583,1
batch_train_loss,85648.828628583,1.9727805852890015
end_batch_processing,85648.829710125,1
start_batch_fetch,85648.829714208,1
end_batch_fetch,85648.830165666,1
batch_nbr_nodes_total,85648.830171458,399
batch_nbr_edges_total,85648.830177416,610
batch_nbr_seed_nodes,85648.830181291,30
start_batch_processing,85648.830183,1
batch_train_loss,85648.831134833,1.9443882703781128
end_batch_processing,85648.832261958,1
start_batch_fetch,85648.832267083,1
end_batch_fetch,85648.83269675,1
batch_nbr_nodes_total,85648.832702666,348
batch_nbr_edges_total,85648.832706,576
batch_nbr_seed_nodes,85648.832709583,30
start_batch_processing,85648.832711083,1
batch_train_loss,85648.83347225,1.923754334449768
end_batch_processing,85648.834699166,1
start_batch_fetch,85648.834701916,1
end_batch_fetch,85648.835109208,1
batch_nbr_nodes_total,85648.835113958,380
batch_nbr_edges_total,85648.835116625,622
batch_nbr_seed_nodes,85648.835122333,30
start_batch_processing,85648.8351235,1
batch_train_loss,85648.835965833,1.9409996271133423
end_batch_processing,85648.837011916,1
start_batch_fetch,85648.837014791,1
end_batch_fetch,85648.837376916,1
batch_nbr_nodes_total,85648.837382166,197
batch_nbr_edges_total,85648.837385,340
batch_nbr_seed_nodes,85648.837388583,20
start_batch_processing,85648.837389833,1
batch_train_loss,85648.837991166,1.8983180522918701
end_batch_processing,85648.839134166,1
epoch_end,85648.839144791,1
start_validation_accuracy,85648.839147,1
validation_accuracy,85648.8463285,0.16200000522887242
validation_loss,85648.84633325,1.9536739587783813
end_validation_accuracy,85648.846335875,1
start_saving_weights,85648.846338166,1
end_saving_weights,85648.846343541,1
epoch_start,85648.846348916,1
start_batch_fetch,85648.846401541,1
end_batch_fetch,85648.846825541,1
batch_nbr_nodes_total,85648.846831083,297
batch_nbr_edges_total,85648.846834291,469
batch_nbr_seed_nodes,85648.846838833,30
start_batch_processing,85648.8468405,1
batch_train_loss,85648.847454541,1.9612948894500732
end_batch_processing,85648.848302083,1
start_batch_fetch,85648.84830425,1
end_batch_fetch,85648.848628916,1
batch_nbr_nodes_total,85648.848633416,390
batch_nbr_edges_total,85648.848636,610
batch_nbr_seed_nodes,85648.848639541,30
start_batch_processing,85648.848640916,1
batch_train_loss,85648.849283041,1.9309351444244385
end_batch_processing,85648.850380666,1
start_batch_fetch,85648.850384708,1
end_batch_fetch,85648.85085725,1
batch_nbr_nodes_total,85648.850863458,359
batch_nbr_edges_total,85648.850866625,585
batch_nbr_seed_nodes,85648.850874375,30
start_batch_processing,85648.85087575,1
batch_train_loss,85648.851797958,1.908626914024353
end_batch_processing,85648.852933375,1
start_batch_fetch,85648.8529415,1
end_batch_fetch,85648.85340475,1
batch_nbr_nodes_total,85648.853414333,370
batch_nbr_edges_total,85648.853417958,614
batch_nbr_seed_nodes,85648.853422041,30
start_batch_processing,85648.853424666,1
batch_train_loss,85648.854173958,1.9172710180282593
end_batch_processing,85648.855137375,1
start_batch_fetch,85648.8551395,1
end_batch_fetch,85648.855417541,1
batch_nbr_nodes_total,85648.855421916,195
batch_nbr_edges_total,85648.855424708,340
batch_nbr_seed_nodes,85648.855428625,20
start_batch_processing,85648.855429791,1
batch_train_loss,85648.855958791,1.8780577182769775
end_batch_processing,85648.856767583,1
epoch_end,85648.856775416,1
start_validation_accuracy,85648.856776916,1
validation_accuracy,85648.864813291,0.1860000060787272
validation_loss,85648.864817583,1.9347584247589111
end_validation_accuracy,85648.864819958,1
start_saving_weights,85648.864822333,1
end_saving_weights,85648.864824541,1
epoch_start,85648.8648295,1
start_batch_fetch,85648.864871541,1
end_batch_fetch,85648.865186083,1
batch_nbr_nodes_total,85648.865191416,294
batch_nbr_edges_total,85648.865194833,469
batch_nbr_seed_nodes,85648.86519875,30
start_batch_processing,85648.86520025,1
batch_train_loss,85648.865820583,1.9322863817214966
end_batch_processing,85648.866779083,1
start_batch_fetch,85648.866781958,1
end_batch_fetch,85648.867120041,1
batch_nbr_nodes_total,85648.867124625,389
batch_nbr_edges_total,85648.867127833,612
batch_nbr_seed_nodes,85648.867131666,30
start_batch_processing,85648.867133208,1
batch_train_loss,85648.867811791,1.8970502614974976
end_batch_processing,85648.868792083,1
start_batch_fetch,85648.868794708,1
end_batch_fetch,85648.869174583,1
batch_nbr_nodes_total,85648.869180458,357
batch_nbr_edges_total,85648.869183666,579
batch_nbr_seed_nodes,85648.86918775,30
start_batch_processing,85648.869189208,1
batch_train_loss,85648.870089083,1.875669002532959
end_batch_processing,85648.871350666,1
start_batch_fetch,85648.871355458,1
end_batch_fetch,85648.871876208,1
batch_nbr_nodes_total,85648.871882541,377
batch_nbr_edges_total,85648.871885625,616
batch_nbr_seed_nodes,85648.871889916,30
start_batch_processing,85648.871891333,1
batch_train_loss,85648.872708666,1.8710424900054932
end_batch_processing,85648.877948125,1
start_batch_fetch,85648.8779535,1
end_batch_fetch,85648.878461833,1
batch_nbr_nodes_total,85648.878470041,191
batch_nbr_edges_total,85648.878472875,340
batch_nbr_seed_nodes,85648.878476458,20
start_batch_processing,85648.878477916,1
batch_train_loss,85648.879358375,1.8505926132202148
end_batch_processing,85648.88051125,1
epoch_end,85648.880523166,1
start_validation_accuracy,85648.880524833,1
validation_accuracy,85648.888289166,0.24800000757314875
validation_loss,85648.888293458,1.8990967273712158
end_validation_accuracy,85648.888295375,1
