         93555 function calls (89845 primitive calls) in 2.036 seconds

   Ordered by: cumulative time
   List reduced from 480 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    2.036    2.036 threading.py:1117(join)
        2    1.790    0.895    1.790    0.895 {built-in method time.sleep}
        1    0.000    0.000    1.030    1.030 threading.py:1155(_wait_for_tstate_lock)
      8/6    0.000    0.000    1.030    0.172 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    1.030    1.030 threading.py:1018(_bootstrap)
        1    0.000    0.000    1.030    1.030 threading.py:1058(_bootstrap_inner)
        2    0.000    0.000    1.006    0.503 __init__.py:1025(cpu_percent)
        1    0.000    0.000    0.785    0.785 threading.py:1001(run)
        1    0.000    0.000    0.785    0.785 CPU_utilization_logger.py:15(monitor)
        1    0.000    0.000    0.244    0.244 Training.py:215(_start_training)
       20    0.000    0.000    0.129    0.006 Training.py:150(_run_epoch)
       20    0.002    0.000    0.115    0.006 evaluate.py:9(evaluate)
  540/120    0.001    0.000    0.098    0.001 module.py:1747(_wrapped_call_impl)
  540/120    0.001    0.000    0.098    0.001 module.py:1755(_call_impl)
       60    0.000    0.000    0.094    0.002 GCN.py:11(forward)
       20    0.001    0.000    0.090    0.004 Training.py:138(_run_batch)
      120    0.006    0.000    0.086    0.001 gcn_conv.py:227(forward)
       80    0.000    0.000    0.069    0.001 dataloader.py:728(__next__)
       80    0.000    0.000    0.042    0.001 dataloader.py:787(_next_data)
       60    0.001    0.000    0.041    0.001 fetch.py:47(fetch)
       60    0.000    0.000    0.040    0.001 node_loader.py:143(collate_fn)
       20    0.000    0.000    0.039    0.002 _tensor.py:592(backward)
       20    0.000    0.000    0.039    0.002 __init__.py:243(backward)
       20    0.000    0.000    0.038    0.002 graph.py:815(_engine_run_backward)
       20    0.038    0.002    0.038    0.002 {method 'run_backward' of 'torch._C._EngineBase' objects}
  120/100    0.000    0.000    0.038    0.000 {built-in method builtins.next}
      120    0.002    0.000    0.033    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_75ct4xr7.py:116(propagate)
      200    0.000    0.000    0.032    0.000 _ops.py:1147(__call__)
