Event,Time,Value
program_start,84029.683361416,1
nbr_training_datapoints,84029.707848625,140
epoch_start,84030.720901083,1
start_batch_fetch,84030.734046041,1
cpu_utilization_percentage,84030.737640833,101.1
ram_usage_mb,84030.737646708,424.09375
cache_hit,84031.234374125,0
cache_miss,84031.234379958,1068
remote_feature_fetch,84031.234381916,1
remote_feature_recieved,84031.266596208,1
cache_hit,84031.267703833,0
cache_miss,84031.267707125,1068
remote_feature_fetch,84031.267708666,1
remote_feature_recieved,84031.294053291,1
end_batch_fetch,84031.29432325,1
batch_nbr_nodes_total,84031.294336416,1068
batch_nbr_edges_total,84031.294340333,2921
batch_nbr_seed_nodes,84031.294345333,140
start_batch_processing,84031.294346916,1
batch_train_loss,84031.29738275,1.9520231485366821
end_batch_processing,84031.312715833,1
epoch_end,84031.312732291,1
start_validation_accuracy,84031.312733875,1
cache_hit,84031.433585541,0
cache_miss,84031.433591291,1398
remote_feature_fetch,84031.433593,1
remote_feature_recieved,84031.472417958,1
cache_hit,84031.473641541,0
cache_miss,84031.473643916,1398
remote_feature_fetch,84031.473645166,1
remote_feature_recieved,84031.506739333,1
cache_hit,84031.624439208,0
cache_miss,84031.624443416,1452
remote_feature_fetch,84031.624445041,1
remote_feature_recieved,84031.666506541,1
cache_hit,84031.667755541,0
cache_miss,84031.667758083,1452
remote_feature_fetch,84031.6677595,1
remote_feature_recieved,84031.704303958,1
validation_accuracy,84031.706674833,0.16000000513387752
validation_loss,84031.706679708,1.9356679916381836
end_validation_accuracy,84031.706682333,1
start_saving_weights,84031.706684791,1
end_saving_weights,84031.7066885,1
epoch_start,84031.706698208,1
start_batch_fetch,84031.706734833,1
cpu_utilization_percentage,84031.751777541,53.7
ram_usage_mb,84031.751781458,465.75
cache_hit,84031.803184708,0
cache_miss,84031.803187833,1081
remote_feature_fetch,84031.803189541,1
remote_feature_recieved,84031.836597791,1
cache_hit,84031.837241916,0
cache_miss,84031.837243958,1081
remote_feature_fetch,84031.837245416,1
remote_feature_recieved,84031.864833541,1
end_batch_fetch,84031.864979333,1
batch_nbr_nodes_total,84031.864984791,1081
batch_nbr_edges_total,84031.864987791,2923
batch_nbr_seed_nodes,84031.864992,140
start_batch_processing,84031.864993333,1
batch_train_loss,84031.866916333,1.8807340860366821
end_batch_processing,84031.868770541,1
epoch_end,84031.868801041,1
