Event,Time,Value
program_start,148672.133654,1
sampling_backend,148672.134990208,pyg-lib
nbr_training_datapoints,148672.135314416,140
epoch_start,148673.666863708,1
cpu_utilization_percentage,148673.68557,100.7
ram_usage_mb,148673.685578875,564.6875
start_batch_fetch,148673.685642708,1
end_batch_fetch,148673.686805958,1
batch_nbr_nodes_total,148673.68682225,292
batch_nbr_edges_total,148673.686829333,469
batch_nbr_seed_nodes,148673.686837,30
start_batch_processing,148673.686839083,1
batch_train_loss,148673.688541083,1.9753036499023438
end_batch_processing,148673.690252916,1
start_batch_fetch,148673.690257833,1
end_batch_fetch,148673.691118875,1
batch_nbr_nodes_total,148673.691134583,395
batch_nbr_edges_total,148673.691140166,608
batch_nbr_seed_nodes,148673.691148166,30
start_batch_processing,148673.691150625,1
batch_train_loss,148673.692443666,1.9450287818908691
end_batch_processing,148673.693508125,1
start_batch_fetch,148673.693512,1
end_batch_fetch,148673.694176291,1
batch_nbr_nodes_total,148673.694185333,345
batch_nbr_edges_total,148673.694190333,572
batch_nbr_seed_nodes,148673.694196166,30
start_batch_processing,148673.69419975,1
batch_train_loss,148673.6951025,1.92662513256073
end_batch_processing,148673.695957916,1
start_batch_fetch,148673.695961458,1
end_batch_fetch,148673.69651775,1
batch_nbr_nodes_total,148673.69652575,385
batch_nbr_edges_total,148673.696530083,626
batch_nbr_seed_nodes,148673.696536208,30
start_batch_processing,148673.69653825,1
batch_train_loss,148673.697466916,1.9472343921661377
end_batch_processing,148673.69823825,1
epoch_end,148673.698251166,1
start_validation_accuracy,148673.698253791,1
validation_accuracy,148673.70471925,0.14600000483151832
validation_loss,148673.704724375,1.9454929828643799
end_validation_accuracy,148673.704726958,1
start_saving_weights,148673.704729083,1
end_saving_weights,148673.704731666,1
epoch_start,148673.704735625,1
start_batch_fetch,148673.704772583,1
end_batch_fetch,148673.705312208,1
batch_nbr_nodes_total,148673.705319791,292
batch_nbr_edges_total,148673.705323833,469
batch_nbr_seed_nodes,148673.705334166,30
start_batch_processing,148673.705336041,1
batch_train_loss,148673.706225666,1.9406015872955322
end_batch_processing,148673.707211958,1
start_batch_fetch,148673.707220333,1
end_batch_fetch,148673.707664166,1
batch_nbr_nodes_total,148673.707672583,391
batch_nbr_edges_total,148673.707676208,607
batch_nbr_seed_nodes,148673.707681208,30
start_batch_processing,148673.707683041,1
batch_train_loss,148673.708508541,1.9212058782577515
end_batch_processing,148673.709339708,1
start_batch_fetch,148673.709342708,1
end_batch_fetch,148673.709692458,1
batch_nbr_nodes_total,148673.709698041,346
batch_nbr_edges_total,148673.709701333,573
batch_nbr_seed_nodes,148673.709705833,30
start_batch_processing,148673.7097075,1
batch_train_loss,148673.710344375,1.8967591524124146
end_batch_processing,148673.7109305,1
start_batch_fetch,148673.710932833,1
end_batch_fetch,148673.711280958,1
batch_nbr_nodes_total,148673.711286125,377
batch_nbr_edges_total,148673.711289791,623
batch_nbr_seed_nodes,148673.711294666,30
start_batch_processing,148673.711296375,1
batch_train_loss,148673.71197075,1.9330554008483887
end_batch_processing,148673.712620958,1
epoch_end,148673.712630541,1
start_validation_accuracy,148673.712632208,1
validation_accuracy,148673.717880583,0.1760000054587106
validation_loss,148673.717884333,1.936631202697754
end_validation_accuracy,148673.717886375,1
start_saving_weights,148673.717888333,1
end_saving_weights,148673.71789075,1
epoch_start,148673.717894541,1
start_batch_fetch,148673.717923333,1
end_batch_fetch,148673.718254708,1
batch_nbr_nodes_total,148673.7182605,290
batch_nbr_edges_total,148673.718263666,469
batch_nbr_seed_nodes,148673.718268,30
start_batch_processing,148673.718269666,1
batch_train_loss,148673.718869708,1.9147640466690063
end_batch_processing,148673.719456291,1
start_batch_fetch,148673.719459208,1
end_batch_fetch,148673.719787625,1
batch_nbr_nodes_total,148673.719792291,398
batch_nbr_edges_total,148673.719795583,609
batch_nbr_seed_nodes,148673.719800041,30
start_batch_processing,148673.719801583,1
batch_train_loss,148673.720405625,1.9034510850906372
end_batch_processing,148673.720902708,1
start_batch_fetch,148673.720905083,1
end_batch_fetch,148673.72121725,1
batch_nbr_nodes_total,148673.721221333,356
batch_nbr_edges_total,148673.721224208,584
batch_nbr_seed_nodes,148673.721228583,30
start_batch_processing,148673.72123,1
batch_train_loss,148673.721786541,1.8726319074630737
end_batch_processing,148673.722780791,1
start_batch_fetch,148673.722785541,1
end_batch_fetch,148673.723243083,1
batch_nbr_nodes_total,148673.723252666,373
batch_nbr_edges_total,148673.723255791,630
batch_nbr_seed_nodes,148673.72326,30
start_batch_processing,148673.723261375,1
batch_train_loss,148673.724010958,1.9164944887161255
end_batch_processing,148673.724582208,1
epoch_end,148673.724595208,1
start_validation_accuracy,148673.72459675,1
validation_accuracy,148673.729832041,0.1980000062860915
validation_loss,148673.729835375,1.9262464046478271
end_validation_accuracy,148673.729837375,1
start_saving_weights,148673.72983925,1
end_saving_weights,148673.729841041,1
epoch_start,148673.7298445,1
start_batch_fetch,148673.729870166,1
end_batch_fetch,148673.730140625,1
batch_nbr_nodes_total,148673.730145791,296
batch_nbr_edges_total,148673.730148541,469
batch_nbr_seed_nodes,148673.730152291,30
start_batch_processing,148673.730153666,1
batch_train_loss,148673.730635583,1.8980997800827026
end_batch_processing,148673.731174208,1
start_batch_fetch,148673.73117625,1
end_batch_fetch,148673.731446166,1
batch_nbr_nodes_total,148673.731449833,400
batch_nbr_edges_total,148673.731452541,608
batch_nbr_seed_nodes,148673.73145625,30
start_batch_processing,148673.731457666,1
batch_train_loss,148673.731983833,1.8811519145965576
end_batch_processing,148673.732450833,1
start_batch_fetch,148673.732453125,1
end_batch_fetch,148673.73271075,1
batch_nbr_nodes_total,148673.732714625,345
batch_nbr_edges_total,148673.732717291,582
batch_nbr_seed_nodes,148673.732721,30
start_batch_processing,148673.732722458,1
batch_train_loss,148673.733230958,1.836957573890686
end_batch_processing,148673.734153833,1
start_batch_fetch,148673.734155458,1
end_batch_fetch,148673.73457675,1
batch_nbr_nodes_total,148673.734583416,388
batch_nbr_edges_total,148673.734586416,633
batch_nbr_seed_nodes,148673.734589958,30
start_batch_processing,148673.734591291,1
batch_train_loss,148673.735526666,1.9026235342025757
end_batch_processing,148673.73619025,1
epoch_end,148673.7362,1
start_validation_accuracy,148673.736201125,1
validation_accuracy,148673.740740333,0.23000000708079973
validation_loss,148673.740744041,1.9138092994689941
end_validation_accuracy,148673.740746458,1
start_saving_weights,148673.740748375,1
end_saving_weights,148673.740750458,1
epoch_start,148673.740754333,1
start_batch_fetch,148673.740786666,1
end_batch_fetch,148673.741217291,1
batch_nbr_nodes_total,148673.741224416,291
batch_nbr_edges_total,148673.741231916,469
batch_nbr_seed_nodes,148673.741236166,30
start_batch_processing,148673.741237375,1
batch_train_loss,148673.742062625,1.8812700510025024
end_batch_processing,148673.742732958,1
start_batch_fetch,148673.742735916,1
end_batch_fetch,148673.743105291,1
batch_nbr_nodes_total,148673.743114166,399
batch_nbr_edges_total,148673.74311675,609
batch_nbr_seed_nodes,148673.743120041,30
start_batch_processing,148673.74312125,1
batch_train_loss,148673.74386575,1.8551890850067139
end_batch_processing,148673.744547708,1
start_batch_fetch,148673.744553958,1
end_batch_fetch,148673.744922416,1
batch_nbr_nodes_total,148673.744927,339
batch_nbr_edges_total,148673.744929625,569
batch_nbr_seed_nodes,148673.744933666,30
start_batch_processing,148673.74493525,1
batch_train_loss,148673.745466333,1.7975541353225708
end_batch_processing,148673.745960708,1
start_batch_fetch,148673.745962666,1
end_batch_fetch,148673.746217083,1
batch_nbr_nodes_total,148673.746220666,371
batch_nbr_edges_total,148673.746223166,632
batch_nbr_seed_nodes,148673.746326083,30
start_batch_processing,148673.746327625,1
batch_train_loss,148673.74685475,1.8803887367248535
end_batch_processing,148673.747339541,1
epoch_end,148673.747345333,1
start_validation_accuracy,148673.7473465,1
