Event,Time,Value
program_start,148651.893357208,1
sampling_backend,148651.894816083,pyg-lib
nbr_training_datapoints,148651.895148541,140
epoch_start,148653.424947916,1
start_batch_fetch,148653.444015708,1
cpu_utilization_percentage,148653.445165666,100.5
ram_usage_mb,148653.445171708,559.578125
end_batch_fetch,148653.44630375,1
batch_nbr_nodes_total,148653.44632025,293
batch_nbr_edges_total,148653.446326208,469
batch_nbr_seed_nodes,148653.446334208,30
start_batch_processing,148653.446336541,1
batch_train_loss,148653.44796525,1.9724979400634766
end_batch_processing,148653.450031083,1
start_batch_fetch,148653.450036416,1
end_batch_fetch,148653.451102541,1
batch_nbr_nodes_total,148653.451109833,390
batch_nbr_edges_total,148653.451114041,607
batch_nbr_seed_nodes,148653.45111975,30
start_batch_processing,148653.451122125,1
batch_train_loss,148653.452317541,1.9455506801605225
end_batch_processing,148653.453399083,1
start_batch_fetch,148653.453402791,1
end_batch_fetch,148653.453976458,1
batch_nbr_nodes_total,148653.453983291,351
batch_nbr_edges_total,148653.453987958,579
batch_nbr_seed_nodes,148653.453993708,30
start_batch_processing,148653.453995833,1
batch_train_loss,148653.454815375,1.9278919696807861
end_batch_processing,148653.455558916,1
start_batch_fetch,148653.455561833,1
end_batch_fetch,148653.455960125,1
batch_nbr_nodes_total,148653.45596625,376
batch_nbr_edges_total,148653.455970333,621
batch_nbr_seed_nodes,148653.45597625,30
start_batch_processing,148653.455978333,1
batch_train_loss,148653.456802666,1.9442057609558105
end_batch_processing,148653.457644875,1
epoch_end,148653.457655541,1
start_validation_accuracy,148653.457657958,1
validation_accuracy,148653.464819333,0.15800000503888262
validation_loss,148653.464824583,1.943703293800354
end_validation_accuracy,148653.464827041,1
start_saving_weights,148653.464829166,1
end_saving_weights,148653.464831833,1
epoch_start,148653.464835791,1
start_batch_fetch,148653.464871666,1
end_batch_fetch,148653.465425875,1
batch_nbr_nodes_total,148653.465439583,297
batch_nbr_edges_total,148653.465443708,469
batch_nbr_seed_nodes,148653.465448833,30
start_batch_processing,148653.465450791,1
batch_train_loss,148653.4663285,1.9414474964141846
end_batch_processing,148653.467315958,1
start_batch_fetch,148653.467323375,1
end_batch_fetch,148653.46788375,1
batch_nbr_nodes_total,148653.467896583,397
batch_nbr_edges_total,148653.46790075,609
batch_nbr_seed_nodes,148653.467906125,30
start_batch_processing,148653.467908291,1
batch_train_loss,148653.46900625,1.926180124282837
end_batch_processing,148653.469689416,1
start_batch_fetch,148653.469692625,1
end_batch_fetch,148653.47004375,1
