         104470209 function calls (104440962 primitive calls) in 42.183 seconds

   Ordered by: cumulative time
   List reduced from 623 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000   42.185   42.185 threading.py:1117(join)
        1    0.000    0.000   42.185   42.185 threading.py:1155(_wait_for_tstate_lock)
      8/6    0.000    0.000   42.185    7.031 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000   42.185   42.185 threading.py:1018(_bootstrap)
        1    0.000    0.000   42.185   42.185 threading.py:1058(_bootstrap_inner)
        1    0.002    0.002   41.686   41.686 Training.py:231(_start_training)
      700    0.004    0.000   39.559    0.057 dataloader.py:728(__next__)
      700    0.001    0.000   39.525    0.056 dataloader.py:787(_next_data)
      600    0.004    0.000   39.522    0.066 fetch.py:47(fetch)
      600    0.028    0.000   39.518    0.066 node_loader.py:143(collate_fn)
   948862    0.552    0.000   35.915    0.000 result.py:392(__iter__)
   957662    0.232    0.000   32.936    0.000 _common.py:191(inner)
   951162    0.502    0.000   32.447    0.000 _bolt.py:849(fetch_message)
      100    0.013    0.000   29.827    0.298 evaluate.py:9(evaluate)
   951162    0.624    0.000   26.678    0.000 _common.py:76(pop)
      600    0.004    0.000   24.125    0.040 node_loader.py:154(filter_fn)
      600    0.005    0.000   24.102    0.040 utils.py:209(filter_custom_store)
      600    0.002    0.000   24.065    0.040 feature_store.py:344(multi_get_tensor)
      600    0.039    0.000   24.024    0.040 feature_store.py:337(_multi_get_tensor)
     1200    0.316    0.000   23.985    0.020 Neo4jAbstractFS.py:36(_get_tensor)
   951162    0.597    0.000   23.746    0.000 _common.py:47(_buffer_one_chunk)
     1200    0.451    0.000   23.289    0.019 Neo4jAbstractFS.py:72(_get_value_from_db)
  1902324    1.182    0.000   22.875    0.000 _common.py:334(receive_into_buffer)
  1902324    0.574    0.000   21.390    0.000 _bolt_socket.py:460(recv_into)
  1902324    0.640    0.000   20.692    0.000 _bolt_socket.py:389(_wait_for_read)
  1904624    0.700    0.000   20.080    0.000 _bolt_socket.py:409(_wait_for_io)
