         32363187 function calls (31769059 primitive calls) in 15.666 seconds

   Ordered by: cumulative time
   List reduced from 643 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      450    0.097    0.000    0.104    0.000 shape_base.py:372(stack)
      990    0.001    0.000    0.102    0.000 _bolt.py:825(send_all)
      900    0.002    0.000    0.101    0.000 message_passing.py:577(aggregate)
1997146/1996876    0.101    0.000    0.101    0.000 {built-in method builtins.len}
      990    0.002    0.000    0.100    0.000 _bolt.py:821(_send_all)
      516    0.002    0.000    0.095    0.000 _psosx.py:319(pids)
      516    0.093    0.000    0.093    0.000 {built-in method psutil._psutil_osx.pids}
      360    0.002    0.000    0.092    0.000 adam.py:865(adam)
   208757    0.037    0.000    0.082    0.000 __init__.py:281(read)
      450    0.041    0.000    0.078    0.000 Neo4jAbstractGS.py:216(build_topo_etl)
      900    0.018    0.000    0.076    0.000 gcn_conv.py:45(gcn_norm)
      360    0.023    0.000    0.072    0.000 adam.py:344(_single_tensor_adam)
   423454    0.047    0.000    0.069    0.000 functools.py:424(_unwrap_partial)
   417514    0.064    0.000    0.064    0.000 __init__.py:507(pop_u16)
      900    0.001    0.000    0.062    0.000 experimental.py:114(wrapper)
   219737    0.038    0.000    0.061    0.000 __init__.py:1517(debug)
   208757    0.037    0.000    0.060    0.000 __init__.py:284(read_u8)
      900    0.002    0.000    0.059    0.000 base.py:101(__call__)
   413554    0.042    0.000    0.057    0.000 result.py:244(<genexpr>)
      990    0.004    0.000    0.056    0.000 _bolt6.py:276(run)
   197327    0.056    0.000    0.056    0.000 {built-in method numpy.frombuffer}
   837008    0.055    0.000    0.055    0.000 _bolt_socket.py:371(_socket)
     1980    0.002    0.000    0.053    0.000 _bolt.py:802(_append)
   208757    0.035    0.000    0.051    0.000 __init__.py:278(reset)
      990    0.001    0.000    0.049    0.000 _common.py:149(flush)
   472251    0.041    0.000    0.049    0.000 {built-in method builtins.getattr}
     1980    0.003    0.000    0.048    0.000 _common.py:144(append_message)
      900    0.005    0.000    0.048    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_h89kv_my.py:34(collect)
     1350    0.047    0.000    0.048    0.000 {built-in method torch._C._nn.linear}
   208757    0.045    0.000    0.045    0.000 __init__.py:492(read)
        1    0.000    0.000    0.045    0.045 CPU_utilization_logger.py:5(find_neo4j_process)
      876    0.001    0.000    0.044    0.000 __init__.py:1512(process_iter)
      900    0.001    0.000    0.044    0.000 linear.py:121(forward)
   604131    0.043    0.000    0.043    0.000 {method 'index' of 'tuple' objects}
      875    0.002    0.000    0.043    0.000 __init__.py:545(as_dict)
   419494    0.041    0.000    0.041    0.000 {method '__exit__' of 'memoryview' objects}
      900    0.020    0.000    0.038    0.000 loop.py:585(add_remaining_self_loops)
      990    0.002    0.000    0.037    0.000 driver.py:561(session)
     1800    0.005    0.000    0.036    0.000 _scatter.py:14(scatter)
      990    0.001    0.000    0.035    0.000 _bolt_socket.py:463(sendall)
     1980    0.002    0.000    0.034    0.000 _common.py:246(on_success)
      450    0.001    0.000    0.034    0.000 loss.py:1296(forward)
      540    0.000    0.000    0.034    0.000 dataloader.py:722(_next_index)
   211727    0.023    0.000    0.034    0.000 inspect.py:378(isfunction)
      450    0.001    0.000    0.033    0.000 functional.py:3404(cross_entropy)
     1896    0.032    0.000    0.032    0.000 {built-in method torch.tensor}
      450    0.032    0.000    0.032    0.000 {built-in method torch._C._nn.cross_entropy_loss}
      990    0.001    0.000    0.031    0.000 driver.py:598(_read_session_config)
      720    0.001    0.000    0.030    0.000 __init__.py:669(update)
   265728    0.029    0.000    0.030    0.000 {method 'get' of 'dict' objects}
      900    0.000    0.000    0.030    0.000 basic.py:19(forward)
      990    0.001    0.000    0.029    0.000 session.py:122(_connect)
      990    0.002    0.000    0.029    0.000 result.py:239(_pull)
      720    0.029    0.000    0.029    0.000 {built-in method _collections._count_elements}
      990    0.001    0.000    0.028    0.000 _bolt6.py:590(handler)
      990    0.005    0.000    0.028    0.000 workspace.py:149(_connect)
     1980    0.002    0.000    0.028    0.000 __init__.py:225(pack_struct)
   430384    0.028    0.000    0.028    0.000 {built-in method builtins.callable}
        2    0.000    0.000    0.028    0.014 CPU_utilization_logger.py:118(burst)
     1260    0.004    0.000    0.027    0.000 profiler.py:776(__exit__)
   208807    0.026    0.000    0.026    0.000 {built-in method __new__ of type object at 0x102926058}
      900    0.000    0.000    0.025    0.000 base.py:173(reduce)
      900    0.001    0.000    0.024    0.000 feature_store.py:73(is_fully_specified)
      990    0.002    0.000    0.024    0.000 result.py:262(on_success)
      990    0.002    0.000    0.024    0.000 _conf.py:326(__init__)
   562437    0.024    0.000    0.024    0.000 _psosx.py:365(__init__)


