Event,Time,Value
program_start,88577.037143833,1
nbr_training_datapoints,88577.037863166,140
epoch_start,88578.048310708,1
cpu_utilization_percentage,88578.06565975,100.5
ram_usage_mb,88578.065672333,455.96875
start_batch_fetch,88578.065754791,1
end_batch_fetch,88578.068090666,1
batch_nbr_nodes_total,88578.068101208,299
batch_nbr_edges_total,88578.06810725,469
batch_nbr_seed_nodes,88578.068114833,30
start_batch_processing,88578.068117708,1
batch_train_loss,88578.071027875,1.9304064512252808
end_batch_processing,88578.092718208,1
start_batch_fetch,88578.092724625,1
end_batch_fetch,88578.093412541,1
batch_nbr_nodes_total,88578.093421041,389
batch_nbr_edges_total,88578.093425666,607
batch_nbr_seed_nodes,88578.093431083,30
start_batch_processing,88578.093433041,1
batch_train_loss,88578.094338875,1.9405348300933838
end_batch_processing,88578.095674208,1
start_batch_fetch,88578.095679625,1
end_batch_fetch,88578.096326708,1
batch_nbr_nodes_total,88578.096337541,351
batch_nbr_edges_total,88578.096341291,578
batch_nbr_seed_nodes,88578.096346458,30
start_batch_processing,88578.09634825,1
batch_train_loss,88578.097303208,1.9593790769577026
end_batch_processing,88578.098512208,1
start_batch_fetch,88578.0985165,1
end_batch_fetch,88578.098903416,1
batch_nbr_nodes_total,88578.098908875,358
batch_nbr_edges_total,88578.098912416,604
batch_nbr_seed_nodes,88578.098917166,30
start_batch_processing,88578.098919041,1
batch_train_loss,88578.099804583,1.962863564491272
end_batch_processing,88578.101053625,1
start_batch_fetch,88578.101057083,1
end_batch_fetch,88578.101449458,1
batch_nbr_nodes_total,88578.10145575,199
batch_nbr_edges_total,88578.101459541,340
batch_nbr_seed_nodes,88578.101464666,20
start_batch_processing,88578.101466541,1
batch_train_loss,88578.102263333,2.0661251544952393
end_batch_processing,88578.103551041,1
epoch_end,88578.103566125,1
start_validation_accuracy,88578.103567916,1
validation_accuracy,88578.111610958,0.3160000099327232
validation_loss,88578.111615458,1.9169738292694092
end_validation_accuracy,88578.111617708,1
start_saving_weights,88578.111619875,1
end_saving_weights,88578.111622958,1
epoch_start,88578.111628916,1
start_batch_fetch,88578.111665958,1
end_batch_fetch,88578.112102041,1
batch_nbr_nodes_total,88578.112108708,294
batch_nbr_edges_total,88578.112111791,469
batch_nbr_seed_nodes,88578.112116041,30
start_batch_processing,88578.1121175,1
batch_train_loss,88578.113079875,1.8896420001983643
end_batch_processing,88578.114114291,1
start_batch_fetch,88578.11411725,1
end_batch_fetch,88578.114621333,1
batch_nbr_nodes_total,88578.114626291,398
batch_nbr_edges_total,88578.1146295,608
batch_nbr_seed_nodes,88578.114633666,30
start_batch_processing,88578.114635541,1
batch_train_loss,88578.115329333,1.9180210828781128
end_batch_processing,88578.116143,1
start_batch_fetch,88578.116145125,1
end_batch_fetch,88578.116658083,1
batch_nbr_nodes_total,88578.116665958,358
batch_nbr_edges_total,88578.116669083,578
batch_nbr_seed_nodes,88578.116677875,30
start_batch_processing,88578.116679416,1
batch_train_loss,88578.117689291,1.9372241497039795
end_batch_processing,88578.118831875,1
start_batch_fetch,88578.118834916,1
end_batch_fetch,88578.119292416,1
