Event,Time,Value
program_start,208112.294268166,1
sampling_backend,208112.295729875,pyg-lib
nbr_training_datapoints,208112.2961025,140
cpu_utilization_percentage,208112.296597125,29.2
ram_usage_mb,208112.296600458,569.25
epoch_start,208112.296611125,1
start_batch_fetch,208112.296657208,1
end_batch_fetch,208112.29715375,1
batch_nbr_nodes_total,208112.297161666,298
batch_nbr_edges_total,208112.297164916,469
batch_nbr_seed_nodes,208112.29716875,30
start_batch_processing,208112.29717,1
batch_train_loss,208112.297965375,1.9738960266113281
end_batch_processing,208112.298836541,1
start_batch_fetch,208112.298839291,1
end_batch_fetch,208112.299207,1
batch_nbr_nodes_total,208112.299212958,402
batch_nbr_edges_total,208112.299216041,613
batch_nbr_seed_nodes,208112.29921975,30
start_batch_processing,208112.299221125,1
batch_train_loss,208112.300055875,1.945630669593811
end_batch_processing,208112.300649041,1
start_batch_fetch,208112.300652166,1
end_batch_fetch,208112.300999666,1
batch_nbr_nodes_total,208112.3010045,354
batch_nbr_edges_total,208112.301007291,578
batch_nbr_seed_nodes,208112.301011166,30
start_batch_processing,208112.3010125,1
batch_train_loss,208112.301658791,1.9252586364746094
end_batch_processing,208112.302198708,1
start_batch_fetch,208112.302200875,1
end_batch_fetch,208112.302546416,1
batch_nbr_nodes_total,208112.302552041,369
batch_nbr_edges_total,208112.302554791,622
batch_nbr_seed_nodes,208112.302558166,30
start_batch_processing,208112.302559416,1
batch_train_loss,208112.303153458,1.9440425634384155
end_batch_processing,208112.303954416,1
epoch_end,208112.303967458,1
start_validation_accuracy,208112.303969375,1
validation_accuracy,208112.30866575,0.16000000513387752
validation_loss,208112.308669958,1.9434409141540527
end_validation_accuracy,208112.308672083,1
start_saving_weights,208112.308674,1
end_saving_weights,208112.308676166,1
epoch_start,208112.308679833,1
start_batch_fetch,208112.3087085,1
end_batch_fetch,208112.309021708,1
batch_nbr_nodes_total,208112.309026166,291
batch_nbr_edges_total,208112.309028958,469
batch_nbr_seed_nodes,208112.309032916,30
start_batch_processing,208112.309034458,1
batch_train_loss,208112.309611083,1.9401687383651733
end_batch_processing,208112.310157625,1
start_batch_fetch,208112.310159666,1
end_batch_fetch,208112.310466,1
batch_nbr_nodes_total,208112.310470291,396
batch_nbr_edges_total,208112.310473291,608
batch_nbr_seed_nodes,208112.310477375,30
start_batch_processing,208112.310478791,1
batch_train_loss,208112.311109416,1.9229466915130615
end_batch_processing,208112.31164475,1
start_batch_fetch,208112.311646791,1
end_batch_fetch,208112.311943791,1
batch_nbr_nodes_total,208112.311948833,347
batch_nbr_edges_total,208112.311951958,579
batch_nbr_seed_nodes,208112.31195575,30
start_batch_processing,208112.311957291,1
batch_train_loss,208112.312609083,1.8987408876419067
end_batch_processing,208112.313110666,1
start_batch_fetch,208112.313113041,1
end_batch_fetch,208112.313414916,1
batch_nbr_nodes_total,208112.313418916,384
batch_nbr_edges_total,208112.313421666,619
batch_nbr_seed_nodes,208112.313425583,30
start_batch_processing,208112.313427041,1
batch_train_loss,208112.314034458,1.927089810371399
end_batch_processing,208112.314589333,1
epoch_end,208112.314597791,1
start_validation_accuracy,208112.314599416,1
validation_accuracy,208112.319968416,0.17600000553123166
validation_loss,208112.31997225,1.934166669845581
end_validation_accuracy,208112.319974125,1
start_saving_weights,208112.319975916,1
end_saving_weights,208112.319978625,1
epoch_start,208112.319982666,1
start_batch_fetch,208112.320020625,1
end_batch_fetch,208112.32038325,1
batch_nbr_nodes_total,208112.320389791,300
batch_nbr_edges_total,208112.320392875,469
batch_nbr_seed_nodes,208112.320396875,30
start_batch_processing,208112.320398333,1
batch_train_loss,208112.321017041,1.9190152883529663
end_batch_processing,208112.321770541,1
start_batch_fetch,208112.321773,1
end_batch_fetch,208112.322143708,1
batch_nbr_nodes_total,208112.322149041,392
batch_nbr_edges_total,208112.32215175,608
batch_nbr_seed_nodes,208112.32215575,30
start_batch_processing,208112.322157,1
batch_train_loss,208112.322746541,1.9038869142532349
end_batch_processing,208112.323416041,1
start_batch_fetch,208112.323422875,1
end_batch_fetch,208112.3237795,1
batch_nbr_nodes_total,208112.323789041,355
batch_nbr_edges_total,208112.323791666,575
batch_nbr_seed_nodes,208112.3237955,30
start_batch_processing,208112.32379675,1
batch_train_loss,208112.324556041,1.8689286708831787
end_batch_processing,208112.325082333,1
start_batch_fetch,208112.325084666,1
end_batch_fetch,208112.325391583,1
batch_nbr_nodes_total,208112.325395666,375
batch_nbr_edges_total,208112.32539825,623
batch_nbr_seed_nodes,208112.325401916,30
start_batch_processing,208112.325403166,1
batch_train_loss,208112.325987625,1.917053461074829
end_batch_processing,208112.326546375,1
epoch_end,208112.326554166,1
start_validation_accuracy,208112.326555708,1
validation_accuracy,208112.331697208,0.20200000625851822
validation_loss,208112.331701416,1.9263532161712646
end_validation_accuracy,208112.331703208,1
start_saving_weights,208112.331704666,1
end_saving_weights,208112.33170625,1
epoch_start,208112.331709458,1
start_batch_fetch,208112.331730416,1
end_batch_fetch,208112.332083541,1
batch_nbr_nodes_total,208112.332093208,290
batch_nbr_edges_total,208112.332096041,469
batch_nbr_seed_nodes,208112.33210025,30
start_batch_processing,208112.332101791,1
batch_train_loss,208112.332865375,1.9004994630813599
end_batch_processing,208112.33348075,1
start_batch_fetch,208112.333484166,1
end_batch_fetch,208112.33380625,1
batch_nbr_nodes_total,208112.333810458,393
batch_nbr_edges_total,208112.333813166,612
batch_nbr_seed_nodes,208112.333816958,30
start_batch_processing,208112.333818416,1
batch_train_loss,208112.334373541,1.8813259601593018
end_batch_processing,208112.334874041,1
start_batch_fetch,208112.334876041,1
end_batch_fetch,208112.335156125,1
batch_nbr_nodes_total,208112.335159708,342
batch_nbr_edges_total,208112.335162291,576
batch_nbr_seed_nodes,208112.335166166,30
start_batch_processing,208112.335167416,1
batch_train_loss,208112.335724291,1.8394548892974854
end_batch_processing,208112.336222583,1
start_batch_fetch,208112.336225041,1
end_batch_fetch,208112.3365365,1
batch_nbr_nodes_total,208112.336541041,375
batch_nbr_edges_total,208112.336544083,621
batch_nbr_seed_nodes,208112.336547875,30
start_batch_processing,208112.336549291,1
batch_train_loss,208112.337215583,1.8994723558425903
end_batch_processing,208112.337811625,1
epoch_end,208112.337820041,1
start_validation_accuracy,208112.3378215,1
validation_accuracy,208112.342875166,0.23000000700827872
validation_loss,208112.342878541,1.9134238958358765
end_validation_accuracy,208112.3428805,1
start_saving_weights,208112.342882291,1
end_saving_weights,208112.342884333,1
epoch_start,208112.342887458,1
start_batch_fetch,208112.342933416,1
end_batch_fetch,208112.343267083,1
batch_nbr_nodes_total,208112.343271833,298
batch_nbr_edges_total,208112.343277666,469
batch_nbr_seed_nodes,208112.343281416,30
start_batch_processing,208112.343282875,1
batch_train_loss,208112.343982458,1.878807544708252
end_batch_processing,208112.344600125,1
start_batch_fetch,208112.344602791,1
end_batch_fetch,208112.344967041,1
batch_nbr_nodes_total,208112.344975541,401
batch_nbr_edges_total,208112.344978291,613
batch_nbr_seed_nodes,208112.344981958,30
start_batch_processing,208112.344983375,1
batch_train_loss,208112.34563225,1.8562058210372925
end_batch_processing,208112.346108375,1
start_batch_fetch,208112.346110375,1
end_batch_fetch,208112.346404375,1
batch_nbr_nodes_total,208112.346407958,344
batch_nbr_edges_total,208112.346410541,574
batch_nbr_seed_nodes,208112.346413875,30
start_batch_processing,208112.346415166,1
batch_train_loss,208112.346929958,1.8031480312347412
end_batch_processing,208112.347523541,1
start_batch_fetch,208112.3475255,1
end_batch_fetch,208112.347824666,1
batch_nbr_nodes_total,208112.347830791,386
batch_nbr_edges_total,208112.347833666,631
batch_nbr_seed_nodes,208112.347928541,30
start_batch_processing,208112.347930416,1
batch_train_loss,208112.348571625,1.8799822330474854
end_batch_processing,208112.349139125,1
epoch_end,208112.349148541,1
start_validation_accuracy,208112.349150125,1
validation_accuracy,208112.354118625,0.25800000797560224
validation_loss,208112.354122166,1.8989107608795166
end_validation_accuracy,208112.354124041,1
start_saving_weights,208112.354125791,1
end_saving_weights,208112.354127791,1
epoch_start,208112.354131083,1
start_batch_fetch,208112.354169833,1
end_batch_fetch,208112.354465666,1
batch_nbr_nodes_total,208112.354469958,294
batch_nbr_edges_total,208112.354472458,469
batch_nbr_seed_nodes,208112.354476041,30
start_batch_processing,208112.354477375,1
batch_train_loss,208112.355027541,1.8497053384780884
end_batch_processing,208112.355558208,1
start_batch_fetch,208112.355560041,1
end_batch_fetch,208112.355835291,1
batch_nbr_nodes_total,208112.355839208,392
batch_nbr_edges_total,208112.355842041,608
batch_nbr_seed_nodes,208112.355845708,30
start_batch_processing,208112.35584725,1
batch_train_loss,208112.356467541,1.8297978639602661
end_batch_processing,208112.356991416,1
start_batch_fetch,208112.356993166,1
end_batch_fetch,208112.357273416,1
batch_nbr_nodes_total,208112.357277,337
batch_nbr_edges_total,208112.357279666,571
batch_nbr_seed_nodes,208112.357283291,30
start_batch_processing,208112.357284833,1
batch_train_loss,208112.357830875,1.7523066997528076
end_batch_processing,208112.358414708,1
start_batch_fetch,208112.358416666,1
end_batch_fetch,208112.358718708,1
batch_nbr_nodes_total,208112.358722291,371
batch_nbr_edges_total,208112.358725125,617
batch_nbr_seed_nodes,208112.358728791,30
start_batch_processing,208112.358732458,1
batch_train_loss,208112.359356541,1.8548932075500488
end_batch_processing,208112.359942583,1
epoch_end,208112.35995575,1
start_validation_accuracy,208112.359957166,1
validation_accuracy,208112.364916625,0.2680000079429296
validation_loss,208112.364920166,1.88187837600708
end_validation_accuracy,208112.364922041,1
start_saving_weights,208112.364923541,1
end_saving_weights,208112.364925375,1
epoch_start,208112.364928416,1
start_batch_fetch,208112.3649635,1
end_batch_fetch,208112.365269291,1
batch_nbr_nodes_total,208112.365273541,295
batch_nbr_edges_total,208112.365276208,469
batch_nbr_seed_nodes,208112.365280666,30
start_batch_processing,208112.365282208,1
batch_train_loss,208112.365956333,1.8211686611175537
end_batch_processing,208112.366596125,1
start_batch_fetch,208112.366598416,1
end_batch_fetch,208112.366903791,1
batch_nbr_nodes_total,208112.366907541,398
batch_nbr_edges_total,208112.36691025,608
batch_nbr_seed_nodes,208112.366913916,30
start_batch_processing,208112.3669155,1
batch_train_loss,208112.367545791,1.796883463859558
end_batch_processing,208112.3681375,1
start_batch_fetch,208112.368139458,1
end_batch_fetch,208112.368454416,1
batch_nbr_nodes_total,208112.368459041,346
batch_nbr_edges_total,208112.368461458,575
batch_nbr_seed_nodes,208112.368464708,30
start_batch_processing,208112.368465875,1
batch_train_loss,208112.369059291,1.7095297574996948
end_batch_processing,208112.369717333,1
start_batch_fetch,208112.369719541,1
end_batch_fetch,208112.370029958,1
batch_nbr_nodes_total,208112.370034291,373
batch_nbr_edges_total,208112.370037541,615
batch_nbr_seed_nodes,208112.370041916,30
start_batch_processing,208112.370043666,1
batch_train_loss,208112.370703625,1.8270576000213623
end_batch_processing,208112.371225166,1
epoch_end,208112.371233875,1
start_validation_accuracy,208112.371235166,1
validation_accuracy,208112.375804541,0.28200000853537294
validation_loss,208112.375807375,1.8646602630615234
end_validation_accuracy,208112.375809041,1
start_saving_weights,208112.375810416,1
end_saving_weights,208112.375812083,1
epoch_start,208112.375814916,1
start_batch_fetch,208112.375837041,1
end_batch_fetch,208112.376157166,1
batch_nbr_nodes_total,208112.376161958,293
batch_nbr_edges_total,208112.376168458,469
batch_nbr_seed_nodes,208112.376172208,30
start_batch_processing,208112.376173666,1
batch_train_loss,208112.376876958,1.7882726192474365
end_batch_processing,208112.377516541,1
start_batch_fetch,208112.3775185,1
end_batch_fetch,208112.37792825,1
batch_nbr_nodes_total,208112.377937833,395
batch_nbr_edges_total,208112.377940666,613
batch_nbr_seed_nodes,208112.3779445,30
start_batch_processing,208112.377945875,1
